mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_modelo__final_estimator__C,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_train_specificity,split1_train_specificity,split2_train_specificity,split3_train_specificity,split4_train_specificity,mean_train_specificity,std_train_specificity,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,param_modelo__final_estimator__l1_ratio,target,modelo,version_grid
4.478916215896606,0.8276323826178414,0.1652771949768066,0.0145452584770918,0.01,{'modelo__final_estimator__C': 0.01},0.81765700754584,0.811517532028304,0.8208351560000161,0.8219449948843949,0.8204992985485076,0.8184907978014125,0.0037625313243937,6,0.8270931668150903,0.828893252762401,0.8266108097824622,0.8264320135089103,0.8267797022507795,0.8271617890239286,0.0008927280004854,0.305079824453871,0.3427214183945336,0.3237368432374052,0.3010115639905066,0.2986677412231801,0.3142434782598993,0.0167497865267248,1,0.3314132893849555,0.3245821451275175,0.3321373897661644,0.3335950213096173,0.3373132716545209,0.3318082234485551,0.0041467754611821,0.7464539007092199,0.7429078014184397,0.7411347517730497,0.7495559502664298,0.7548845470692718,0.7469873902472822,0.0049019102328126,1,0.75377107364685,0.7639751552795031,0.7622005323868678,0.7583148558758315,0.7592017738359201,0.7594926782049946,0.0035109464394828,0.1949074074074074,0.1967136150234741,0.1946902654867256,0.1923427529626253,0.1939753537197626,0.194525878919999,0.0014161845310782,7,0.1974204043690448,0.1983185534953357,0.1992808258902679,0.1988140913847227,0.1974852924212712,0.1982638335121284,0.0007290473852451,0.3091042584434655,0.3110616184112843,0.3083732939874585,0.3061298512876315,0.3086419753086419,0.3086621994876963,0.0015779283952769,7,0.3128913443830571,0.3148943951723507,0.3159540229885057,0.315033161385409,0.3134383009886488,0.3144422449835943,0.0011182388779678,0.7490836036955579,0.7493094118457133,0.7471379070115962,0.7482968901938859,0.7513714568584509,0.7490398539210409,0.0013914269597414,7,0.7536210902374236,0.7577594304434065,0.7579072048378284,0.7561741326780642,0.7554441249520107,0.7561811966297467,0.0015853955722463,0.7517133066818961,0.7557110222729868,0.7531410622501428,0.747037830121342,0.74785836664763,0.7510923175947994,0.0032500068435165,7,0.7534711068279973,0.7515437056073099,0.7536138772887889,0.754033409480297,0.7516864760681015,0.752869715054499,0.0010419203199644,0.7513213530655392,0.7547568710359408,0.7522463002114165,0.7472251585623678,0.7483811285846439,0.7507861622919817,0.0027073933786201,7,0.7534934425687952,0.7524693601136401,0.7542532456806845,0.7543523504344092,0.7522463002114165,0.7533629398017891,0.0008756686090061,0.0,IRSUICTHNK,Stacking RL+XGB,v_grid_stack_fino
4.119175004959106,0.7057456311699166,0.1624072551727295,0.0118457046657744,0.02,{'modelo__final_estimator__C': 0.02},0.8176724495830145,0.8115334803617791,0.8208316119259106,0.8219536159784371,0.8205129928292689,0.818500830135682,0.0037585435941863,5,0.8270489865150006,0.8288661903491918,0.8265554498078694,0.8263874713340872,0.8267586507305076,0.8271233497473315,0.000898894432846,0.3042937912198907,0.3429602768023865,0.3234901910437986,0.3012205129661077,0.2986557635915319,0.3141241071247431,0.0168621215410044,2,0.3310088358735159,0.3244062927709306,0.331751913340917,0.3333149256644287,0.3371340209102914,0.3315231977120167,0.0041390540198943,0.7464539007092199,0.7429078014184397,0.7340425531914894,0.7424511545293073,0.7531083481349912,0.7437927515966896,0.0061888842599211,2,0.7528837622005324,0.7608695652173914,0.7595385980479148,0.7569844789356984,0.7569844789356984,0.757452176667447,0.0027327492294846,0.1971896955503513,0.1979215871516296,0.195837275307474,0.192626728110599,0.1959334565619223,0.1959017485363952,0.0018149091728162,6,0.1989449003516998,0.199302730970366,0.2009625542904096,0.2002815909890883,0.1987425777156828,0.1996468708634493,0.0008441366572236,0.3119673953316043,0.3125699365908243,0.3091859596713965,0.3058909623124771,0.3109644297763109,0.3101157367365226,0.0024035482386789,6,0.3147255192878338,0.3158670227461092,0.3178316160772301,0.316756355539061,0.3148284765769089,0.3160017980454286,0.0011782466768539,0.7508682981558663,0.7502374529650737,0.7456620532947738,0.7461720440740756,0.7523394396300314,0.7490558576239641,0.0026569647132671,6,0.7544980612765877,0.7574737232518767,0.7582894831978518,0.756847465053229,0.7556739505718217,0.7565565366702733,0.0013375539902761,0.7552826956025128,0.7575671045117076,0.7572815533980582,0.7498929336188437,0.7515705311250714,0.7543189636512387,0.0030789530535515,6,0.7561123603526431,0.7540778812863619,0.7570403683477889,0.7567104511707595,0.7543634222079452,0.7556608966730998,0.001216363753254,0.7546247357293869,0.7564746300211417,0.7555496828752643,0.7493393234672304,0.7516849477996564,0.753534663978536,0.0026425097863985,6,0.7558719566581877,0.7545835948597668,0.7572263882924251,0.7567308645238017,0.7545586680761099,0.7557942944820581,0.0010887289588209,0.0,IRSUICTHNK,Stacking RL+XGB,v_grid_stack_fino
4.4437281608581545,0.592417590619663,0.0624961853027343,0.2066170947380855,0.05,{'modelo__final_estimator__C': 0.05},0.8177248512501468,0.8115023431392803,0.8207997152589603,0.8220175134989851,0.8205533148781767,0.8185195476051099,0.0037800486784492,2,0.8269432546642125,0.8288006324845426,0.8264253950391826,0.8262924828511043,0.8267209162761253,0.8270365362630334,0.0009107647321729,0.3042312203865651,0.3426910481554979,0.3224829343392961,0.3013658078363934,0.2988461278181801,0.3139234277071865,0.0166120366695448,4,0.3299489743291074,0.3239645311098706,0.3308189714596047,0.3324101778185598,0.3368217006095114,0.3307928710653308,0.0041545525941104,0.7464539007092199,0.7429078014184397,0.7340425531914894,0.7406749555950266,0.7513321492007105,0.7430822720229773,0.0057787625383651,3,0.7502218278615794,0.7599822537710736,0.7577639751552795,0.7547671840354767,0.7560975609756098,0.7557665603598037,0.0032745720247129,0.1978383458646616,0.2,0.1978021978021978,0.1937732342007435,0.1961966604823747,0.1971220876699955,0.00206539052049,5,0.19952802359882,0.2001402032947774,0.2016528925619834,0.201467803030303,0.1998124926754951,0.2005202830322758,0.0008729954264183,0.312778603268945,0.3151560737119218,0.3116296575084682,0.3071823204419889,0.3111438028687017,0.3115780915600051,0.0025983554059887,4,0.3152204306086308,0.3168408397299547,0.3185378590078329,0.3180416705596561,0.3160919540229885,0.3169465507858126,0.0012208644885462,0.7513680126047527,0.751807984090145,0.7471611966414329,0.7464973635933734,0.7519510546117772,0.7497571223082964,0.0024074549838,2,0.7540415631794601,0.7578153050630718,0.7582052555934873,0.7569881037253341,0.7561941922021211,0.7566488839526948,0.0014766697090227,0.7562821245002855,0.7607081667618504,0.7602798400913764,0.7523197715917203,0.752569960022844,0.7564319725936154,0.0036038788401562,5,0.7578612984973409,0.7556483563550701,0.7586465360316951,0.7592090234151914,0.7562908234286326,0.757531207545586,0.0013602694677065,0.7555496828752643,0.7593816067653277,0.7583245243128964,0.751453488372093,0.7524778644112594,0.7554374333473681,0.00311561435368,5,0.7572924581282415,0.7559710614119124,0.7585808199266625,0.7588781341878366,0.7562764270613108,0.7573997801431928,0.0011743136741119,0.0,IRSUICTHNK,Stacking RL+XGB,v_grid_stack_fino
4.079338598251343,0.7060787901235542,0.1620689392089843,0.0125282324802912,0.075,{'modelo__final_estimator__C': 0.075},0.8177197882871389,0.8114955081392192,0.8207470604436775,0.8220274024009747,0.8205852681999526,0.8185150054941925,0.0037818170902894,4,0.8268746564348257,0.8287501814321823,0.8263372561322653,0.8262288195152342,0.826699484878796,0.8269780796786608,0.0009165916937027,0.3044447808249745,0.3428729635500999,0.3221426636215734,0.301355709239359,0.2989656423189699,0.3139563519109953,0.0165961060640421,3,0.3293606269207336,0.3237561847199469,0.3302630069557347,0.3320968121983464,0.3366757428255362,0.3304304747240595,0.0041832719508117,0.7464539007092199,0.7393617021276596,0.7340425531914894,0.738898756660746,0.7495559502664298,0.741662572591109,0.0055903419447782,4,0.7506654835847383,0.7595385980479148,0.7568766637089619,0.7552106430155211,0.7565410199556541,0.755766481662558,0.0029117147442621,0.1983042863871879,0.1993307839388145,0.1980861244019138,0.1938490214352283,0.1961878196187819,0.1971516071563853,0.0019383891355257,4,0.1999291031549096,0.2004214469679232,0.2019651947436959,0.2020166073546856,0.2002112428118765,0.2009087190066182,0.0008974532716149,0.3133606252326014,0.3140060240963855,0.3119819140919367,0.3071244001476559,0.3109801031687546,0.3114906133474669,0.0024244607836221,5,0.3157600074647756,0.3171545016672842,0.3188487057284366,0.3187646233036967,0.3166295471417966,0.3174314770611979,0.0012082577188133,0.7517249514968144,0.7501063222231673,0.7473753599766699,0.7459661520634209,0.7513485062582863,0.7493042584036717,0.0022603368684044,5,0.754495393039826,0.7578790181230758,0.7581363723299066,0.7575489251628148,0.7566479236909298,0.7569415264693106,0.0013225166729117,0.7569960022844089,0.760850942318675,0.7607081667618504,0.7530335474660956,0.7531410622501428,0.7569459442162345,0.0034406339409876,4,0.7583253024949138,0.7562194381982368,0.7593960809508513,0.7598872073101085,0.7567548274262055,0.7581165712760634,0.0014331312516491,0.7562103594080338,0.7592494714587738,0.7587209302325582,0.7519820295983086,0.7528743227170609,0.7558074226829471,0.0029575426178878,4,0.7577549469789567,0.7564665851805358,0.7592084833669188,0.7595388325460011,0.7567389006342494,0.7579415497413324,0.0012500511262369,0.0,IRSUICTHNK,Stacking RL+XGB,v_grid_stack_fino
4.149543571472168,0.7137014744570652,0.1647290229797363,0.009328081237023,0.1,{'modelo__final_estimator__C': 0.1},0.8177329519909595,0.8115094312874913,0.8207202267397354,0.8220519978751538,0.8205956657094196,0.818522054720552,0.0037786741581024,1,0.8268133582478555,0.8287134595268388,0.8262692438064999,0.8261809058111867,0.8266758058755426,0.8269305546535847,0.0009226794836652,0.3045738167293113,0.3428679612591307,0.321664404868821,0.3013727825116457,0.2989355623836448,0.3138829055505107,0.0165364480282147,5,0.3287553009598951,0.3235263446789606,0.3297807247410887,0.3318535841587645,0.3365053141577508,0.3300842537392919,0.0042243334058041,0.7446808510638298,0.7393617021276596,0.7358156028368794,0.738898756660746,0.7495559502664298,0.7416625725911089,0.0048689866452378,5,0.7497781721384206,0.7604259094942325,0.7573203194321206,0.7552106430155211,0.7565410199556541,0.7558552128071898,0.0034886682438561,0.1985815602836879,0.1995215311004784,0.1988500239578342,0.1941203919738684,0.1963704048394602,0.1974887824310658,0.0019887700617177,3,0.1998817267888823,0.2009849906191369,0.2022751510842516,0.2022565320665083,0.2003993891695054,0.2011595579456569,0.0009684093202406,0.3135498320268757,0.3142426525998493,0.3130894002263297,0.3074648928307465,0.3112094395280236,0.3119112434423649,0.0024401252882635,3,0.3156223737043608,0.3179373029122612,0.3192742915926307,0.3190632318501171,0.3168647845468053,0.3177523969212351,0.0013706565185181,0.7513381411230057,0.750249097779992,0.7485474359130142,0.7461802848257335,0.7514912818151109,0.7495612482913713,0.0019906905310145,4,0.7541588151622609,0.7586082147678179,0.7585188169598766,0.7577273946088456,0.7567906941517215,0.7571607871301045,0.0016376287936098,0.7579954311821816,0.7611364934323244,0.7612792689891491,0.7534618129907209,0.7534266133637921,0.7574599239916336,0.0034826373112822,3,0.7585394581861012,0.7567905200414035,0.7597173144876325,0.7602441462021702,0.7570403683477889,0.7584663614530193,0.0013836651339511,0.7570031712473573,0.7595137420718816,0.7593816067653277,0.7523784355179705,0.7531386282542619,0.7562831167713597,0.0030229258094841,3,0.7578870866505897,0.7570612137028839,0.7595388325460011,0.7598691817250834,0.7570031712473573,0.7582718971743831,0.0012149026510016,0.0,IRSUICTHNK,Stacking RL+XGB,v_grid_stack_fino
4.263028717041015,0.5659502747658717,0.0622581005096435,0.1941186077026205,0.2,{'modelo__final_estimator__C': 0.2},0.8177190288426877,0.8114980396207233,0.8206759258134156,0.8220692400632381,0.8206288870201549,0.818518224272044,0.0037852871014007,3,0.8266808490180524,0.8286265874385621,0.8260975898807035,0.8260609553489232,0.8266223065232726,0.8268176576419026,0.0009402341845807,0.3040636259798404,0.3425788327584575,0.3214339196108207,0.3012466149875922,0.2983614186780418,0.3135368824029506,0.0165944932840943,6,0.327636557090299,0.3229632890677749,0.3287305461006813,0.331081850489286,0.3359923662251685,0.3292809217946419,0.0042709755902887,0.7429078014184397,0.7393617021276596,0.7358156028368794,0.738898756660746,0.7495559502664298,0.7413079626620309,0.0046978080770087,7,0.7480035492457853,0.7599822537710736,0.7559893522626442,0.753880266075388,0.7560975609756098,0.7547905964661001,0.0039240588337125,0.1982024597918637,0.1995215311004784,0.1999036608863198,0.194847775175644,0.1966449207828518,0.1978240695474315,0.0018760583697996,2,0.2000237276070708,0.2011035454332002,0.2021112560787569,0.2023327779100214,0.2005882352941176,0.2012319084646334,0.0008804156933079,0.3129200896191187,0.3142426525998493,0.3143939393939394,0.3083765752409192,0.3115540789959394,0.3122974671699532,0.0022132609585522,2,0.3156416736871665,0.318046787968808,0.3189518015910154,0.3190391292108473,0.3170618317061832,0.317748244832804,0.0012738025218845,0.7504516163003107,0.750249097779992,0.74933270147555,0.7467513055252338,0.751705445150348,0.7496980332462868,0.0016563775932388,3,0.7536641224831204,0.7585470036746291,0.757942564913133,0.7573299103078254,0.7567831203528868,0.756853344346319,0.0017004744032867,0.7579954311821816,0.7611364934323244,0.7628498001142204,0.7546038543897217,0.7538549400342661,0.7580881038305428,0.0035223483295654,2,0.7593246957204555,0.7571117535781847,0.759895777563622,0.7607795545402627,0.7574686797301639,0.7589160922265379,0.001410664585379,0.7568710359408034,0.7595137420718816,0.7608350951374208,0.7534355179704016,0.7535350865600634,0.7568380955361141,0.0030207144073557,2,0.7584817151729378,0.7573254930461498,0.7596049023818175,0.7602656007399822,0.7573665433403806,0.7586088509362535,0.0011784258596563,0.0,IRSUICTHNK,Stacking RL+XGB,v_grid_stack_fino
4.317432069778443,0.7192606542623022,1.2073933601379394,2.0975675023719105,0.5,{'modelo__final_estimator__C': 0.5},0.8176939671757982,0.8114572827685093,0.8205470734048628,0.8220530121215119,0.8206461316700022,0.8184794934281369,0.0037859671980743,7,0.826531633617427,0.828521283139065,0.8259149146327339,0.8259518634267906,0.8265622068071279,0.826696380324629,0.0009529331908633,0.3043952593927669,0.3420880581762342,0.3208215809734991,0.3010230051684032,0.2983018370663088,0.3133259481554425,0.0163724586188391,7,0.3264147245165844,0.3222935650435817,0.3273683233969885,0.3302047986007971,0.3356561661915573,0.3283875155499018,0.0044317646534238,0.7429078014184397,0.7393617021276596,0.7375886524822695,0.738898756660746,0.7495559502664298,0.7416625725911089,0.0043217013871247,5,0.748890860692103,0.7599822537710736,0.7551020408163265,0.753880266075388,0.7560975609756098,0.7547905964661001,0.0035887057000519,0.1983901515151515,0.1995215311004784,0.2003853564547206,0.1949390815370197,0.1967365967365967,0.1979945434687934,0.001955630910213,1,0.2007134363852556,0.2016955139526669,0.2020417853751187,0.2027188170760791,0.2008718190386428,0.2016082743655526,0.0007445735843278,0.3131539611360239,0.3142426525998493,0.3151515151515151,0.3084909158324064,0.311669128508124,0.3125416346455837,0.0023345008858513,1,0.3165791447861965,0.3187866381315716,0.3187862895673347,0.3195188422140776,0.3174159918086195,0.31821738130156,0.001064664685228,0.7505943918571354,0.750249097779992,0.7502906140766573,0.7468226831126714,0.7517768329287604,0.7499467239510432,0.0016575942867689,1,0.7544825506658573,0.758993161364603,0.7575881407279691,0.7576154614214747,0.7569972760440743,0.7571353180447957,0.0014794186835538,0.758280982295831,0.7611364934323244,0.7629925756710452,0.7547466095645967,0.7539977155910909,0.7582308753109775,0.0034979613120093,1,0.7600742406396117,0.7580040689581325,0.7600742406396117,0.7613506567675614,0.7578969911125388,0.7594800396234913,0.0013334084286395,0.7571353065539113,0.7595137420718816,0.7610993657505285,0.7535676532769556,0.753667239328664,0.7569966613963882,0.0030341472809444,1,0.7592415182848271,0.7581513659938555,0.7597040071355423,0.7607941594265138,0.7577629492600423,0.7591308000201562,0.0010897610893952,0.0,IRSUICTHNK,Stacking RL+XGB,v_grid_stack_fino
2.7178926944732664,0.3116651398777469,0.1669032096862793,0.0090114104134829,0.01,{'modelo__final_estimator__C': 0.01},0.8603250608942437,0.8434682722526603,0.846332112221799,0.8191420890272733,0.8472173765112612,0.8432969821814476,0.0134016802998006,1,0.8568433206993336,0.8603580421083602,0.861890899718896,0.8667221011120694,0.860226781423748,0.8612082290124814,0.0032127031156821,0.1700962113527157,0.1463982788209533,0.1710844738090738,0.1449929116647429,0.1808889109769333,0.1626921573248838,0.0143883745373138,1,0.1812159762289603,0.1844836525724972,0.1810933708723014,0.1817043866645689,0.1748060338427539,0.1806606840362163,0.0031773227664521,0.8359788359788359,0.7671957671957672,0.7777777777777778,0.7340425531914894,0.776595744680851,0.7783181357649442,0.0328999977561232,1,0.7944297082228117,0.8076923076923077,0.7957559681697612,0.8119205298013245,0.7986754966887417,0.8016948021149893,0.0068949709645967,0.0835095137420718,0.0785482123510292,0.08153078202995,0.0775280898876404,0.0789189189189189,0.0800071033859221,0.0021930112322426,7,0.0804134783192374,0.0833105335157318,0.0832523935063133,0.0852810239287701,0.0836802664446294,0.0831875391429364,0.001571000057296,0.1518500720807304,0.1425061425061425,0.1475903614457831,0.1402439024390244,0.1432777232580961,0.1450936403459553,0.0041326902556068,7,0.1460441301962696,0.1510416666666666,0.150734832307499,0.1543497419111167,0.1514885064690365,0.1507317755101177,0.0026732894749466,0.8004938223802569,0.7683383633376857,0.7766785622863682,0.75577466412962,0.7728350725030492,0.774824096927396,0.0146374567112405,6,0.7811800267237987,0.790335295696613,0.7859594286761331,0.7945799965716204,0.7874869504990614,0.7879083396334453,0.0044642387786826,0.7650088087816778,0.7694809594796043,0.7755793467949587,0.7775067750677507,0.7690744003252473,0.7713300580898477,0.0045754483400415,7,0.7679303452247858,0.7729782837009181,0.776162889182505,0.7772394633419163,0.776298404309381,0.7741218771519012,0.0034136554546149,0.7667811839323467,0.7694238900634249,0.7756342494714588,0.7764270613107822,0.7692612660235232,0.7715055301603071,0.0038198739849795,7,0.7685904000528558,0.7738429520002643,0.7766509200224637,0.7781044564104258,0.7768565010570825,0.7748090459086184,0.0034073214386318,0.0,IRSUIPLANYR,Stacking RL+XGB,v_grid_stack_fino
2.6947248458862303,0.3645351918114293,0.1670912742614746,0.008756195447257,0.02,{'modelo__final_estimator__C': 0.02},0.8603487230672486,0.8434783107502988,0.8462102161790466,0.8191406475234966,0.847217376511261,0.8432790548062703,0.0134028211094933,2,0.8567813593730862,0.8603433942531342,0.8617694033982485,0.866723985823381,0.8602477817811579,0.8611731849258015,0.0032249006898663,0.1700601502692069,0.146426577112421,0.1706415313444862,0.1449933160342105,0.1811161638860502,0.1626475477292749,0.014385631843596,2,0.1809329220185883,0.1843161111062953,0.1807556660234082,0.181747518796059,0.1748468431927189,0.1805198122274139,0.0031089552257228,0.8306878306878307,0.7671957671957672,0.7777777777777778,0.7287234042553191,0.7712765957446809,0.7751322751322751,0.0326345098175962,2,0.7917771883289124,0.8050397877984085,0.7917771883289124,0.8092715231788079,0.7960264900662252,0.7987784355402532,0.0071402737932341,0.0836886993603411,0.0796265788028555,0.0822607722439843,0.0781517398745008,0.0795828759604829,0.0806621332484329,0.0020127092816936,6,0.0811031109903545,0.0840022142264046,0.0837424603731238,0.086056338028169,0.084327206398204,0.0838462660032512,0.0015922133588657,0.1520581113801452,0.1442786069651741,0.1487854251012145,0.1411643482740855,0.1442786069651741,0.1461130197371587,0.0038394102348881,6,0.1471349353049907,0.1521303258145363,0.1514651782316377,0.1555697008274984,0.1524993656432377,0.1517599011643802,0.0027083488112735,0.7988647176206466,0.7700323598141731,0.7777627200313202,0.754876607276711,0.7720050142295705,0.7747082837944843,0.014250124215869,7,0.7813105543907665,0.7903980658001426,0.7852404930701715,0.7947123302301412,0.787466780283985,0.7878256447550414,0.0045453708817492,0.7670416045534625,0.7728689524325789,0.7777476622848625,0.781029810298103,0.7727334327144599,0.7742842924566934,0.0047825060983337,6,0.7708439204526205,0.7757563438018769,0.7787037978114307,0.7801531372814745,0.7789070705017448,0.7768728539698294,0.0033420139187184,0.7686310782241015,0.7727272727272727,0.7777484143763214,0.77973044397463,0.7726972380071363,0.7743068894618923,0.0039638374671621,6,0.7713653331571471,0.7764857454329226,0.7790294341118562,0.780879389514717,0.7793340380549683,0.7774187880543222,0.0033392517269829,0.0,IRSUIPLANYR,Stacking RL+XGB,v_grid_stack_fino
2.924702453613281,0.3614281027617252,1.214668130874634,2.096306071546973,0.05,{'modelo__final_estimator__C': 0.05},0.8603824237378919,0.8434711403948428,0.8459549515248119,0.8191413682753849,0.847228189254728,0.8432356146375319,0.0134010200182432,3,0.8566547407963168,0.8603057411774305,0.8614656625966297,0.8667285181053446,0.8602961543992944,0.8610901634150032,0.0032511778056475,0.169907000927065,0.1464537932753071,0.1701044458200256,0.1450157297480434,0.1811023898724605,0.1625166719285803,0.0142962878724463,5,0.1805354608814702,0.184105739715622,0.1789522999466151,0.1817532207502893,0.1749170525596451,0.1800527547707283,0.0030704304167776,0.8306878306878307,0.7671957671957672,0.7777777777777778,0.7287234042553191,0.7712765957446809,0.7751322751322751,0.0326345098175962,2,0.7904509283819628,0.8050397877984085,0.7877984084880637,0.8092715231788079,0.7960264900662252,0.7977174275826936,0.008260294235574,0.0840921264059989,0.0799779371207942,0.0828635851183765,0.0786904078116025,0.0799338478500551,0.0811115808613654,0.0020242259149405,5,0.0816438356164383,0.0845521660398384,0.0840764331210191,0.086531652740405,0.0847792354351812,0.0843166645905764,0.0015733614401479,0.1527237354085603,0.1448551448551448,0.1497707590422822,0.142042509072058,0.1448551448551448,0.146849458646638,0.0038497392817614,5,0.148000993295257,0.1530316399848733,0.1519375879268448,0.1563459570112589,0.1532381438041815,0.1525108644044831,0.0026898201119981,0.7994745563521821,0.7705744386866491,0.7786435981990936,0.7556896154067924,0.7725470931020464,0.7753858603493528,0.0142128714463503,1,0.7816637878688619,0.7911942171705394,0.784284405992177,0.7953729888559713,0.7881104771366461,0.7881251754048391,0.0048672594299551,0.7682612820165334,0.7739531101775309,0.7795094186204092,0.7826558265582656,0.7738175904594119,0.7756394455664302,0.0049961279828475,5,0.7728766473557611,0.7773486465426703,0.7807704034962902,0.7814744545331346,0.7801944642070671,0.7785329232269846,0.0031564413761538,0.7698202959830867,0.773784355179704,0.7794661733615222,0.781316067653277,0.7737544601559403,0.775628270466706,0.0041886582991298,5,0.7733143933137326,0.7780383865746093,0.7809454593505335,0.782167751313138,0.7805893234672304,0.7790110628038488,0.0031494641256134,0.0,IRSUIPLANYR,Stacking RL+XGB,v_grid_stack_fino
