mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_modelo__C,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_train_specificity,split1_train_specificity,split2_train_specificity,split3_train_specificity,split4_train_specificity,mean_train_specificity,std_train_specificity,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,target,modelo,version_grid,param_modelo__colsample_bytree,param_modelo__learning_rate,param_modelo__max_depth,param_modelo__n_estimators,param_modelo__subsample
4.592160606384278,1.5706905806327929,0.6545383930206299,0.2218096974507535,0.03,{'modelo__C': 0.03},0.8876521714512202,0.8923776258422512,0.8989535558575392,0.8936264934035445,0.8865414350077025,0.8918302563124516,0.004465321968231,4,0.8950347945817206,0.8935629437516616,0.8919715762204155,0.8936048642014159,0.8952916704267171,0.8938931698363861,0.0011953076918888,0.5081572019239375,0.5155484530777651,0.5251725221082029,0.5100614637105497,0.5041232405332249,0.5126125762707361,0.0072773479949111,4,0.5178106604750868,0.5128949254743213,0.5129549945897265,0.5169432095637736,0.517364881881399,0.5155937343968613,0.0021963299043883,0.8488095238095238,0.8726190476190476,0.8690476190476191,0.8642857142857143,0.8402860548271752,0.8590095919178161,0.0123970074694007,1,0.8636498958023221,0.8618636498958023,0.8585888657338494,0.8568026198273295,0.8630952380952381,0.8608000538709082,0.0026604337267468,0.3248291571753986,0.3368566176470588,0.3414405986903648,0.3431001890359168,0.3322337417530631,0.3356920608603604,0.0066218560883571,4,0.3391792353560154,0.3362759902427692,0.332181524994241,0.3367657383571261,0.3376411689370124,0.3364087315774328,0.0023327641386168,0.4698517298187808,0.4860742705570292,0.4902619207521826,0.4912043301759134,0.4761904761904761,0.4827165454988765,0.0083467665248762,4,0.4870718603089322,0.4837901069518716,0.4790299808985964,0.4834943301133977,0.4853962674700812,0.4837565091485759,0.0026866446220573,0.8142680199309212,0.8290711171507843,0.8298864730196478,0.8288432138610498,0.8148368442982488,0.8233811336521304,0.0072191882503331,2,0.8268160299463454,0.8247710044960581,0.8215729703223349,0.8230951267983259,0.8258512754090934,0.8244212813944316,0.0018853950107536,0.7797265160523187,0.7855231866825209,0.7907253269916765,0.7934007134363853,0.7893876337693222,0.7877526753864448,0.0047497354417084,4,0.7899821640903686,0.7876783590963139,0.7845570749108205,0.7893876337693222,0.7886073127229488,0.7880425089179548,0.0019063830518792,0.7873942917547568,0.7951902748414377,0.7994186046511628,0.8012684989429175,0.7950310559006211,0.7956605452181792,0.004785823085538,4,0.7981566515807208,0.7959102771629613,0.7927719599616795,0.7968682897822998,0.796875,0.7961164356975323,0.0018183071525382,IRAMDEYR,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,
5.233229303359986,1.3303571862565442,0.6671124458312988,0.0465390774737836,0.05,{'modelo__C': 0.05},0.8879893373818017,0.8929407486835399,0.8990348614178133,0.8940137343581904,0.8870491596501695,0.892205568298303,0.0043546378149959,2,0.8958818432050618,0.8947605389304967,0.8932228012555404,0.8945740955315886,0.8964201776690165,0.8949718913183407,0.0011124543278079,0.5092591235434992,0.5176687110150243,0.523947901497552,0.5108963605255523,0.5095955329289807,0.5142735259021217,0.0057193342333517,3,0.5204675486664038,0.5169694493287676,0.5166863351062349,0.5196163042080348,0.5205751295902293,0.518862953379934,0.0016968697993568,0.8464285714285714,0.8690476190476191,0.8726190476190476,0.8642857142857143,0.8379022646007152,0.8580566433963336,0.0135135304712168,2,0.8642453111044954,0.8603751116403692,0.8585888657338494,0.8568026198273295,0.862202380952381,0.860442857851685,0.0026171656989116,0.3262964662689307,0.3378065710319297,0.3442930953499295,0.3457142857142857,0.3342843556823585,0.3376789548094868,0.0070627761163492,3,0.3410479323308271,0.3380512340624634,0.3339122380456177,0.3387875220718069,0.3395452414439756,0.3382688335909382,0.0023936966747619,0.4710168930109307,0.4865044985004998,0.4937689457729875,0.4938775510204081,0.477906186267845,0.4846148149145343,0.0089786020561276,2,0.4890910622525482,0.4853879744709439,0.4808269423141047,0.4855744896237557,0.4872182980154725,0.485619753335365,0.0027434335575665,0.8141179718022762,0.8281771983466395,0.8325639827869317,0.8300322745031425,0.8149083261172423,0.8239599507112464,0.0078419910538927,1,0.8279126377163382,0.8250485843576401,0.8224090285863064,0.8240426594974936,0.8264081167544307,0.8251642053824417,0.0018954381217414,0.781807372175981,0.7873067776456599,0.7925089179548157,0.7957788347205708,0.7919143876337693,0.7898632580261593,0.0048504347335008,3,0.7915799643281808,0.7897220570749108,0.7862291914387634,0.7912826991676576,0.7906138525564804,0.7898855529131986,0.0019364492345965,0.7889799154334038,0.7963794926004228,0.8014006342494715,0.8033826638477801,0.7970133474296287,0.7974312107121415,0.0049775743137037,3,0.7996432228865912,0.7975620230583726,0.7942585312675497,0.7985530705956195,0.7985597251585623,0.7977153145933391,0.0018495698940756,IRAMDEYR,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,
7.395271873474121,1.302010831099002,0.5342586517333985,0.1417645550366223,0.075,{'modelo__C': 0.075},0.8883918839533436,0.8930342633486213,0.8987596257290074,0.8941701524545609,0.887210635927772,0.8923133122826611,0.0041698318679954,1,0.8964969548684405,0.8955027670704895,0.8939087943760511,0.8952772960038854,0.8971236388617576,0.895661890236125,0.0011027801217473,0.5107074897285271,0.5181428790592434,0.5216114471303406,0.5117127940470547,0.5117919383651285,0.5147933096660589,0.0043104140016594,1,0.522148210530706,0.5193777581202932,0.5181029877066301,0.5210669642764036,0.521781103739995,0.5204954048748056,0.001528676710893,0.8488095238095238,0.8666666666666667,0.8690476190476191,0.8547619047619047,0.8355184743742551,0.8549608377319939,0.0122584466317374,3,0.8633521881512355,0.8612682345936291,0.8582911580827627,0.8582911580827627,0.8636904761904762,0.8609786430201734,0.0023459228243818,0.3272143184947223,0.3389199255121042,0.3456439393939394,0.3437051220679751,0.333968556455455,0.3378903723848392,0.0066984753747796,2,0.3419004951662344,0.3395539906103286,0.3355446927374301,0.3402572878555411,0.3401312705110173,0.3394775473761103,0.0021156187900039,0.4723418350447168,0.4872824631860776,0.494579945799458,0.4902697166268351,0.4771953710006807,0.4843338663315537,0.0082906889529698,3,0.4898234946372772,0.4870780368717906,0.4824700861852564,0.4873225152129817,0.4880591994618231,0.4869506664738258,0.0024377071796097,0.8154570805730139,0.8278042013476021,0.8318186965630485,0.8254933186116301,0.8138650635842738,0.8228876721359137,0.0070334345296539,4,0.827967711198091,0.8260896761553164,0.8230776539522018,0.8252885635835929,0.8272450597361418,0.8259337329250688,0.0017002584797646,0.7821046373365041,0.7889417360285375,0.794589774078478,0.7962247324613555,0.7922116527942925,0.7908145065398335,0.0049968849915459,2,0.7925832342449465,0.7909111177170036,0.7878641498216409,0.7922859690844233,0.7907996432818074,0.7908888228299643,0.0016721330425925,0.7895084566596194,0.797568710359408,0.8028541226215645,0.8027219873150105,0.7970133474296287,0.7979333248770463,0.004880640226824,2,0.8004360609163886,0.7987182451851608,0.7956790327376037,0.7996101879686829,0.7988900634249472,0.7986667180465565,0.0016124212473405,IRAMDEYR,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,
5.886679792404175,0.4782779740157365,0.2055007457733154,0.0546957905222789,0.1,{'modelo__C': 0.1},0.88847212785233,0.8929255315384179,0.8983192132382085,0.8939449033180454,0.8872146219028088,0.8921752795699621,0.0039940912428299,3,0.8968470257465789,0.8958923191691515,0.8942949558907707,0.8957712869377848,0.897500854858516,0.8960612885205604,0.0010883305332952,0.5109170703313987,0.5178072796957244,0.5205020329273826,0.5110722883061308,0.5120215129410735,0.5144640368403419,0.0039417133855867,2,0.5227682726389754,0.5203391830464454,0.5189799417561328,0.522539981460889,0.5223934247968839,0.5214041607398654,0.0014926854006575,0.8488095238095238,0.8654761904761905,0.8666666666666667,0.8547619047619047,0.8355184743742551,0.8542465520177082,0.0114972325731738,4,0.8636498958023221,0.8591842810360226,0.8594819886871092,0.8591842810360226,0.8630952380952381,0.8609191369313429,0.0020138175348276,0.3284200829111008,0.3379823337982334,0.3453510436432637,0.3453583453583453,0.335727969348659,0.3385679550119204,0.0063797722747057,1,0.343191766236839,0.3404506311194998,0.3369121251021122,0.3415384615384615,0.3408957329258258,0.3405977433845477,0.002064370466383,0.4735968116904683,0.4861250417920428,0.4938941655359565,0.4919492977046933,0.47898872565767,0.4849108084761662,0.0076784501744176,1,0.4911953945140535,0.487664751605272,0.4840710932260228,0.4887797442628503,0.4887503160023594,0.4880922599221116,0.002318950701413,0.8160516108940603,0.8269116980918407,0.8307768529528339,0.8262364815129382,0.8146825427757125,0.822931837245477,0.006382673600227,3,0.8286739371996152,0.8257165459876903,0.824174704212758,0.8262181809460731,0.8273747593567748,0.8264316255405824,0.0015210558315432,0.7832936979785969,0.7883472057074911,0.7948870392390012,0.7977110582639715,0.79384661117717,0.7916171224732461,0.0051530724801901,1,0.7936979785969085,0.792248810939358,0.7888674197384067,0.7932520808561236,0.7916542806183116,0.7919441141498216,0.0016988060227302,0.7905655391120507,0.7969080338266384,0.8028541226215645,0.8040433403805497,0.7984670278842342,0.7985676127650074,0.0047990678675808,1,0.8014601433715437,0.7996762578044994,0.7967031151927587,0.8005682005880216,0.7995837737843552,0.7995982981482357,0.0015997219376562,IRAMDEYR,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,
0.6428854465484619,0.0888282560324558,0.1867403030395507,0.0157461326265591,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.03, 'modelo__max_depth': 2, 'modelo__n_estimators': 125, 'modelo__subsample': 0.8}",0.8863288991280223,0.8908936003057586,0.8949145539607044,0.8901693703640791,0.8836479714398688,0.8891908790396867,0.0038866930225635,12,0.8924843010985448,0.8910147844062077,0.8898028967821732,0.8912877513036658,0.8923926549848537,0.8913964777150891,0.0009871920047009,0.5022769499867785,0.5097874151465001,0.5214594778897241,0.4939626929953958,0.4933652763370453,0.5041703624710888,0.0105356177421361,12,0.5118296402227753,0.5069602484134584,0.5063775955018783,0.51348386502258,0.5118213602647455,0.5100945418850875,0.0028677330862568,0.8642857142857143,0.8809523809523809,0.8761904761904762,0.8690476190476191,0.8736591179976162,0.8728270616947613,0.0057491649843159,3,0.8740696635903543,0.8716880023816612,0.8746650788925275,0.8681155105686216,0.8782738095238095,0.8733624129913948,0.0033660835902398,0.2965686274509804,0.3060380479735318,0.3143955574540794,0.3099787685774947,0.3074664429530201,0.3068894888818213,0.0058900377374808,12,0.3095740194010966,0.3073370420908995,0.3051516410469464,0.3062703497531772,0.3070759625390218,0.3070818029662283,0.0014601578840109,0.4416058394160584,0.4542664211172498,0.4627475636592266,0.4569640062597809,0.4548557244802979,0.4540879109865227,0.0069236554297699,12,0.4572140465623296,0.4544466863262455,0.4524524524524524,0.4527950310559006,0.4550501156515035,0.4543916664096863,0.0017153546307508,0.8041702055376253,0.8157734556367137,0.8188175924353094,0.813759838061265,0.8141333639928627,0.8133308911327551,0.0049156104660755,12,0.815379064851063,0.8132407015475488,0.8130385442025063,0.8113429812058328,0.815418860766661,0.8136840305147224,0.0015476745409459,0.7440546967895363,0.7505945303210464,0.7614447086801427,0.7584720570749108,0.7546076099881094,0.7538347205707491,0.0061018335759797,12,0.7566884661117717,0.7547934007134364,0.7514120095124851,0.7545704518430439,0.7525639120095124,0.7540056480380499,0.0018407951548001,0.757399577167019,0.7650634249471459,0.7741807610993657,0.7707452431289641,0.7678075855689177,0.7670393183822826,0.005694788535912,12,0.7697135872617357,0.7677645271051502,0.7650886987545836,0.767169898582802,0.7665169133192389,0.767250725004702,0.0015198061127621,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.03,2.0,125.0,0.8
0.5120275497436524,0.2247603521276682,0.1751222133636474,0.0156792862197097,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.03, 'modelo__max_depth': 2, 'modelo__n_estimators': 150, 'modelo__subsample': 0.8}",0.8869412122756355,0.8914855649453598,0.8960464618368156,0.8907184261933072,0.8847883146092895,0.8899959959720813,0.0038935974866297,11,0.893406086378052,0.8922651908337903,0.890666986823339,0.8923366143418625,0.893394725003185,0.8924139206760457,0.0010026210280447,0.5042440859705658,0.5119327492093663,0.5221584684085449,0.4968551601452764,0.4963931843317281,0.5063167296130964,0.009744683305101,11,0.5142880527492724,0.5108965293897034,0.5091667413717055,0.516753462825356,0.5145479088770062,0.5131305390426087,0.0027267872329648,0.8666666666666667,0.8821428571428571,0.8797619047619047,0.8714285714285714,0.8736591179976162,0.8747318235995232,0.0056095287368089,1,0.8776421554033939,0.8752604941947008,0.8785352783566538,0.8728788329860078,0.8767857142857143,0.8762204950452942,0.0019893275091696,0.2966585167074164,0.3077242524916943,0.3140671483212919,0.3096446700507614,0.3133817870884993,0.3082952749319327,0.0062729292062243,11,0.3096638655462185,0.3112428541181452,0.3046350779395065,0.3064061030410701,0.3120432157610422,0.3087982232811965,0.0028393503141903,0.4420157862780813,0.4562807881773399,0.4628875665518321,0.4569288389513108,0.461296412838263,0.4558818785593654,0.0073745591841661,11,0.4577995185961643,0.459195626708317,0.452399202820788,0.4535891089108911,0.4602765408952425,0.4566519995862806,0.0031110036365246,0.8050634165675783,0.8171861729233905,0.8199344601098466,0.8144301002208256,0.8174775970487487,0.8148183493740779,0.0051800043837991,11,0.8167194130167981,0.8167548011996095,0.8141190065980652,0.8131301120934795,0.817721781042976,0.8156890227901856,0.0017517230687878,0.7434601664684899,0.7522294887039239,0.7601070154577884,0.7574316290130797,0.7612960760998811,0.7549048751486327,0.0065181783941335,11,0.7557966706302022,0.7582491082045184,0.7497027348394768,0.7533813912009513,0.7586578478002378,0.7551575505350774,0.0033204831129561,0.7571353065539113,0.7666490486257929,0.7733879492600423,0.7700845665961945,0.7737544601559403,0.7682022662383763,0.0061016604616462,11,0.7693171682468369,0.7712331934855142,0.763998546463612,0.7666413398962704,0.7717692917547568,0.768591907969398,0.0029155392330709,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.03,2.0,150.0,0.8
0.6502409458160401,0.0310405367244981,0.086335802078247,0.1996043864609434,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.03, 'modelo__max_depth': 3, 'modelo__n_estimators': 125, 'modelo__subsample': 0.8}",0.8891407975199592,0.8934986516901648,0.8980890981541249,0.8905985469395845,0.8865889123992523,0.8915832013406171,0.0039464780787955,7,0.8969012695585253,0.8955544057192435,0.8940423435592313,0.8961221321744093,0.8971754059084989,0.8959591113839815,0.0011163687332965,0.5152584930944053,0.5206190912894542,0.5198730999542576,0.4999178628103087,0.5041860833194863,0.5119709260935824,0.0084133622445764,7,0.5285638461777197,0.5237627102279095,0.5249667282330166,0.5319177281717223,0.5281757655912817,0.5274773556803299,0.0028805203308894,0.8642857142857143,0.8833333333333333,0.8785714285714286,0.875,0.8593563766388558,0.8721093705658663,0.0089435979794548,6,0.8779398630544805,0.8764513247990473,0.8758559094968741,0.8767490324501339,0.8732142857142857,0.8760420831029643,0.0015684338412999,0.3076271186440678,0.3126843657817109,0.3266932270916334,0.3204010462074978,0.321875,0.317856151544982,0.0068132520580716,7,0.320264986967854,0.3167294244217321,0.3151242502142245,0.3169393026259147,0.3254214729370009,0.3188958874333453,0.0036661896596582,0.45375,0.4618736383442265,0.4762826718296225,0.4690491384811742,0.4683338746346216,0.4658578646579289,0.007582425792319,7,0.4693244211028885,0.4653074126758337,0.4634895628200078,0.4655758438068137,0.4741435035552682,0.4675681487921624,0.0037956515426128,0.8107100390691354,0.8204567974633372,0.8262506369967726,0.821640903686088,0.8167917436107477,0.8191700241652162,0.0051985320123953,7,0.8226835165450761,0.8202299727443512,0.8191333649743586,0.8204531428600254,0.8236092237132665,0.8212218441674155,0.0016596700392108,0.7571343638525565,0.7575802615933412,0.7739298454221165,0.768281807372176,0.7742271105826397,0.7662306777645661,0.0075498328434668,7,0.7674271700356718,0.7640086206896551,0.762410820451843,0.7641572532699168,0.7740041617122473,0.7664016052318667,0.0041361939536975,0.7690274841437632,0.7715380549682875,0.7855443974630021,0.7801268498942917,0.7836659178009779,0.7779805408540645,0.0065697021115349,7,0.7796901324700208,0.7764857454329226,0.7749991741270523,0.7766509200224637,0.7850158562367865,0.778568365657849,0.0035659929471556,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.03,3.0,125.0,0.8
0.6284650325775146,0.034834963255796,0.1684916973114013,0.0067661905874605,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.03, 'modelo__max_depth': 3, 'modelo__n_estimators': 150, 'modelo__subsample': 0.8}",0.8896929498612763,0.893859262640847,0.8992355154011664,0.8913615275182606,0.8869061960121826,0.8922110902867466,0.0041776479425916,5,0.8981995147471485,0.8970622918745634,0.8954112268351766,0.8975866874413037,0.8985395687797265,0.8973598579355839,0.0010985355331354,0.5182273841477243,0.5236143810071212,0.5226927438488376,0.5031433548980846,0.5085828611618559,0.5152521450127248,0.0080652798451168,5,0.5337712630599086,0.5293942551328047,0.530958130926311,0.53786138027158,0.5328950282772208,0.5329760115335651,0.0028777293842143,0.8583333333333333,0.8761904761904762,0.8761904761904762,0.8678571428571429,0.8581644815256257,0.867347182019411,0.0080279414564641,8,0.8758559094968741,0.8740696635903543,0.8713902947305746,0.8731765406370944,0.8732142857142857,0.8735413388338367,0.0014493720436158,0.3106419646704006,0.3184768498485504,0.3318304779080252,0.3238560639715682,0.3235955056179775,0.3216801724033044,0.0069790402294838,5,0.3257668032333075,0.3219651277552363,0.320591456736035,0.3222368710173588,0.3286658451887532,0.3238452207861382,0.0029542991727202,0.4561847516608668,0.4671532846715328,0.4813603662524526,0.4716920090585571,0.4699738903394256,0.469272860396567,0.0081023788183141,5,0.4748991121872478,0.4705882352941176,0.468732484586436,0.4707487360564962,0.4775779278912672,0.4725092992031129,0.0032390307396482,0.810260602457392,0.8210470811392334,0.8279584961213975,0.8208191778494989,0.8172362241159639,0.8194643163366973,0.0057648005771238,6,0.8247999820968318,0.8221604263254982,0.8204491604449544,0.821973971864326,0.8252627611686767,0.8229292603800575,0.0018220539680225,0.7621878715814506,0.7659036860879905,0.7797265160523187,0.773781212841855,0.776307966706302,0.7715814506539834,0.006542130177212,5,0.7737440546967895,0.770251189060642,0.7695080261593341,0.7707714030915577,0.7773112366230678,0.7723171819262783,0.0028818626985835,0.7728594080338267,0.7781448202959831,0.7904334038054969,0.784223044397463,0.7853839037927844,0.7822089160651109,0.0060944176661845,5,0.7850748240890622,0.7817713322982393,0.7808133196789006,0.7821347163952298,0.787955866807611,0.7835500118538086,0.0026227030515634,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.03,3.0,150.0,0.8
0.407870864868164,0.1936195436117671,0.1643886566162109,0.0066215229378565,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.04, 'modelo__max_depth': 2, 'modelo__n_estimators': 125, 'modelo__subsample': 0.8}",0.8875579490119472,0.8916018168563502,0.8964434346865975,0.8906562305362097,0.8853970172860222,0.8903312896754254,0.0037713818413573,10,0.8936469008049434,0.8926435479211969,0.891020083230705,0.892676795555908,0.8939365537943775,0.8927847762614263,0.0010213321676585,0.5069408255110601,0.5106816538768418,0.5214615359329979,0.4938273009712909,0.5001597812938151,0.5066142195172012,0.0094048770026539,10,0.5152165977167104,0.5113935658249756,0.5100000390465006,0.5181336760452604,0.5158459509680713,0.5141179659203037,0.0029899340987545,0.8678571428571429,0.8785714285714286,0.8761904761904762,0.8714285714285714,0.8712753277711561,0.8730645893637551,0.0038234005116612,2,0.8785352783566538,0.8728788329860078,0.8767490324501339,0.8731765406370944,0.8764880952380952,0.8755655559335969,0.0021907451238138,0.2993839835728952,0.3112610712779418,0.3195831524099001,0.314028314028314,0.3159031979256698,0.3120319438429442,0.0068783427715683,10,0.3121099947117927,0.3151332760103181,0.3090241343126967,0.3096821877309682,0.3166326201483711,0.3125164425828294,0.002972714329669,0.4451908396946565,0.4596698847710993,0.4683423480750875,0.4616840113528855,0.463685379004123,0.4597144925795703,0.0078105738153442,10,0.4605899797096925,0.4630814183052989,0.4569788191481108,0.4572096648480124,0.4652081194218466,0.4606136002865922,0.0032248627934845,0.8071449804654323,0.8179272125021233,0.8216416114602797,0.8168825377951419,0.8179949766085269,0.8163182637663008,0.0048622144000115,10,0.8184293514256515,0.8180535663146448,0.816031323597243,0.8151182940997601,0.8201554626012117,0.8175575996077022,0.0017907850882068,0.7464328180737217,0.757282996432818,0.7670927467300832,0.7623365041617123,0.7647146254458977,0.7595719381688466,0.007328415246399,10,0.7583234244946492,0.7632282996432818,0.755313614744352,0.7570600475624257,0.7638228299643282,0.7595496432818074,0.0033893443076668,0.7599101479915433,0.7707452431289641,0.7792019027484144,0.7744450317124736,0.7765296682965508,0.7721663987755892,0.006722558616756,10,0.7716626474183211,0.7753955931419511,0.7687886095603053,0.7699448316870933,0.7763279598308668,0.7724239283277076,0.0029669265263231,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.04,2.0,125.0,0.8
0.5018953323364258,0.2162909241707125,0.1700012683868408,0.0089386429169799,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.04, 'modelo__max_depth': 2, 'modelo__n_estimators': 150, 'modelo__subsample': 0.8}",0.888304031481796,0.8922228002378122,0.8976444390181757,0.8911763560953514,0.8862931530515208,0.8911281559769313,0.0038733821509284,9,0.8948765710184965,0.89378306621358,0.892100053355512,0.8937975135304764,0.8951891758765782,0.8939492759989287,0.0010832829440558,0.5105354106646756,0.5132861068942207,0.5245639819405998,0.4969466286155354,0.5037027418407002,0.5098069739911464,0.0093064966844819,8,0.5193862476574029,0.5150917028727909,0.5146379364352267,0.5220567638635851,0.5199804032974967,0.5182306108253004,0.0028912547332693,0.8702380952380953,0.8797619047619047,0.8761904761904762,0.8726190476190476,0.865315852205006,0.8728250752029059,0.004951138674559,4,0.879130693658827,0.8725811253349212,0.8752604941947008,0.8725811253349212,0.8767857142857143,0.8752678305618169,0.002516446148053,0.3063704945515507,0.3148700468683426,0.3229486616937253,0.318695652173913,0.3184210526315789,0.3162611815838221,0.0055691117062644,9,0.3179028958983744,0.3180683667932718,0.3137338597801729,0.3152290815229081,0.320461220493854,0.3170790848977162,0.0023541124866151,0.4531928084314941,0.4637590210229055,0.4719461365822379,0.4668789808917197,0.4655338249438923,0.4642621543744499,0.0061691502235322,9,0.4669512966476913,0.4662000954350246,0.4619010212097407,0.4631429248637118,0.4693698717438063,0.465513041979995,0.0026862577670761,0.8121255874525791,0.8203803578506313,0.8234252024234188,0.8198558971745654,0.8171704112392449,0.8185914912280878,0.0037944936442016,9,0.8218483432622317,0.819539670871979,0.8181482316395621,0.817997607851765,0.8223293910310854,0.8199726489313246,0.0018159966006623,0.754013079667063,0.760998810939358,0.7706599286563615,0.7670927467300832,0.7690249702734839,0.7643579072532699,0.0061200536565963,9,0.7645659928656362,0.7664982164090368,0.7610359690844233,0.7634140903686087,0.7678730677764566,0.7646774673008323,0.0023831091790987,0.7669133192389006,0.7741807610993657,0.7823731501057083,0.7788054968287527,0.7797013347429629,0.7763948124031381,0.0054274440921828,9,0.77727858346272,0.7782696309999669,0.7737108123286314,0.775527732813584,0.7799616807610994,0.7769496880732003,0.0021649385353045,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.04,2.0,150.0,0.8
