mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_modelo__max_features,param_modelo__max_samples,param_modelo__n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_train_specificity,split1_train_specificity,split2_train_specificity,split3_train_specificity,split4_train_specificity,mean_train_specificity,std_train_specificity,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,target,modelo,version_grid,gap_roc_auc,gap_average_precision,pos_ap,pos_auc,pos_recall,pos_bacc,ranking_medio,candidato
80.98872737884521,0.6474941232537902,2.6590394496917726,0.0220336814033789,0.7,0.7,100,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.7, 'modelo__n_estimators': 100}",0.8848571711681106,0.8849889941113187,0.893688689060642,0.8891344275522337,0.8841369177110513,0.8873612399206712,0.0036187006288067,1,0.9444553930130384,0.9461189528797108,0.9435173240807968,0.9444573012535936,0.9451472181377752,0.9447392378729828,0.0008629241998755,0.4966329112297783,0.5100739836505613,0.5046636021049922,0.4882017613471585,0.4931628372734666,0.4985470191211914,0.0078735135772995,1,0.7342159880114453,0.7308261189889591,0.7296308399189383,0.7315933965387977,0.7329913300864044,0.731851534708909,0.0016086871035864,0.7738095238095238,0.7988095238095239,0.7976190476190477,0.7785714285714286,0.7783075089392133,0.7854234065497474,0.0105866866365858,2,0.8821077701696933,0.8868710925870795,0.8806192319142602,0.8818100625186067,0.8892857142857142,0.8841387742950708,0.0033433997482082,0.3577325261419923,0.3738161559888579,0.3761931499157777,0.3737142857142857,0.3701814058956916,0.370327504731321,0.0065833364943415,5,0.4257795660296019,0.41798793321173,0.4157998313185268,0.426125737303985,0.423469387755102,0.4218324911237891,0.0041920019924296,0.4892736168611216,0.5092979127134725,0.5112552460892789,0.505019305019305,0.501728774490972,0.5033149710348299,0.0077643281732322,2,0.5743361116495445,0.5681861529658593,0.5648811228874248,0.5745877788554801,0.5737327188940092,0.5711447770504636,0.0039172219974457,0.8001776513221222,0.8158732517977465,0.8162441254742088,0.8078350603023612,0.8065883561342915,0.809343689006146,0.0060685299756164,2,0.8668119112441808,0.8663695534279037,0.8630949905112324,0.8667931109263665,0.8690631900798369,0.8664265512379041,0.001915060226117,0.8265457788347206,0.832936979785969,0.8348692033293698,0.8370986920332937,0.8348692033293698,0.8332639714625445,0.0036083141850278,7,0.8515160523186682,0.8458680142687277,0.8455707491082045,0.8517761593341261,0.8488406658739596,0.8487143281807373,0.0026542050275222,0.8206923890063424,0.8291490486257929,0.8307346723044398,0.8306025369978859,0.8285978591251487,0.827955301211922,0.003723454531543,6,0.8549106405470582,0.8504178917115391,0.8494598790922004,0.8551088500545077,0.8533298097251586,0.8526454142260927,0.0023142019880364,IRAMDEYR,Bagging Árbol,v_grid_bagging,0.05737799795231158,0.23330451558771753,1.0,1.0,2.0,2.0,1.5,C1
93.41691298484804,1.0692392341732262,2.4998997688293456,0.2948150571586891,0.7,0.85,100,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.85, 'modelo__n_estimators': 100}",0.8845446888624654,0.8844956754996885,0.8942400451559934,0.8891512371892872,0.8837576300419927,0.8872378553498855,0.0039893948512926,2,0.9478989762626824,0.9499442395516472,0.947240152062767,0.9479777451141076,0.9491933364829284,0.9484508898948264,0.0009773106847424,0.4997658259509814,0.509254794160187,0.503382868403498,0.4831897568572233,0.4895822135331727,0.4970350917810126,0.0094266748826999,2,0.7519923268312704,0.7509511757623843,0.7482114340478002,0.7509196676262414,0.7537862106690152,0.7511721629873425,0.0018102165134237,0.7773809523809524,0.8,0.8071428571428572,0.7845238095238095,0.7747318235995232,0.7887558885294285,0.0127160113227675,1,0.8910389997022924,0.9014587674903244,0.891336707353379,0.8952069068175053,0.9023809523809524,0.8962844667488907,0.0048393575648692,0.3537378114842903,0.3690280065897858,0.3764575235980011,0.3737946681792399,0.3688989784335982,0.368383397656983,0.0078695348900897,8,0.4215492957746479,0.4191583610188261,0.4157755867240661,0.4271913624094332,0.427885972339825,0.4223121156533597,0.00465035912965,0.4862248696947133,0.5050732807215332,0.5134418780764862,0.5063388398002305,0.4998077662437524,0.5021773269073432,0.0090850488160829,4,0.5723300506740606,0.572238495700652,0.5670454545454545,0.5783804577803424,0.5805092858510434,0.5741007489103106,0.0048117728867534,0.8000311420644357,0.8146105826397146,0.8201142347545439,0.8102167204575053,0.8047261971743157,0.809939775418103,0.0070820219497922,1,0.8692152489593508,0.8727715953979566,0.8675061955316241,0.8726926329569096,0.8758709161429138,0.871611317797751,0.0029411847729539,0.8226813317479191,0.8292211652794292,0.8330856123662307,0.835909631391201,0.8347205707491082,0.8311236623067776,0.0047871690728333,8,0.847391498216409,0.8440844233055886,0.8436756837098692,0.8501783590963139,0.8493608799048752,0.8469381688466111,0.0026593812108831,0.8176532769556025,0.825977801268499,0.830206131078224,0.830206131078224,0.8280692480507467,0.8264225176862592,0.0046570492197843,8,0.8522348121964917,0.8504509266294473,0.8489643553235771,0.8551749198903241,0.8552457716701902,0.8524141571420062,0.0025070868764398,IRAMDEYR,Bagging Árbol,v_grid_bagging,0.06121303454494087,0.2541370712063299,2.0,2.0,1.0,1.0,1.5,C2
40.53165421485901,0.4811414684165711,1.5051365852355958,0.0389396707195291,0.7,0.7,50,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.7, 'modelo__n_estimators': 50}",0.8839690915010476,0.8834238399580997,0.8929970167317819,0.888084975369458,0.8837566556925393,0.8864463158505853,0.0036906140361213,3,0.9442548562896848,0.9462866844589172,0.9430204293025746,0.9446914949154294,0.945051193086108,0.9446609316105428,0.0010632455452596,0.4901162378968451,0.5057494917150315,0.498525886677447,0.4754993160314291,0.4907546966964194,0.4921291258034344,0.0100888479361409,3,0.7296164019543173,0.7271349483713598,0.7248899316799338,0.7312682358363214,0.7291858191423862,0.7284190673968636,0.0022019554790371,0.7678571428571429,0.7821428571428571,0.7797619047619048,0.7726190476190476,0.7628128724672228,0.7730387649696351,0.0072066545748615,6,0.8803215242631736,0.8868710925870795,0.8776421554033939,0.8785352783566538,0.887797619047619,0.882233533931584,0.0042633232464913,0.3642010163749294,0.3782383419689119,0.3859752504419564,0.384478672985782,0.375366568914956,0.3776519701373072,0.007776579127107,1,0.4335141474857059,0.4321775714492963,0.426442933603356,0.4409742976688583,0.4377109317681584,0.434163976395075,0.0049587085472411,0.4940635771734967,0.509895227008149,0.5163579030350808,0.5134493670886076,0.5031446540880503,0.5073821456786769,0.0079878855216447,1,0.5809430255402751,0.5811548966055404,0.57398753894081,0.5872052532086359,0.5863390663390663,0.5819259561268655,0.0047312931037077,0.8002484287412944,0.8108098352301681,0.8124433780646623,0.8090948983636261,0.802259587244313,0.8069712255288127,0.0048287658070049,3,0.8683712258652372,0.8707170564005553,0.8651550551095447,0.8697633288334994,0.8727038035785063,0.8693420939574686,0.0025236058045343,0.832639714625446,0.8394768133174791,0.8451248513674198,0.8455707491082045,0.8417063020214031,0.8409036860879905,0.004702618337149,1,0.8564209274673008,0.854563020214031,0.8526679548156956,0.8609913793103449,0.8576099881093936,0.8564506539833532,0.002822591008872,0.8254492600422833,0.8331131078224101,0.8378699788583509,0.8374735729386892,0.8329589004889653,0.8333729640301396,0.0044735264509785,1,0.8590730402034951,0.8581480625020647,0.8554391992335899,0.8629381255987579,0.8609606236786469,0.8593118102433109,0.0025407551936964,IRAMDEYR,Bagging Árbol,v_grid_bagging,0.058214615759957455,0.2362899415934292,3.0,3.0,6.0,3.0,3.75,C3
32.31181974411011,0.6220169144813397,2.166152763366699,0.0839288618858979,0.7,0.85,100,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.85, 'modelo__n_estimators': 100}",0.8088763108011227,0.8032888248255302,0.8099295336808552,0.8126569070810878,0.8126002345272378,0.8094703621831666,0.0034271069107718,1,0.8403655544537401,0.8415880502771181,0.8411465323104153,0.8387152384256826,0.8401338845032873,0.8403898519940487,0.0009877939620057,0.2819614532179175,0.3285590072781997,0.2889446481361151,0.2790925773038544,0.2800969726107956,0.2917309317093765,0.0187328067445094,1,0.3810916458299896,0.3814021982151236,0.3814950418299073,0.3858936070454681,0.3887345632312956,0.3837234112303568,0.0030692423632537,0.6950354609929078,0.6985815602836879,0.675531914893617,0.6962699822380106,0.7353463587921847,0.7001530554400816,0.0194345403346046,1,0.7422360248447205,0.7466725820763088,0.7417923691215617,0.7348115299334812,0.7507760532150776,0.74325771183823,0.0053425809897434,0.2051282051282051,0.2053152683689421,0.2070652173913043,0.2044861763171622,0.2093023255813953,0.2062594385574018,0.0017449381856513,8,0.2175269795865297,0.2188841201716738,0.2243391922715684,0.2191798941798941,0.2182826199071686,0.2196425612233669,0.0024154818513317,0.3167676767676767,0.3173580346355215,0.3169717138103161,0.3161290322580645,0.3258559622195985,0.3186164839382355,0.0036415522246047,8,0.3364504776269482,0.3385296188273157,0.3444936643659215,0.3376464595007641,0.3382279492558186,0.3390696339153536,0.0028037674927685,0.7390796950881158,0.7404244180630318,0.7336111887432105,0.7392841702767498,0.7560226939591992,0.7416844332260614,0.0075484641952584,2,0.7637189332918324,0.7661513675988141,0.767726680331206,0.762055250974736,0.7671858636350578,0.7653676191663293,0.0021529232351645,0.7831239291833239,0.7822672758423758,0.7916904625928041,0.7822983583154889,0.7766990291262136,0.7832158110120412,0.0048174276590672,8,0.7852018417389443,0.7856301531213192,0.7936609915408502,0.7892989720159909,0.783595674055038,0.7874775264944286,0.0036114598603766,0.7765591966173362,0.7760306553911205,0.7830338266384778,0.7758985200845666,0.7736223073873397,0.7770289012237681,0.0031672982013754,8,0.7820025767235969,0.7827293449175778,0.7897988173499388,0.7852399986786033,0.7811508985200846,0.7841843272379603,0.0031213984062941,IRSUICTHNK,Bagging Árbol,v_grid_bagging,0.030919489810882106,0.09199247952098033,1.0,1.0,1.0,2.0,1.25,C1
29.73078165054321,0.555131476402183,2.65756950378418,0.0451276317856349,0.7,0.7,100,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.7, 'modelo__n_estimators': 100}",0.8092960304344833,0.8024436897254253,0.8088552995046397,0.8126856863214933,0.8128239077796702,0.8092209227531424,0.003769782400128,3,0.8397919152204427,0.8410092566754771,0.840471286304528,0.8385075807172587,0.8396790133833062,0.8398918104602024,0.0008433068165621,0.2811443020412018,0.3283603805585712,0.2893559777409489,0.2758703388667544,0.2788885616782567,0.2907239121771466,0.0193434644710981,2,0.3799105406417247,0.3754542133693062,0.3787587035005622,0.3843645241366283,0.3837952083260004,0.3804566379948444,0.0033052407462504,0.6950354609929078,0.6950354609929078,0.6719858156028369,0.69449378330373,0.7300177619893428,0.697313656576345,0.0185977959702228,2,0.7395740905057675,0.7413487133984028,0.7329192546583851,0.7343680709534368,0.743680709534368,0.738378167810072,0.0041049221800562,0.2054507337526205,0.2085106382978723,0.2089305402425579,0.2066596194503171,0.21120246659815,0.2081507996683035,0.0019780861783418,6,0.2172270002606202,0.2195795006570302,0.2244565217391304,0.2216570740195422,0.2190152801358234,0.2203870753624293,0.0024776345210513,0.3171521035598705,0.320785597381342,0.3187552565180824,0.3185336048879837,0.3276205659625348,0.3205694256619627,0.003711581226551,5,0.3358178887993553,0.3388077858880778,0.3436654878302475,0.3405305367057372,0.3383777239709443,0.3394398846388724,0.002595836367672,0.7392938584233528,0.7412927162188983,0.7335514457797165,0.7401091329081105,0.7554286411317359,0.7419351588923628,0.007253747723086,1,0.7625842755059444,0.7646851358689912,0.7645929035543415,0.7634040526097852,0.7651194353254165,0.7640771605728959,0.0009384819227288,0.7835522558537978,0.7875499714448886,0.7951170759565962,0.785724482512491,0.7808395202741291,0.7865566612083804,0.00483057013749,7,0.7855944605061213,0.7880215583395795,0.796266552450298,0.7924400342661336,0.786558161116465,0.7897761533357195,0.0040035527902781,0.7769556025369979,0.7806553911205074,0.7859408033826638,0.7789376321353065,0.7770582793709528,0.7799095417092856,0.0033085486392841,6,0.782167751313138,0.7845462654025305,0.791549667999075,0.7881140365366192,0.7833641649048626,0.7859483772312451,0.0034351635114923,IRSUICTHNK,Bagging Árbol,v_grid_bagging,0.030670887707060057,0.08973272581769781,2.0,3.0,2.0,1.0,2.0,C2
14.552480125427246,0.3026127793884277,1.4946413040161133,0.0444349817441096,0.7,0.7,50,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.7, 'modelo__n_estimators': 50}",0.8093309648792382,0.8022463607421898,0.8076904382905816,0.8145084138074428,0.8132494448744336,0.8094051245187771,0.0043592638801293,2,0.8389977228618231,0.8402302898933938,0.8404810803961431,0.838484628992492,0.8387703474616733,0.8393928139211051,0.0008067281112809,0.281153928214968,0.3238638554196579,0.288342821582892,0.2759825590056212,0.2716661960087314,0.2882018720463741,0.0186773158154412,3,0.3732776885302754,0.3697741646595964,0.3793318375871089,0.3784401450492826,0.3809484264874503,0.3763544524627427,0.00417339662511,0.6843971631205674,0.6897163120567376,0.6648936170212766,0.6980461811722913,0.7264653641207816,0.692703727498331,0.0200983373750834,3,0.7338065661047027,0.7377994676131322,0.7298136645962733,0.7339246119733924,0.7361419068736141,0.7342972434322229,0.0026888828552906,0.2052099946836789,0.2082441113490364,0.2087973273942093,0.2094882729211087,0.2114788004136504,0.2086437013523367,0.0020359126916498,5,0.2199760606463625,0.2207326785240244,0.2270844837106571,0.2242851334869223,0.2198675496688741,0.2223891812073681,0.0028483777221969,0.3157464212678936,0.3199013157894737,0.3177966101694915,0.3222632226322263,0.3275931117340809,0.3206601363186332,0.0040879388459757,4,0.3384835772024966,0.3398038414384961,0.3463887134133502,0.3435748391114802,0.3386027536970933,0.3413707449725832,0.0031141849130905,0.7354738528338417,0.7392756317565241,0.731004775386709,0.7431701284162671,0.7543663199815787,0.7406581416749841,0.0079523568208727,3,0.762234688984464,0.764124061893085,0.764985356051572,0.7648063950786437,0.7629562016789457,0.7638213407373421,0.0010660987928411,0.786550542547116,0.7888349514563107,0.7971159337521416,0.7882940756602427,0.7822672758423758,0.7886125558516374,0.0048367923755321,5,0.7906628118642253,0.7904486561730378,0.8001570475068708,0.7956881781838949,0.7897704964842774,0.7933454380424613,0.0040063572087751,0.7789376321353065,0.7814482029598309,0.787262156448203,0.7815803382663847,0.7781155015197568,0.7814687662658963,0.0032008519306595,5,0.7864292557232996,0.7865283604770242,0.7949192296257144,0.7910871791483598,0.7857756342494715,0.7889479318447739,0.0035353727740153,IRSUICTHNK,Bagging Árbol,v_grid_bagging,0.02998768940232799,0.08815258041636859,3.0,2.0,3.0,3.0,2.75,C3
32.15307269096375,0.4256358784366905,2.228953170776367,0.0367335044685075,0.7,0.85,100,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.85, 'modelo__n_estimators': 100}",0.829120749502915,0.8232213395514656,0.835926492384007,0.8020159430317708,0.8315792660598075,0.8243727581059932,0.0119089789647246,2,0.8909822815768893,0.888985859787315,0.890152341288916,0.8946478013047587,0.8875099701216068,0.8904556508158972,0.002399199148435,0.10703692946109,0.1398866998751327,0.128463907224786,0.1168595145537744,0.151114427914586,0.1286722958058738,0.0157295038433968,2,0.3121176189227635,0.3345144909124969,0.3191182602271932,0.3036631731068752,0.3169766882993822,0.3172780462937422,0.0101248902177025,0.6666666666666666,0.6666666666666666,0.6931216931216931,0.601063829787234,0.6648936170212766,0.6584824946527074,0.0305674368524423,2,0.7599469496021221,0.7785145888594165,0.7785145888594165,0.7814569536423841,0.7801324503311259,0.775713106258893,0.0079597825352396,0.0933333333333333,0.088235294117647,0.0974702380952381,0.0869899923017706,0.0946969696969697,0.0921451655089917,0.0039532961066603,4,0.1110680364411707,0.1059375563977621,0.1087842846553002,0.1111529766390354,0.1069353667392883,0.1087756441745113,0.0021141527795385,0.1637426900584795,0.1558441558441558,0.1709067188519243,0.151983860121049,0.1657824933687002,0.1616519836488618,0.0068452284676826,4,0.1938102486047691,0.1864972200158856,0.1908943089430894,0.1946231238660729,0.1880887753472776,0.1907827353554189,0.0031480130655402,0.7503952658445137,0.7451099968378732,0.7643681375216813,0.7201796113705818,0.751473776934544,0.7463053577018387,0.0145168001278581,1,0.8022894283193724,0.8053395521117219,0.8077957637863502,0.8108057230605199,0.8067413615276593,0.8065943657611248,0.0028038380461678,0.8341238650223608,0.8235533270090798,0.8356145819216696,0.8392953929539295,0.8380539368478114,0.8341282207509702,0.0055883554218113,5,0.8446319070366229,0.8321645153640275,0.8370769387132839,0.8401544924786556,0.8333502727241928,0.8374756252633567,0.0045557451920829,0.8299418604651163,0.8196353065539113,0.8320560253699789,0.833377378435518,0.8337518171005682,0.8297524775850185,0.0052313281426829,5,0.8425225463314724,0.8308281853919594,0.8356182484886525,0.8386904958541178,0.8320229915433404,0.8359364935219086,0.0043005164816364,IRSUIPLANYR,Bagging Árbol,v_grid_bagging,0.06608289270990397,0.18860575048786837,2.0,2.0,2.0,1.0,1.75,C1
31.63323450088501,0.8663130307404769,0.9445730209350586,0.1452109670004719,1.0,0.85,100,"{'modelo__max_features': 1.0, 'modelo__max_samples': 0.85, 'modelo__n_estimators': 100}",0.8293351431310504,0.8222605119203573,0.8273984301223765,0.7965969699590614,0.8228382442411328,0.8196858598747957,0.011851207576218,6,0.8898104756248455,0.888893209856407,0.8904958020415157,0.8954922641575477,0.8879640355417588,0.8905311574444148,0.0026232117441343,0.1175987769712231,0.1481805472416607,0.1118631821611159,0.1126707682534229,0.1559163179998131,0.1292459185254472,0.0188805794888784,1,0.2957657225038168,0.3083852244741068,0.3013898220843047,0.3011921154573099,0.3213858388841455,0.3056237446807367,0.0088409889004961,0.6984126984126984,0.6666666666666666,0.7142857142857143,0.574468085106383,0.6542553191489362,0.6616176967240798,0.0485850671076897,1,0.7625994694960212,0.7838196286472149,0.7745358090185677,0.776158940397351,0.7814569536423841,0.7757141602403077,0.0073791564350195,0.0946236559139784,0.0857726344452008,0.0967741935483871,0.0836560805577072,0.0894545454545454,0.0900562219839638,0.0050132931645742,7,0.1076779026217228,0.1028004870412245,0.1042857142857142,0.1096146651702207,0.1041666666666666,0.1057090871571098,0.0025296157765433,0.1666666666666666,0.1519903498190591,0.1704545454545454,0.1460446247464503,0.1573896353166986,0.158509164400684,0.0090371456716479,7,0.1887102067607483,0.1817622635706597,0.183821214982688,0.1920996557941321,0.1838292568935971,0.186044519600365,0.0037936460390771,0.7636256472142093,0.742331842616434,0.7717654347278957,0.7070849910626766,0.7422923160319826,0.7454200463306396,0.0224250732651354,2,0.8005835373024708,0.8045364362702823,0.8022999199580083,0.8074452379178787,0.8047780076000652,0.8039286278097411,0.0023366533150511,0.8288385960157203,0.8179970185662013,0.8292451551700772,0.8397018970189702,0.8303293129150291,0.8292223959371995,0.0068877010039978,8,0.8385676051089203,0.8252532438933496,0.830064030897449,0.8387315354384063,0.8280990615577464,0.8321430953791744,0.0055286280367996,0.8255813953488372,0.8142177589852009,0.8263742071881607,0.8331131078224101,0.8259548037531387,0.8250482546195496,0.0060861434990045,8,0.8366753658617159,0.8242212018103136,0.8286809157279245,0.8371708896303393,0.8269357822410148,0.8307368310542615,0.0052495997899666,IRSUIPLANYR,Bagging Árbol,v_grid_bagging,0.0708452975696191,0.17637782615528952,1.0,6.0,1.0,2.0,2.5,C2
13.808108043670654,0.3787389192689422,1.4878230094909668,0.0435142568179909,0.7,0.7,50,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.7, 'modelo__n_estimators': 50}",0.831232777702489,0.8218553868370917,0.830759534242391,0.8004807415095428,0.8340539426146079,0.8236764765812244,0.0122989242384241,3,0.8877272900056965,0.8881833954609083,0.8882312031847135,0.8932115166630917,0.8860963499090322,0.8886899510446884,0.0023901919139218,0.1163972806646996,0.1241708973405567,0.1257362131494396,0.1149929067057263,0.1563291992793354,0.1275252994279515,0.0150000743909075,3,0.2822372576550471,0.2837297025470772,0.2889871864731937,0.2781591379905792,0.3090459658916751,0.2884318501115145,0.0108743914736553,0.6666666666666666,0.6402116402116402,0.656084656084656,0.601063829787234,0.6595744680851063,0.6447202521670607,0.0234846899621906,8,0.7360742705570292,0.7639257294429708,0.7519893899204244,0.7748344370860927,0.7589403973509934,0.757152844871502,0.0129048330069862,0.0973724884080371,0.0907726931732933,0.1014729950900163,0.0934656741108354,0.0978689818468824,0.0961905665258129,0.0037120468531185,1,0.1132421954703121,0.1109826589595375,0.1163793103448275,0.1170234046809362,0.1105750675414897,0.1136405273994206,0.0026670121047308,0.1699258260283209,0.1590013140604468,0.1757618710134656,0.1617752326413743,0.170446735395189,0.1673821958277593,0.0061279299758832,1,0.1962864721485411,0.1938088829071332,0.201564166370423,0.2033368091762252,0.1930267812026276,0.19760462236099,0.0041385442392883,0.7541898179518454,0.7379808709257144,0.7536420027950046,0.7262771723461916,0.7523377151375525,0.7448855158312617,0.0110700130526393,3,0.7944185426031072,0.8038045152957307,0.8030706173100446,0.8126442140708956,0.8013965462040396,0.8030668870967637,0.0058284337934423,0.841712969237024,0.8357501016397886,0.851199349505353,0.851490514905149,0.8451009621899986,0.8450507794954627,0.0059484655082212,1,0.8527628146491852,0.8436833011484907,0.8541518446996647,0.8504539910556986,0.8438526950570857,0.8489809293220251,0.004417569111691,0.8373414376321353,0.8308668076109936,0.8463266384778013,0.84526955602537,0.8404916082991939,0.8400592096090989,0.0056303087311892,1,0.8498562981070992,0.8416966733837666,0.8516071487562353,0.8485679363086783,0.8417349365750528,0.8466925986261664,0.0041765145959463,IRSUIPLANYR,Bagging Árbol,v_grid_bagging,0.06501347446346395,0.16090655068356302,3.0,3.0,8.0,3.0,4.25,C3
32.55182642936707,0.2742646688534545,2.3055775642395018,0.057629875581873,0.7,0.85,100,"{'modelo__max_features': 0.7, 'modelo__max_samples': 0.85, 'modelo__n_estimators': 100}",0.8392976444987401,0.824002316052022,0.7660031877529205,0.8036740284034511,0.8298142456234131,0.8125582844661094,0.0260385654947335,1,0.9301644137695164,0.9267585224335264,0.9339598395730432,0.9357867144686504,0.9326103524821204,0.9318559685453712,0.0031397912784564,0.0796463752717765,0.0683728120783806,0.0701119625994063,0.0495668458374208,0.0846101976108915,0.0704616386795751,0.0120467335319454,1,0.3545540148584971,0.2994164927469109,0.3471966429298684,0.3393122107711897,0.3506233107475984,0.3382205344108129,0.0200405956761305,0.5,0.4166666666666667,0.3928571428571428,0.4047619047619047,0.5,0.4428571428571429,0.047260555336379,1,0.7678571428571429,0.7559523809523809,0.8154761904761905,0.7708333333333334,0.7708333333333334,0.7761904761904763,0.0203950496416807,0.07,0.0509461426491994,0.0464135021097046,0.0546623794212218,0.0709459459459459,0.0585935940252143,0.0100496695977196,4,0.1081761006289308,0.0936578171091445,0.0927241962774957,0.1024930747922437,0.0993479094744917,0.0992798196564613,0.0057281161032393,0.1228070175438596,0.0907911802853437,0.0830188679245283,0.0963172804532577,0.1242603550295858,0.103438940247315,0.0169488463067317,4,0.1896361631753031,0.1666666666666666,0.1665147371619568,0.1809290953545232,0.1760108732585796,0.1759515071234059,0.0088012568398803,0.7127204703367183,0.6647737395332265,0.6511319386118959,0.6630971469293223,0.7132500334090606,0.6809946657640447,0.0265411285324764,1,0.8484015963158271,0.836920569965083,0.8629577377969728,0.8475345888313568,0.8461996704079815,0.8484028326634441,0.0083581743571739,0.9254409406734366,0.9128808123997862,0.9094067343666488,0.9214323890967396,0.926500066818121,0.9191321886709464,0.0068270208572694,5,0.9289460497745116,0.9178887589777852,0.9104392851177552,0.9242358443293804,0.9215660074826296,0.9206151891364124,0.0062353649858222,0.9207188160676532,0.9073731501057084,0.9036733615221988,0.9156976744186046,0.9217655609885028,0.9138457126205336,0.007193943342063,5,0.9271580060123552,0.9160913085130984,0.9093852201777278,0.922533117505203,0.9198929704016914,0.9190121245220152,0.00601227277688,IRSUITRYYR,Bagging Árbol,v_grid_bagging,0.11929768407926178,0.2677588957312378,1.0,1.0,1.0,1.0,1.0,C1
