mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_modelo__C,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_train_specificity,split1_train_specificity,split2_train_specificity,split3_train_specificity,split4_train_specificity,mean_train_specificity,std_train_specificity,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,target,modelo,version_grid,param_modelo__colsample_bytree,param_modelo__learning_rate,param_modelo__max_depth,param_modelo__n_estimators,param_modelo__subsample,gap_roc_auc,gap_average_precision,pos_ap,pos_auc,pos_recall,pos_bacc,ranking_medio,candidato,objetivo,parametros
5.233229303359986,1.3303571862565442,0.6671124458312988,0.0465390774737836,0.05,{'modelo__C': 0.05},0.8879893373818017,0.8929407486835399,0.8990348614178133,0.8940137343581904,0.8870491596501695,0.892205568298303,0.0043546378149959,2,0.8958818432050618,0.8947605389304967,0.8932228012555404,0.8945740955315886,0.8964201776690165,0.8949718913183407,0.0011124543278079,0.5092591235434992,0.5176687110150243,0.523947901497552,0.5108963605255523,0.5095955329289807,0.5142735259021217,0.0057193342333517,3,0.5204675486664038,0.5169694493287676,0.5166863351062349,0.5196163042080348,0.5205751295902293,0.518862953379934,0.0016968697993568,0.8464285714285714,0.8690476190476191,0.8726190476190476,0.8642857142857143,0.8379022646007152,0.8580566433963336,0.0135135304712168,2,0.8642453111044954,0.8603751116403692,0.8585888657338494,0.8568026198273295,0.862202380952381,0.860442857851685,0.0026171656989116,0.3262964662689307,0.3378065710319297,0.3442930953499295,0.3457142857142857,0.3342843556823585,0.3376789548094868,0.0070627761163492,3,0.3410479323308271,0.3380512340624634,0.3339122380456177,0.3387875220718069,0.3395452414439756,0.3382688335909382,0.0023936966747619,0.4710168930109307,0.4865044985004998,0.4937689457729875,0.4938775510204081,0.477906186267845,0.4846148149145343,0.0089786020561276,2,0.4890910622525482,0.4853879744709439,0.4808269423141047,0.4855744896237557,0.4872182980154725,0.485619753335365,0.0027434335575665,0.8141179718022762,0.8281771983466395,0.8325639827869317,0.8300322745031425,0.8149083261172423,0.8239599507112464,0.0078419910538927,1,0.8279126377163382,0.8250485843576401,0.8224090285863064,0.8240426594974936,0.8264081167544307,0.8251642053824417,0.0018954381217414,0.781807372175981,0.7873067776456599,0.7925089179548157,0.7957788347205708,0.7919143876337693,0.7898632580261593,0.0048504347335008,3,0.7915799643281808,0.7897220570749108,0.7862291914387634,0.7912826991676576,0.7906138525564804,0.7898855529131986,0.0019364492345965,0.7889799154334038,0.7963794926004228,0.8014006342494715,0.8033826638477801,0.7970133474296287,0.7974312107121415,0.0049775743137037,3,0.7996432228865912,0.7975620230583726,0.7942585312675497,0.7985530705956195,0.7985597251585623,0.7977153145933391,0.0018495698940756,IRAMDEYR,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,,0.002766323020037653,0.0045894274778123245,3.0,2.0,2.0,1.0,2.0,C1,Episodio depresivo mayor,"C=0.05, L1"
7.395271873474121,1.302010831099002,0.5342586517333985,0.1417645550366223,0.075,{'modelo__C': 0.075},0.8883918839533436,0.8930342633486213,0.8987596257290074,0.8941701524545609,0.887210635927772,0.8923133122826611,0.0041698318679954,1,0.8964969548684405,0.8955027670704895,0.8939087943760511,0.8952772960038854,0.8971236388617576,0.895661890236125,0.0011027801217473,0.5107074897285271,0.5181428790592434,0.5216114471303406,0.5117127940470547,0.5117919383651285,0.5147933096660589,0.0043104140016594,1,0.522148210530706,0.5193777581202932,0.5181029877066301,0.5210669642764036,0.521781103739995,0.5204954048748056,0.001528676710893,0.8488095238095238,0.8666666666666667,0.8690476190476191,0.8547619047619047,0.8355184743742551,0.8549608377319939,0.0122584466317374,3,0.8633521881512355,0.8612682345936291,0.8582911580827627,0.8582911580827627,0.8636904761904762,0.8609786430201734,0.0023459228243818,0.3272143184947223,0.3389199255121042,0.3456439393939394,0.3437051220679751,0.333968556455455,0.3378903723848392,0.0066984753747796,2,0.3419004951662344,0.3395539906103286,0.3355446927374301,0.3402572878555411,0.3401312705110173,0.3394775473761103,0.0021156187900039,0.4723418350447168,0.4872824631860776,0.494579945799458,0.4902697166268351,0.4771953710006807,0.4843338663315537,0.0082906889529698,3,0.4898234946372772,0.4870780368717906,0.4824700861852564,0.4873225152129817,0.4880591994618231,0.4869506664738258,0.0024377071796097,0.8154570805730139,0.8278042013476021,0.8318186965630485,0.8254933186116301,0.8138650635842738,0.8228876721359137,0.0070334345296539,4,0.827967711198091,0.8260896761553164,0.8230776539522018,0.8252885635835929,0.8272450597361418,0.8259337329250688,0.0017002584797646,0.7821046373365041,0.7889417360285375,0.794589774078478,0.7962247324613555,0.7922116527942925,0.7908145065398335,0.0049968849915459,2,0.7925832342449465,0.7909111177170036,0.7878641498216409,0.7922859690844233,0.7907996432818074,0.7908888228299643,0.0016721330425925,0.7895084566596194,0.797568710359408,0.8028541226215645,0.8027219873150105,0.7970133474296287,0.7979333248770463,0.004880640226824,2,0.8004360609163886,0.7987182451851608,0.7956790327376037,0.7996101879686829,0.7988900634249472,0.7986667180465565,0.0016124212473405,IRAMDEYR,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,,0.0033485779534638827,0.00570209520874676,1.0,1.0,3.0,4.0,2.25,C2,Episodio depresivo mayor,"C=0.075, L1"
4.592160606384278,1.5706905806327929,0.6545383930206299,0.2218096974507535,0.03,{'modelo__C': 0.03},0.8876521714512202,0.8923776258422512,0.8989535558575392,0.8936264934035445,0.8865414350077025,0.8918302563124516,0.004465321968231,4,0.8950347945817206,0.8935629437516616,0.8919715762204155,0.8936048642014159,0.8952916704267171,0.8938931698363861,0.0011953076918888,0.5081572019239375,0.5155484530777651,0.5251725221082029,0.5100614637105497,0.5041232405332249,0.5126125762707361,0.0072773479949111,4,0.5178106604750868,0.5128949254743213,0.5129549945897265,0.5169432095637736,0.517364881881399,0.5155937343968613,0.0021963299043883,0.8488095238095238,0.8726190476190476,0.8690476190476191,0.8642857142857143,0.8402860548271752,0.8590095919178161,0.0123970074694007,1,0.8636498958023221,0.8618636498958023,0.8585888657338494,0.8568026198273295,0.8630952380952381,0.8608000538709082,0.0026604337267468,0.3248291571753986,0.3368566176470588,0.3414405986903648,0.3431001890359168,0.3322337417530631,0.3356920608603604,0.0066218560883571,4,0.3391792353560154,0.3362759902427692,0.332181524994241,0.3367657383571261,0.3376411689370124,0.3364087315774328,0.0023327641386168,0.4698517298187808,0.4860742705570292,0.4902619207521826,0.4912043301759134,0.4761904761904761,0.4827165454988765,0.0083467665248762,4,0.4870718603089322,0.4837901069518716,0.4790299808985964,0.4834943301133977,0.4853962674700812,0.4837565091485759,0.0026866446220573,0.8142680199309212,0.8290711171507843,0.8298864730196478,0.8288432138610498,0.8148368442982488,0.8233811336521304,0.0072191882503331,2,0.8268160299463454,0.8247710044960581,0.8215729703223349,0.8230951267983259,0.8258512754090934,0.8244212813944316,0.0018853950107536,0.7797265160523187,0.7855231866825209,0.7907253269916765,0.7934007134363853,0.7893876337693222,0.7877526753864448,0.0047497354417084,4,0.7899821640903686,0.7876783590963139,0.7845570749108205,0.7893876337693222,0.7886073127229488,0.7880425089179548,0.0019063830518792,0.7873942917547568,0.7951902748414377,0.7994186046511628,0.8012684989429175,0.7950310559006211,0.7956605452181792,0.004785823085538,4,0.7981566515807208,0.7959102771629613,0.7927719599616795,0.7968682897822998,0.796875,0.7961164356975323,0.0018183071525382,IRAMDEYR,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,,0.0020629135239345064,0.002981158126125205,4.0,4.0,1.0,2.0,2.75,C3,Episodio depresivo mayor,"C=0.03, L1"
-0.5590234279632569,2.355099431043558,0.1643605709075927,0.008323017029999,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.05, 'modelo__max_depth': 3, 'modelo__n_estimators': 150, 'modelo__subsample': 0.8}",0.8907516915803182,0.8945580127116245,0.9002195869429817,0.8922009477096428,0.8878202243767352,0.8931100926642606,0.0041716348853498,1,0.902065272712244,0.9010903387849352,0.8993425619017749,0.9014424174640052,0.9026542582791888,0.9013189698284296,0.00112371375416,0.5191634184604417,0.5273322591734526,0.5234187802518069,0.5057454910280262,0.5142712722448564,0.5179862442317168,0.0075084384251629,1,0.5466405252159526,0.5438706935516575,0.5433776216142311,0.5516188569417646,0.5484193974705383,0.5467854189588288,0.0030384769095517,0.8464285714285714,0.875,0.8809523809523809,0.8642857142857143,0.8510131108462455,0.8635359555025826,0.013302650548387,12,0.8749627865436141,0.879130693658827,0.8716880023816612,0.8758559094968741,0.8741071428571429,0.8751489069876237,0.002427024996075,0.3191202872531418,0.3272484416740873,0.3406998158379374,0.3341003221352968,0.3291839557399723,0.3300705645280871,0.0071816287111661,1,0.3369253697122549,0.331723208267805,0.3299898568691536,0.3337871567960063,0.3351974435060488,0.3335246070302538,0.0024565014665694,0.4634941329856584,0.4763447828904731,0.4913678618857902,0.4819117158977763,0.4747340425531915,0.4775705072425779,0.0091313233660941,1,0.4865088561496441,0.4816899111002365,0.4787442773054284,0.4833648237903557,0.484573502722323,0.4829762742135975,0.0026361249100805,0.8104764735858672,0.8252080856123662,0.8340552630088897,0.8246071853235943,0.8173763532828136,0.8223446721627063,0.0079497719502534,1,0.8300200377426751,0.8290384443323862,0.8253914149839341,0.8288316408364276,0.8288304739255987,0.8284224023642043,0.0015781526881025,0.7745243757431629,0.7754161712247325,0.7871581450653984,0.7849286563614745,0.7837395957193817,0.7811533888228299,0.0051741219315183,1,0.785077288941736,0.7789461950059453,0.7790948275862069,0.781807372175981,0.7835538049940547,0.7816958977407846,0.0024176221145723,0.7825052854122622,0.7864693446088795,0.797568710359408,0.7937367864693446,0.7911986256112066,0.7902957504922201,0.0053081933923357,1,0.7950513692973473,0.7900630966932047,0.7893693634171319,0.7922434012751478,0.7936046511627907,0.7920663763691245,0.0021257854201631,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.05,3.0,150.0,0.8,0.00820887716416907,0.02879917472711202,1.0,1.0,12.0,1.0,3.75,C1,Episodio depresivo mayor,"lr=0.05, depth=3, n=150, sub=0.8, col=0.8"
0.5224940776824951,0.1830552274935705,0.1644489765167236,0.0081085213765327,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.04, 'modelo__max_depth': 3, 'modelo__n_estimators': 150, 'modelo__subsample': 0.8}",0.890136281920616,0.8943392220146085,0.9002572759186909,0.892414076213125,0.8876947990289101,0.8929683310191902,0.0042695643807902,2,0.9001274240075556,0.8992882295917157,0.897506607711584,0.899641735302853,0.9006563942089916,0.89944407816454,0.0010727367441135,0.5204795139270824,0.5271933905088122,0.5250532605971931,0.5043039417234564,0.5117941415473237,0.5177648496607736,0.0085584241125685,2,0.5403936372184949,0.5383949700372748,0.5381527148480673,0.54475633361922,0.54008985120364,0.5403575013853393,0.0023721416655462,0.8488095238095238,0.8773809523809524,0.8761904761904762,0.8654761904761905,0.8533969010727056,0.8642508087859697,0.0115991248222759,11,0.8788329860077404,0.8755582018457875,0.8687109258707949,0.8749627865436141,0.875,0.8746129800535873,0.0032804965199049,0.3152077807250221,0.3259619637328615,0.3373052245646196,0.3283649503161698,0.3266423357664234,0.3266964510210193,0.0070407657425124,3,0.3328072153325817,0.3277245375529307,0.3266174166107007,0.3279401919214461,0.3319783197831978,0.3294135362401714,0.0024874451726289,0.4597034171502256,0.4753305385359561,0.4870946393117141,0.4760969220694171,0.4724513361926757,0.4741353706519978,0.008767394235076,3,0.4827868182189876,0.4769318089678099,0.4747417229317497,0.4770716662608554,0.481335952848723,0.4785735938456252,0.0030005454716704,0.8092888284921578,0.8254324500311421,0.8306338825661062,0.8222297718136007,0.8170076063032969,0.8209185078412607,0.0073079160633591,3,0.8294655417553565,0.8256915563331196,0.8225837625786793,0.82557963940736,0.8275862068965517,0.8261813413942134,0.0022936489318475,0.7697681331747919,0.7734839476813318,0.785077288941736,0.7789833531510107,0.7806183115338883,0.7775862068965518,0.005389114839814,3,0.7800980975029727,0.7758249108204518,0.7764565992865636,0.7761964922711059,0.7801724137931034,0.7777497027348395,0.0019582589228759,0.7785412262156448,0.7850158562367865,0.7951902748414377,0.7885835095137421,0.788687723007797,0.7872037179630818,0.0054353783433175,3,0.7910541442304516,0.7868917445740148,0.7866935350665654,0.7871560239172806,0.7906976744186046,0.7884986244413834,0.0019498455795879,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.04,3.0,150.0,0.8,0.006475747145349819,0.022592651724565704,2.0,2.0,11.0,3.0,4.5,C2,Episodio depresivo mayor,"lr=0.04, depth=3, n=150, sub=0.8, col=0.8"
1.6839930057525634,2.175969785702661,-1.0210509300231934,2.370505064167645,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.05, 'modelo__max_depth': 3, 'modelo__n_estimators': 125, 'modelo__subsample': 0.8}",0.8905981045807145,0.8944491924296472,0.9001711044108487,0.8916449026102712,0.8875508610414697,0.8928828330145903,0.0042603934697935,3,0.9005904295397497,0.899491769719769,0.8976869889897728,0.8998037642849228,0.901125266963578,0.8997396438995583,0.0011766675564993,0.5184043014231174,0.525555484457649,0.523212774074796,0.5043102805315092,0.5125327389250142,0.5168031158824171,0.007675396060384,3,0.5414541353901231,0.5381779313217163,0.5373827988678177,0.5462746686582359,0.5433517134409042,0.5413282495357594,0.0032884160740954,0.8488095238095238,0.8785714285714286,0.8785714285714286,0.8654761904761905,0.8533969010727056,0.8649650945002554,0.0123721577449512,10,0.8767490324501339,0.8752604941947008,0.8707948794284013,0.8740696635903543,0.8755952380952381,0.8744938615517656,0.0020371040395623,0.3180196253345227,0.3269827204253434,0.3382218148487626,0.3312072892938497,0.3248638838475499,0.3278590667500056,0.0067104523428756,2,0.3339002267573696,0.3294117647058823,0.3273276633840644,0.3289267308984988,0.3314556106354213,0.3302043992762473,0.0022698451962437,0.4626865671641791,0.4765902486277042,0.4884182660489742,0.4790774299835255,0.4705882352941176,0.4754721494237001,0.0085927162220145,2,0.4836193447737909,0.4786714425268642,0.4758031720211468,0.477981277981278,0.4808761033017326,0.4793902681209624,0.0026631566757396,0.8107751542947738,0.8263992695770341,0.8319729913368439,0.8236417813260857,0.8161158108217273,0.821781001471293,0.0075085366956927,2,0.8292224650954594,0.8264344979891458,0.823718634720146,0.8257461873243092,0.8275494026385821,0.8265342375535285,0.0018338875607264,0.7727407847800237,0.7742271105826397,0.7853745541022592,0.781807372175981,0.7788347205707491,0.7785969084423305,0.0046837897127827,2,0.7816958977407847,0.777608501783591,0.7766423900118906,0.777422711058264,0.7795035671819263,0.7785746135552913,0.0018220378122748,0.781183932346723,0.7858086680761099,0.7957188160676533,0.7910940803382663,0.787101889784591,0.7881814773226686,0.004920489820057,2,0.7922434012751478,0.7884443857157015,0.7870899540814641,0.7881470714545274,0.790169133192389,0.789218789143846,0.0018072991204206,IRAMDEYR,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.05,3.0,125.0,0.8,0.006856810884968034,0.0245251336533423,3.0,3.0,10.0,2.0,4.5,C3,Episodio depresivo mayor,"lr=0.05, depth=3, n=125, sub=0.8, col=0.8"
4.8305579662323,1.0533621090792595,0.3564838409423828,0.1430846658849095,0.05,{'modelo__C': 0.05},0.8172439963384652,0.8107004963728933,0.8192884208010822,0.8213701707610526,0.8202355568449593,0.8177677282236907,0.0037841865010701,1,0.8248257118831928,0.8265704378559107,0.8241632607455753,0.8238168702458273,0.8243641906675762,0.8247480942796164,0.0009678379047577,0.302503619972776,0.3325922797932232,0.3098130345806195,0.2958957252033138,0.2972669903391424,0.307614329977815,0.0134107775399195,1,0.3145798861761929,0.3113868824253802,0.3167794021170323,0.3168075427969362,0.3184272435319229,0.3155961914094929,0.0024344763023359,0.7411347517730497,0.7216312056737588,0.7216312056737588,0.7335701598579041,0.7353463587921847,0.7306627363541313,0.0077870357693747,2,0.7409050576752441,0.7471162377994676,0.7440106477373558,0.7427937915742794,0.7454545454545455,0.7440560560481785,0.0021375055196952,0.2023233301064859,0.2015849430411094,0.2011863568956994,0.1989402697495183,0.1997105643994211,0.2007490928384468,0.0012424532730727,1,0.2037579306979014,0.2045178528054408,0.2046869278652508,0.2058498218016468,0.2046505965424884,0.2046926259425456,0.0006700898513914,0.3178707224334601,0.3151374370886566,0.3146501739466563,0.3129973474801061,0.3141122913505311,0.3149535944598819,0.0016229720208259,1,0.3196172248803828,0.3211289092295957,0.3210491050062218,0.3223633564280215,0.3211385996752316,0.3210594390438906,0.0008707906226702,0.7529203170629954,0.7457385040361941,0.7454529529225448,0.7480841520203154,0.7492408550100272,0.7482873562104154,0.0027182813529728,1,0.7539875254468236,0.7566648041265603,0.755718783553869,0.7560699397620112,0.7561373451832816,0.7557156796145093,0.000915496139271,0.7647058823529411,0.7698458023986293,0.7692747001713307,0.7625981441827266,0.7631353512278698,0.7659119760666997,0.0030636152601415,1,0.7670699932184031,0.7662133704536531,0.7674269193703823,0.769346087949743,0.7668201449120177,0.7673753031808398,0.0010619001248211,0.7629492600422833,0.766252642706131,0.7657241014799154,0.760438689217759,0.761067794370292,0.7632864975632762,0.0023616229690539,1,0.7651217336724918,0.7647913844934096,0.7656833272769317,0.7673681080902514,0.7652285940803383,0.7656386295226845,0.0009106292910361,IRSUICTHNK,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,,0.006980366055925669,0.007981861431677895,1.0,1.0,2.0,1.0,1.25,C1,Ideación suicida,"C=0.05, L1"
6.514075326919556,2.08362072244209,0.5447017192840576,0.1670914389075956,0.03,{'modelo__C': 0.03},0.8164062025347218,0.8099767458109044,0.8185131545904873,0.8206130358548767,0.8195068435900115,0.8170031964762003,0.0037764155871735,2,0.822893290893642,0.8246877157451526,0.8222930643041259,0.8221673614443947,0.8220999413802216,0.8228282747535074,0.0009711306842871,0.3018054024314957,0.3333791694797173,0.3084650563321434,0.2959551462997335,0.2936616361114389,0.3066532821309057,0.0143128648039093,2,0.3114248404831856,0.3090957644526403,0.3151760214760922,0.3146624183023068,0.3169094516726162,0.3134536992773682,0.0028098926669193,0.7322695035460993,0.723404255319149,0.725177304964539,0.7317939609236235,0.7406749555950266,0.7306639960696875,0.0061136143236921,1,0.7386867790594499,0.7409050576752441,0.7422360248447205,0.7401330376940133,0.741019955654102,0.740596170985506,0.0011682803674625,0.1999031945788964,0.2013820335636722,0.2014778325123152,0.1977916466634661,0.2004807692307692,0.2002070953098239,0.0013414095698635,2,0.2021857923497267,0.201959124440682,0.2027878787878788,0.2048606849146925,0.2029390332766577,0.2029465027539276,0.0010240026321073,0.3140684410646387,0.3150579150579151,0.315343099460293,0.3114134542705971,0.3155505107832009,0.3142866841273289,0.0015238863582389,2,0.317475450471923,0.3173999809940131,0.3185453160700685,0.3208998269563545,0.3186195061492993,0.3185880161283317,0.0012646354447946,0.7481307540574585,0.7461967021884152,0.7468690636758732,0.7466250318536747,0.7516196022977988,0.7478882308146441,0.0019737068188412,2,0.7520931486045723,0.7526847449920997,0.753742847344015,0.7544540117082288,0.7533846610550912,0.7532718827408014,0.0008204998965444,0.7639920045688178,0.7689891490576813,0.7685608223872074,0.7614561027837259,0.7625642490005711,0.7651124655596007,0.003099602199224,3,0.7654995181496949,0.7644644323089552,0.7652496698433094,0.7687749857224443,0.7657493664560803,0.7659475944960967,0.0014779091182623,0.7616279069767442,0.7655919661733616,0.7653276955602537,0.7592494714587738,0.7609356416016916,0.762546536354165,0.002502758001657,2,0.7635030226949886,0.7627101846651911,0.7635360576128968,0.7666413398962704,0.7639072410147991,0.7640595691768292,0.0013485837623952,IRSUICTHNK,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,,0.00582507827730705,0.006800417146462512,2.0,2.0,1.0,2.0,1.75,C2,Ideación suicida,"C=0.03, L1"
6.890517616271973,1.2762377761385124,-0.5355355262756347,2.3609545306501225,0.02,{'modelo__C': 0.02},0.8151242603011046,0.8093132445087103,0.8180488808826567,0.8189120179318756,0.8192924266569825,0.8161381660562659,0.0037121962319759,3,0.8213878590445102,0.8229211767389676,0.8208295483167638,0.8203540802151701,0.820601065222754,0.8212187459076331,0.0009173353739474,0.3009959507204383,0.3325907837465227,0.3077397094999047,0.2950533396064863,0.2912940942139069,0.3055347755574518,0.014629748791017,3,0.3089699776862996,0.3057319259802039,0.312038245164307,0.3114402696981282,0.3151142068346387,0.3106589250727155,0.003146122128861,0.7269503546099291,0.725177304964539,0.725177304964539,0.7211367673179396,0.7442273534635879,0.7285338170641069,0.0080751858178247,3,0.7391304347826086,0.735581188997338,0.7386867790594499,0.7392461197339246,0.7392461197339246,0.7383781284614492,0.0014135712261214,0.1993193971803597,0.2004901960784313,0.2015771315919172,0.195474241694752,0.2019277108433735,0.1997577354777667,0.0023279155178464,3,0.2020373514431239,0.2005079211512879,0.2013301088270858,0.2036652412950519,0.2022567338024751,0.2019594713038049,0.0010494928817889,0.3128576879053796,0.3141321044546851,0.3154647126880062,0.3075757575757575,0.3176648976497346,0.3135390320547126,0.0033795745306894,3,0.3173333333333333,0.3151192625677088,0.3164196123147092,0.3193486590038314,0.3176145565399638,0.3171670847519093,0.0013956666185774,0.7458995062598475,0.7461551858917498,0.7469404514542854,0.7412964350508328,0.7538955156809659,0.7468374188675363,0.0040466027700173,3,0.7521365133901622,0.7498086549619591,0.7514685278386088,0.753296674944061,0.752283587403815,0.7517987917077212,0.0011543357814365,0.7648486579097659,0.7671330668189605,0.768703597944032,0.7614561027837259,0.7635636778983438,0.7651410206709656,0.0025617303029198,2,0.7651425919977157,0.7640361209265802,0.7642502766177678,0.7673472301541976,0.7653210550737053,0.7652194549539933,0.0011733067688222,0.7620243128964059,0.7640063424947146,0.7654598308668076,0.7584566596194503,0.762125016519096,0.762414432479295,0.0023540836745091,3,0.7632057084338145,0.7619173466353936,0.7623468005682006,0.7652538733441248,0.7633786997885835,0.7632204857540233,0.0011507747397238,IRSUICTHNK,Regresión Logística,v_grid_ajuste_fino_hiperparametros,,,,,,0.0050805798513672284,0.005124149515263687,3.0,3.0,3.0,3.0,3.0,C3,Ideación suicida,"C=0.02, L1"
0.573252534866333,0.0206604705809178,0.1632796287536621,0.0129201407318254,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.03, 'modelo__max_depth': 3, 'modelo__n_estimators': 125, 'modelo__subsample': 0.8}",0.8146068254816903,0.8090833859881486,0.8181674807911183,0.818051683458783,0.8169825311697048,0.815378381377889,0.0033976810199011,6,0.8264674059123502,0.8282343645522101,0.8260851988108753,0.826080139825073,0.8263179458591303,0.8266370109919278,0.000811998647556,0.3031360984104125,0.341029390729591,0.3219450173379228,0.2948104723619925,0.2913940986422935,0.3104630154964425,0.0185927355261844,4,0.3400678023671751,0.3283813018859309,0.3374901940312683,0.3417989917137566,0.3439347207915558,0.3383346021579373,0.0054064501858331,0.7287234042553191,0.7375886524822695,0.7269503546099291,0.7495559502664298,0.7513321492007105,0.7388301021629317,0.0101603143603195,9,0.7528837622005324,0.7577639751552795,0.7515527950310559,0.7498891352549889,0.7516629711751663,0.7527505277634047,0.0026816903730412,0.1968390804597701,0.1966903073286052,0.197685631629701,0.1971041569360112,0.1981264637002341,0.1972891280108643,0.0005392011651921,7,0.2014004272489912,0.1999063670411985,0.2034834834834835,0.2011658339281465,0.1989203145170754,0.200975285243779,0.0015410128972064,0.3099547511312217,0.3105636431504293,0.310841546626232,0.3121301775147929,0.3135656041512231,0.3114111445147798,0.0012901540051526,6,0.3177902621722846,0.3163548805334321,0.3202571131486908,0.3172310289841478,0.3145879732739421,0.3172442516224995,0.0018559327861605,0.7446443977301724,0.7475064907185762,0.7446859140268378,0.7520799023280758,0.7534501979584363,0.7484733805524197,0.0036801249679153,1,0.7563540772668793,0.7568846288311644,0.7574375318268389,0.7551023346177856,0.7540125899170974,0.7559582324919532,0.0012426838685224,0.7605653912050258,0.7574243289548829,0.7624214734437464,0.7546038543897217,0.7555682467161622,0.7581166589419077,0.0029611227295334,7,0.7598243923332263,0.7560052825070492,0.763322268622622,0.7603155339805825,0.7563622086590285,0.7591659372205017,0.0027159108466443,0.7581923890063424,0.755946088794926,0.7597780126849895,0.7542283298097252,0.7552530725518699,0.7566795785695706,0.0020233851109408,7,0.7593075881206435,0.7561362360014535,0.7624459053219252,0.7595388325460011,0.756012156448203,0.7586881436876454,0.0024042169612525,IRSUICTHNK,XGBoost,v_grid_ajuste_fino_hiperparametros,0.8,0.03,3.0,125.0,0.8,0.011258629614038784,0.027871586661494807,4.0,6.0,9.0,1.0,5.0,C1,Ideación suicida,"lr=0.03, depth=3, n=125, sub=0.8, col=0.8"
