variable,n_estados_train,n_nan_train,pct_nan_train,pct_mas_frecuente_train,modulo,tipo_variable
HLTINALC,6,0,0.0,39.19236766299321,HEALTH INSURANCE,Categórica con pocas categorías
HLTINDRG,6,0,0.0,39.19236766299321,HEALTH INSURANCE,Categórica con pocas categorías
HLTINMNT,6,0,0.0,42.36369882925025,HEALTH INSURANCE,Categórica con pocas categorías
HLTINNOS,6,0,0.0,83.62007452628241,HEALTH INSURANCE,Categórica con pocas categorías
HLCNOTYR,7,0,0.0,79.58719839319221,HEALTH INSURANCE,Categórica con pocas categorías
HLCNOTMO,16,0,0.0,90.02352070614974,HEALTH INSURANCE,Numérica con rango documentado
HLCLAST,9,0,0.0,85.18459790163588,HEALTH INSURANCE,Categórica con pocas categorías
HLLOSRSN,17,0,0.0,87.48381299717222,HEALTH INSURANCE,Categórica con número moderado de categorías
HLNVCOST,6,0,0.0,93.20013742435054,HEALTH INSURANCE,Categórica con pocas categorías
HLNVOFFR,6,0,0.0,93.20013742435054,HEALTH INSURANCE,Categórica con pocas categorías
HLNVREF,6,0,0.0,93.20013742435054,HEALTH INSURANCE,Categórica con pocas categorías
HLNVNEED,6,0,0.0,93.20013742435054,HEALTH INSURANCE,Categórica con pocas categorías
HLNVSOR,6,0,0.0,93.20013742435054,HEALTH INSURANCE,Categórica con pocas categorías
IRMEDICR,2,0,0.0,85.62594148893999,IMPUTED HEALTH INSURANCE,Binaria
IRMCDCHP,2,0,0.0,77.38576600861545,IMPUTED HEALTH INSURANCE,Binaria
IRCHMPUS,2,0,0.0,95.85084172414705,IMPUTED HEALTH INSURANCE,Binaria
IRPRVHLT,2,0,0.0,59.06075741959354,IMPUTED HEALTH INSURANCE,Binaria
IROTHHLT,3,0,0.0,86.31570601760089,IMPUTED HEALTH INSURANCE,Categórica con pocas categorías
HLCALL99,2,0,0.0,99.9603583604218,RECODED HEALTH INSURANCE,Binaria
ANYHLTI2,5,0,0.0,85.18459790163588,RECODED HEALTH INSURANCE,Categórica con pocas categorías
IRINSUR4,2,0,0.0,88.89241259018473,RECODED HEALTH INSURANCE,Binaria
OTHINS,2,0,0.0,80.1263246914559,RECODED HEALTH INSURANCE,Binaria
CELLWRKNG,6,0,0.0,93.40098839821349,INCOME,Categórica con pocas categorías
CELLNOTCL,6,0,0.0,82.09519279050714,INCOME,Categórica con pocas categorías
IRFAMSOC,2,0,0.0,79.97568646105869,IMPUTED INCOME,Binaria
IRFAMSSI,2,0,0.0,92.78786437273713,IMPUTED INCOME,Binaria
IRFSTAMP,2,0,0.0,82.02912339121012,IMPUTED INCOME,Binaria
IRFAMPMT,2,0,0.0,98.31655170591189,IMPUTED INCOME,Binaria
IRFAMSVC,2,0,0.0,97.12201696662174,IMPUTED INCOME,Binaria
IRWELMOS,13,0,0.0,95.98562329871297,IMPUTED INCOME,Numérica con rango documentado
IRPINC3,7,0,0.0,23.470493406273953,IMPUTED INCOME,Categórica con pocas categorías
IRFAMIN3,7,0,0.0,42.96889452681096,IMPUTED INCOME,Categórica con pocas categorías
GOVTPROG,2,0,0.0,77.94867729062608,RECODED INCOME,Binaria
INCOME,4,0,0.0,42.96889452681096,RECODED INCOME,Categórica con pocas categorías
POVERTY3,4,114,0.30127646079441844,60.74684848965353,RECODED INCOME,Categórica con pocas categorías
BOOKED,7,0,0.0,85.36166389175189,SPECIAL TOPICS,Categórica con pocas categorías
NOBOOKY2,9,0,0.0,85.36166389175189,SPECIAL TOPICS,Categórica con pocas categorías
BKMVTHFT,8,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKLARCNY,9,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKBURGL,8,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKSRVIOL,9,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKSMASLT,8,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKROB,7,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKARSON,7,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKDRVINF,8,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKDRUNK,8,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKDRUG,8,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKSEXNR,7,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKFRAUD,9,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
BKOTH,9,0,0.0,96.13097597716641,SPECIAL TOPICS,Categórica con pocas categorías
PROBATON,6,0,0.0,97.14315917439679,SPECIAL TOPICS,Categórica con pocas categorías
PAROLREL,6,0,0.0,97.95184862179232,SPECIAL TOPICS,Categórica con pocas categorías
DRVINALCO,7,0,0.0,60.83141732075372,SPECIAL TOPICS,Categórica con pocas categorías
DRVINMARJ,7,0,0.0,47.39554427971141,SPECIAL TOPICS,Categórica con pocas categorías
DRVINCOCN,8,0,0.0,85.88757631015619,SPECIAL TOPICS,Categórica con pocas categorías
DRVINHERN,7,0,0.0,97.46293506699438,SPECIAL TOPICS,Categórica con pocas categorías
DRVINHALL,8,0,0.0,80.02589920452444,SPECIAL TOPICS,Categórica con pocas categorías
DRVININHL,6,0,0.0,88.67041940854673,SPECIAL TOPICS,Categórica con pocas categorías
DRVINMETH,6,0,0.0,94.38410105975316,SPECIAL TOPICS,Categórica con pocas categorías
DRVINALON,6,0,0.0,65.15235603477893,SPECIAL TOPICS,Categórica con pocas categorías
MXMJPNLT,10,0,0.0,27.31573244536061,SPECIAL TOPICS,Categórica con pocas categorías
DRVINALCO2,3,416,1.0993948043024393,93.11292581727847,RECODED SPECIAL TOPICS,Binaria
DRVINMARJ2,3,252,0.6659795449139776,93.8132614498269,RECODED SPECIAL TOPICS,Binaria
DRVINDRG,3,546,1.4429556806469517,92.61079838262111,RECODED SPECIAL TOPICS,Binaria
DRVINDROTMJ,3,390,1.030682629033537,97.99149026137054,RECODED SPECIAL TOPICS,Binaria
DRVINALDRG,3,786,2.077221913898359,88.10750812653612,RECODED SPECIAL TOPICS,Binaria
PAROL,3,507,1.339887417743598,97.95184862179232,RECODED SPECIAL TOPICS,Binaria
PROB,3,504,1.3319590898279552,97.14315917439679,RECODED SPECIAL TOPICS,Binaria
CIGIRTBL,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGCRAVE,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGCRAGP,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGINCTL,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGAVOID,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGFNSMK,7,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGFNLKE,11,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con número moderado de categorías
CIGPLANE,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGRNOUT,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGREGDY,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGREGWK,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGREGNM,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGNMCHG,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGSVLHR,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGINFLU,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
CIGNOINF,10,0,0.0,48.69050450593303,NICOTINE DEPENDENCE,Categórica con pocas categorías
