mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_modelo__C,param_modelo__l1_ratio,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_train_specificity,split1_train_specificity,split2_train_specificity,split3_train_specificity,split4_train_specificity,mean_train_specificity,std_train_specificity,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,target,modelo,version_grid,param_modelo__criterion,param_modelo__max_depth,param_modelo__max_features,param_modelo__min_samples_leaf,param_modelo__n_estimators,param_modelo__colsample_bytree,param_modelo__learning_rate,param_modelo__subsample,gap_roc_auc,gap_average_precision,pos_ap,pos_auc,pos_recall,pos_bacc,ranking_medio,candidato,objetivo,parametros
16.844044542312623,0.0737815195208148,0.5655091285705567,0.1651057598311127,,,"{'modelo__criterion': 'entropy', 'modelo__max_depth': 12, 'modelo__max_features': 'sqrt', 'modelo__min_samples_leaf': 10, 'modelo__n_estimators': 150}",0.883041553422796,0.8828062185040484,0.8926548079100844,0.885298822263745,0.8826560836962638,0.8852914971593876,0.0038053294155068,2,0.9285971119879898,0.9298496700259372,0.9274379526457218,0.9273933274723982,0.9291597824567552,0.9284875689177604,0.0009610669918809,0.4854714198568119,0.5019578302037971,0.4920463982031999,0.4577315944407369,0.4737153769512205,0.4821845239311533,0.015288663127733,2,0.6728304015387907,0.6722641053768744,0.6681617433370209,0.6700468346084796,0.6717731343159313,0.6710152438354193,0.0017034748101141,0.8071428571428572,0.8333333333333334,0.8154761904761905,0.8107142857142857,0.8092967818831943,0.8151926897099722,0.0094739744517627,9,0.8838940160762132,0.8880619231914261,0.8815123548675201,0.8812146472164335,0.8913690476190477,0.8852103977941281,0.0039353416560918,0.3325159391858754,0.344149459193707,0.3567708333333333,0.3539501039501039,0.3483837865572088,0.3471540244440457,0.0085262298478251,8,0.3787956111252871,0.3749842866121936,0.3817197370117313,0.3824783563767929,0.3791139240506329,0.3794183830353276,0.0026382349474652,0.4709968739145536,0.4871259568545581,0.4963768115942029,0.4927641099855282,0.4870875179340028,0.4868702540565691,0.0086854931762558,8,0.5303206215950701,0.5273112957397914,0.5327455919395466,0.5334294467471616,0.5319715808170515,0.5311557073677242,0.0021835815631807,0.8024269577034143,0.8175287356321839,0.8159574769265614,0.8129819942245626,0.8102667024754854,0.8118323733924415,0.0053235292747353,1,0.8514855038763944,0.8516558129631328,0.8516509455669348,0.8518179359744474,0.8545541730366344,0.8522328742835088,0.0011654016497042,0.7977110582639715,0.8017241379310345,0.8164387633769322,0.8152497027348394,0.8112366230677764,0.8084720570749108,0.0074616516040948,8,0.8190769916765755,0.8152497027348394,0.8217895362663495,0.8224212247324614,0.8177392984542212,0.8192553507728894,0.0026389504295484,0.7987579281183932,0.8052325581395349,0.8163319238900634,0.8147463002114165,0.8110215409012819,0.809218050252138,0.0064764129995339,8,0.8262693667206237,0.8233292590267913,0.8284166363846586,0.8289451950711902,0.825911733615222,0.826574438163697,0.0020038770488379,IRAMDEYR,Random Forest,v_grid_inicial,entropy,12.0,sqrt,10.0,150.0,,,,0.04319607175837281,0.18883071990426603,2.0,2.0,9.0,1.0,3.5,C1,Episodio depresivo mayor,"criterion=entropy, depth=12, leaf=10, n=150, features=sqrt"
18.10381598472595,0.214152295581289,0.5205499649047851,0.068550705905048,,,"{'modelo__criterion': 'entropy', 'modelo__max_depth': 12, 'modelo__max_features': 'sqrt', 'modelo__min_samples_leaf': 10, 'modelo__n_estimators': 200}",0.8832505237529018,0.8829130924069986,0.8932503998924184,0.8847189782571768,0.8825799072844491,0.8853425803187889,0.0040207950562892,1,0.9286212387859616,0.929991067885486,0.9278499777338748,0.9275181208735542,0.9292118868021348,0.9286384584162024,0.0008983904498296,0.4880449337134125,0.5030156242830983,0.4936268734734375,0.4568713933472383,0.472344304577138,0.482780625878865,0.0163402222565652,1,0.6740210690724446,0.6739820940436556,0.6699830634050385,0.6709867175145167,0.6720397625436136,0.6722025413158539,0.0016065277933297,0.8035714285714286,0.8238095238095238,0.8226190476190476,0.8083333333333333,0.8033373063170441,0.8123341279300756,0.009068608936223,10,0.8859779696338196,0.8865733849359928,0.8815123548675201,0.8797261089610003,0.8910714285714286,0.8849722493939524,0.0040066932610349,0.3356539035305818,0.3441074092491298,0.3574754267977237,0.3547544409613375,0.347781217750258,0.3479544796578061,0.007784883449997,7,0.3804167199284162,0.3761050770396564,0.3813264649066323,0.3836665801090625,0.3817416804794084,0.3806513044926352,0.0025083804493006,0.4735180638372501,0.4854437039635215,0.4983772087991345,0.4931009440813362,0.4854159164566078,0.48717116742757,0.0084048782028469,6,0.5322840279019854,0.528154651059679,0.5323624595469255,0.5343097369134798,0.5344996875836829,0.5323221126011506,0.0022831249300685,0.80249915067097,0.813881575222241,0.8190086914670743,0.8123860483551328,0.8077328624331951,0.8111016656297225,0.0056080423057061,2,0.852936220250917,0.8515060741564625,0.8515023129866732,0.8516681971677772,0.8554457915746561,0.8526117192272972,0.0015153041998616,0.8014268727705113,0.8039536266349584,0.8153983353151011,0.8164387633769322,0.812128418549346,0.8098692033293698,0.0060844303930086,7,0.8198944708680143,0.8164387633769322,0.8214922711058263,0.823610285374554,0.8198201545778835,0.8202511890606422,0.0023525067854144,0.8016649048625792,0.8061575052854123,0.8161997885835095,0.8155391120507399,0.8111536936698824,0.8101430008904249,0.0055603323674574,7,0.8272273793399624,0.8242212018103136,0.8281523570413928,0.8298371378547125,0.8277285940803383,0.8274333340253438,0.0018298992402335,IRAMDEYR,Random Forest,v_grid_inicial,entropy,12.0,sqrt,10.0,200.0,,,,0.04329587809741353,0.18942191543698889,1.0,1.0,10.0,2.0,3.5,C2,Episodio depresivo mayor,"criterion=entropy, depth=12, leaf=10, n=200, features=sqrt"
23.1857759475708,0.4116774869691905,0.9148191452026369,0.0649778603707124,,,"{'modelo__criterion': 'gini', 'modelo__max_depth': 12, 'modelo__max_features': 'sqrt', 'modelo__min_samples_leaf': 10, 'modelo__n_estimators': 200}",0.882759151520299,0.8829429958665986,0.8923058752335655,0.8842362762584225,0.8828188886322118,0.8850126375022196,0.0036869554665622,3,0.928906191646557,0.9304426460988792,0.927680238353737,0.9284470745001892,0.9295231747388314,0.9289998650676388,0.0009392802458683,0.4806647734320822,0.4991203220702628,0.4835122190767985,0.4588155142331904,0.4717644921719076,0.4787754641968483,0.0133227092541625,4,0.6738150833635185,0.6753067453585925,0.6706662190724372,0.672592003632701,0.6734547460938188,0.6731669595042136,0.0015274715134538,0.8011904761904762,0.8154761904761905,0.8226190476190476,0.805952380952381,0.8057210965435042,0.8101918383563198,0.0077633106296702,11,0.8877642155403394,0.884787139029473,0.8862756772849062,0.880023816612087,0.8904761904761904,0.885865407788599,0.0034733257814455,0.33734335839599,0.3468354430379747,0.3530914665304037,0.3582010582010582,0.3486333161423414,0.3488209284615536,0.0069560950926065,5,0.3844765342960289,0.3792267449279061,0.3788977981417843,0.3864557458491306,0.3810494141619969,0.3820212474753693,0.0029733095841108,0.4747795414462081,0.4866785079928952,0.4941008223096174,0.495970695970696,0.4866810655147588,0.4876421266468351,0.0074616099348598,5,0.5365721997300945,0.5309038942479457,0.530848787446505,0.5370639534883721,0.5337138779878702,0.5338205425801574,0.0026623626647681,0.8023491025423249,0.8118700809693675,0.8172251005039353,0.8128305305475341,0.8089990738365559,0.8106547776799434,0.0049214956943239,3,0.8551856154990638,0.8520063816431551,0.8524719646828811,0.8528203209100863,0.8549438027291772,0.8534856170928726,0.0013171596460406,0.8035077288941737,0.8082639714625446,0.8118311533888228,0.8197086801426873,0.8122770511296076,0.8111177170035673,0.0053237858219005,5,0.8226070154577884,0.8192256242568371,0.8186682520808561,0.8256168252080857,0.8194114149821641,0.8211058263971462,0.0026438849274191,0.8032505285412262,0.8090644820295984,0.8130285412262156,0.8181818181818182,0.8115501519756839,0.8110151043909084,0.0048948045127558,5,0.8298371378547125,0.8265006111459813,0.826170261966899,0.831654058339665,0.827299154334038,0.828292244728259,0.0021160092529923,IRAMDEYR,Random Forest,v_grid_inicial,gini,12.0,sqrt,10.0,200.0,,,,0.043987227565419174,0.19439149530736527,4.0,3.0,11.0,3.0,5.25,C3,Episodio depresivo mayor,"criterion=gini, depth=12, leaf=10, n=200, features=sqrt"
7.262845182418824,2.487156506017463,-0.541247034072876,2.447610001745536,0.05,1.0,"{'modelo__C': 0.05, 'modelo__l1_ratio': 1.0}",0.8879893373818017,0.8929407486835399,0.8990348614178133,0.8940137343581904,0.8870491596501695,0.892205568298303,0.0043546378149959,1,0.8958818432050618,0.8947605389304967,0.8932228012555404,0.8945740955315886,0.8964201776690165,0.8949718913183407,0.0011124543278079,0.5092591235434992,0.5176687110150243,0.523947901497552,0.5108963605255523,0.5095955329289807,0.5142735259021217,0.0057193342333517,2,0.5204675486664038,0.5169694493287676,0.5166863351062349,0.5196163042080348,0.5205751295902293,0.518862953379934,0.0016968697993568,0.8464285714285714,0.8690476190476191,0.8726190476190476,0.8642857142857143,0.8379022646007152,0.8580566433963336,0.0135135304712168,1,0.8642453111044954,0.8603751116403692,0.8585888657338494,0.8568026198273295,0.862202380952381,0.860442857851685,0.0026171656989116,0.3262964662689307,0.3378065710319297,0.3442930953499295,0.3457142857142857,0.3342843556823585,0.3376789548094868,0.0070627761163492,10,0.3410479323308271,0.3380512340624634,0.3339122380456177,0.3387875220718069,0.3395452414439756,0.3382688335909382,0.0023936966747619,0.4710168930109307,0.4865044985004998,0.4937689457729875,0.4938775510204081,0.477906186267845,0.4846148149145343,0.0089786020561276,10,0.4890910622525482,0.4853879744709439,0.4808269423141047,0.4855744896237557,0.4872182980154725,0.485619753335365,0.0027434335575665,0.8141179718022762,0.8281771983466395,0.8325639827869317,0.8300322745031425,0.8149083261172423,0.8239599507112464,0.0078419910538927,1,0.8279126377163382,0.8250485843576401,0.8224090285863064,0.8240426594974936,0.8264081167544307,0.8251642053824417,0.0018954381217414,0.781807372175981,0.7873067776456599,0.7925089179548157,0.7957788347205708,0.7919143876337693,0.7898632580261593,0.0048504347335008,10,0.7915799643281808,0.7897220570749108,0.7862291914387634,0.7912826991676576,0.7906138525564804,0.7898855529131986,0.0019364492345965,0.7889799154334038,0.7963794926004228,0.8014006342494715,0.8033826638477801,0.7970133474296287,0.7974312107121415,0.0049775743137037,10,0.7996432228865912,0.7975620230583726,0.7942585312675497,0.7985530705956195,0.7985597251585623,0.7977153145933391,0.0018495698940756,IRAMDEYR,Regresión Logística,v_grid_inicial,,,,,,,,,0.002766323020037653,0.0045894274778123245,2.0,1.0,1.0,1.0,1.25,C1,Episodio depresivo mayor,"C=0.05, L1"
13.135251998901367,3.077147613094,-0.4770634174346924,2.3479334860500027,0.1,1.0,"{'modelo__C': 0.1, 'modelo__l1_ratio': 1.0}",0.88847212785233,0.8929255315384179,0.8983192132382085,0.8939449033180454,0.8872146219028088,0.8921752795699621,0.0039940912428299,2,0.8968470257465789,0.8958923191691515,0.8942949558907707,0.8957712869377848,0.897500854858516,0.8960612885205604,0.0010883305332952,0.5109170703313987,0.5178072796957244,0.5205020329273826,0.5110722883061308,0.5120215129410735,0.5144640368403419,0.0039417133855867,1,0.5227682726389754,0.5203391830464454,0.5189799417561328,0.522539981460889,0.5223934247968839,0.5214041607398654,0.0014926854006575,0.8488095238095238,0.8654761904761905,0.8666666666666667,0.8547619047619047,0.8355184743742551,0.8542465520177082,0.0114972325731738,2,0.8636498958023221,0.8591842810360226,0.8594819886871092,0.8591842810360226,0.8630952380952381,0.8609191369313429,0.0020138175348276,0.3284200829111008,0.3379823337982334,0.3453510436432637,0.3453583453583453,0.335727969348659,0.3385679550119204,0.0063797722747057,9,0.343191766236839,0.3404506311194998,0.3369121251021122,0.3415384615384615,0.3408957329258258,0.3405977433845477,0.002064370466383,0.4735968116904683,0.4861250417920428,0.4938941655359565,0.4919492977046933,0.47898872565767,0.4849108084761662,0.0076784501744176,9,0.4911953945140535,0.487664751605272,0.4840710932260228,0.4887797442628503,0.4887503160023594,0.4880922599221116,0.002318950701413,0.8160516108940603,0.8269116980918407,0.8307768529528339,0.8262364815129382,0.8146825427757125,0.822931837245477,0.006382673600227,2,0.8286739371996152,0.8257165459876903,0.824174704212758,0.8262181809460731,0.8273747593567748,0.8264316255405824,0.0015210558315432,0.7832936979785969,0.7883472057074911,0.7948870392390012,0.7977110582639715,0.79384661117717,0.7916171224732461,0.0051530724801901,9,0.7936979785969085,0.792248810939358,0.7888674197384067,0.7932520808561236,0.7916542806183116,0.7919441141498216,0.0016988060227302,0.7905655391120507,0.7969080338266384,0.8028541226215645,0.8040433403805497,0.7984670278842342,0.7985676127650074,0.0047990678675808,9,0.8014601433715437,0.7996762578044994,0.7967031151927587,0.8005682005880216,0.7995837737843552,0.7995982981482357,0.0015997219376562,IRAMDEYR,Regresión Logística,v_grid_inicial,,,,,,,,,0.0038860089505983186,0.006940123899523476,1.0,2.0,2.0,2.0,1.75,C2,Episodio depresivo mayor,"C=0.1, L1"
16.337627983093263,2.905937742421877,0.7893662452697754,0.0917537891826393,0.2,1.0,"{'modelo__C': 0.2, 'modelo__l1_ratio': 1.0}",0.8887141866258988,0.8926824995753355,0.8972560479304682,0.8930214349413964,0.8869550906393008,0.8917258519424799,0.0036057473305016,3,0.8974594216241245,0.8965605462935398,0.8950186658006831,0.8965159930249327,0.8981486949528623,0.8967406643392284,0.0010533148551239,0.5118296911146974,0.5171634421821644,0.5199411054035911,0.5076606091773302,0.512253926267802,0.513769754829117,0.0043124453805548,3,0.5247006380357101,0.5217902902698434,0.5204696489008439,0.5256307276331945,0.5244553854107269,0.5234093380500637,0.0019472714460187,0.8452380952380952,0.8630952380952381,0.8678571428571429,0.8464285714285714,0.831942789034565,0.8509123673307226,0.0130207100260548,3,0.8642453111044954,0.8582911580827627,0.8579934504316761,0.8582911580827627,0.861904761904762,0.8601451679212918,0.0025064691590873,0.3293135435992579,0.3416588124410933,0.3466476462196862,0.343312409464027,0.3385063045586809,0.3398877432565491,0.0059039543363467,7,0.3458422682868716,0.3415067519545131,0.3386206086241334,0.3432142857142857,0.3430873119298661,0.342454245301934,0.0023686134488792,0.4739652870493992,0.4895340985820391,0.4954128440366973,0.4884919271727928,0.4812133746983799,0.4857235063078617,0.0074116805173154,4,0.4940015315238662,0.4886026607914583,0.4855939342881213,0.4903478186920657,0.4908058639098381,0.4898703618410699,0.0027591517058723,0.8151576920899156,0.8277277617348962,0.8318179887888568,0.8221441311364022,0.8146039747788758,0.8222903097057891,0.0067870155461125,3,0.8301049682751966,0.8258645148321067,0.8244151259292745,0.82664483587848,0.8279314237585641,0.8269921737347243,0.0019289952844465,0.785077288941736,0.792360285374554,0.7957788347205708,0.797859690844233,0.7972651605231866,0.7936682520808561,0.0047005508802953,8,0.7959646254458977,0.7934378715814506,0.7908368014268727,0.7949985136741974,0.7939580856123662,0.793839179548157,0.0017349949279141,0.7917547568710359,0.8002114164904862,0.8037790697674418,0.8032505285412262,0.8011100832562442,0.8000211709852868,0.0043383425193362,8,0.8035413431997621,0.800634270423838,0.7982887912523537,0.8020217369759837,0.8014997357293869,0.8011971755162648,0.0017344813392721,IRAMDEYR,Regresión Logística,v_grid_inicial,,,,,,,,,0.0050148123967485025,0.009639583220946712,3.0,3.0,3.0,3.0,3.0,C3,Episodio depresivo mayor,"C=0.2, L1"
0.8220592498779297,0.0363389083515778,0.2229790687561035,0.0127973933076862,,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.05, 'modelo__max_depth': 3, 'modelo__n_estimators': 150, 'modelo__subsample': 0.8}",0.8907516915803182,0.8945580127116245,0.9002195869429817,0.8922009477096428,0.8878202243767352,0.8931100926642606,0.0041716348853498,2,0.902065272712244,0.9010903387849352,0.8993425619017749,0.9014424174640052,0.9026542582791888,0.9013189698284296,0.00112371375416,0.5191634184604417,0.5273322591734526,0.5234187802518069,0.5057454910280262,0.5142712722448564,0.5179862442317168,0.0075084384251629,1,0.5466405252159526,0.5438706935516575,0.5433776216142311,0.5516188569417646,0.5484193974705383,0.5467854189588288,0.0030384769095517,0.8464285714285714,0.875,0.8809523809523809,0.8642857142857143,0.8510131108462455,0.8635359555025826,0.013302650548387,6,0.8749627865436141,0.879130693658827,0.8716880023816612,0.8758559094968741,0.8741071428571429,0.8751489069876237,0.002427024996075,0.3191202872531418,0.3272484416740873,0.3406998158379374,0.3341003221352968,0.3291839557399723,0.3300705645280871,0.0071816287111661,20,0.3369253697122549,0.331723208267805,0.3299898568691536,0.3337871567960063,0.3351974435060488,0.3335246070302538,0.0024565014665694,0.4634941329856584,0.4763447828904731,0.4913678618857902,0.4819117158977763,0.4747340425531915,0.4775705072425779,0.0091313233660941,20,0.4865088561496441,0.4816899111002365,0.4787442773054284,0.4833648237903557,0.484573502722323,0.4829762742135975,0.0026361249100805,0.8104764735858672,0.8252080856123662,0.8340552630088897,0.8246071853235943,0.8173763532828136,0.8223446721627063,0.0079497719502534,3,0.8300200377426751,0.8290384443323862,0.8253914149839341,0.8288316408364276,0.8288304739255987,0.8284224023642043,0.0015781526881025,0.7745243757431629,0.7754161712247325,0.7871581450653984,0.7849286563614745,0.7837395957193817,0.7811533888228299,0.0051741219315183,20,0.785077288941736,0.7789461950059453,0.7790948275862069,0.781807372175981,0.7835538049940547,0.7816958977407846,0.0024176221145723,0.7825052854122622,0.7864693446088795,0.797568710359408,0.7937367864693446,0.7911986256112066,0.7902957504922201,0.0053081933923357,20,0.7950513692973473,0.7900630966932047,0.7893693634171319,0.7922434012751478,0.7936046511627907,0.7920663763691245,0.0021257854201631,IRAMDEYR,XGBoost,v_grid_inicial,,3.0,,,150.0,0.8,0.05,0.8,0.00820887716416907,0.02879917472711202,1.0,2.0,6.0,3.0,3.0,C1,Episodio depresivo mayor,"lr=0.05, depth=3, n=150, sub=0.8, col=0.8"
0.7158717632293701,0.3050733987673956,0.2196096420288086,0.0090685135365857,,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.03, 'modelo__max_depth': 3, 'modelo__n_estimators': 200, 'modelo__subsample': 0.8}",0.8902071478115623,0.8941702409263349,0.9000493672498727,0.8919176610894061,0.8875986927419115,0.8927886219638175,0.0042186547627999,3,0.9002571345850978,0.8993258357584767,0.8974828017192705,0.8996075860936189,0.9008640872278608,0.8995074890768648,0.0011440894342791,0.5194258647027271,0.523588629323217,0.5245868910817105,0.503835072757967,0.5131081634774433,0.5169089242686129,0.0076847381095587,3,0.5422895988572386,0.5383489002404617,0.5392640087500576,0.5463994367299635,0.5413083319979485,0.541522055315134,0.0028139416351101,0.8511904761904762,0.8761904761904762,0.875,0.8654761904761905,0.8557806912991657,0.8647275668312616,0.0100078071159387,3,0.8773444477523072,0.8752604941947008,0.8696040488240547,0.8728788329860078,0.874702380952381,0.8739580409418902,0.0026015424189056,0.3155339805825243,0.3265306122448979,0.3353102189781022,0.3297052154195011,0.3254759746146872,0.3265112003679425,0.0064683210194001,21,0.3332956344718389,0.3279054204773589,0.3261500669941938,0.3282212022836673,0.3314910895556057,0.3294126827565329,0.0025974301050821,0.4603992273019961,0.4757595345830639,0.4848284960422163,0.477504105090312,0.4715927750410509,0.4740168276117279,0.0080424545396591,21,0.4830751577739529,0.477079107505071,0.4743808363784003,0.4770582492678165,0.4807786684115819,0.4784744038673645,0.0030720095108538,0.8103306721023724,0.8252831096766887,0.8292211652794292,0.8228986184247777,0.8173077059349574,0.8210082542836451,0.0065879373336575,5,0.829148591295892,0.8256727560153052,0.8226773216771879,0.8249464022242762,0.8272330275748825,0.8259356197575087,0.0021758036770943,0.7694708680142688,0.7743757431629013,0.7834423305588585,0.7803210463733651,0.7788347205707491,0.7772889417360285,0.004879678009621,21,0.7809527348394768,0.7760850178359097,0.775750594530321,0.7770139714625446,0.779763674197384,0.7779131985731272,0.0020731980706495,0.7785412262156448,0.7856765327695561,0.7936046511627907,0.7897727272727273,0.787366195321792,0.7869922665485023,0.0049949104684343,21,0.7916487727527997,0.7870899540814641,0.7861649763800337,0.787651547685904,0.7903012684989429,0.7885713038798289,0.0020637031261855,IRAMDEYR,XGBoost,v_grid_inicial,,3.0,,,200.0,0.8,0.03,0.8,0.0067188671130473665,0.024613131046521075,3.0,3.0,3.0,5.0,3.5,C2,Episodio depresivo mayor,"lr=0.03, depth=3, n=200, sub=0.8, col=0.8"
1.8147624492645265,2.17370883631522,0.2258984088897705,0.0144329811997992,,,"{'modelo__colsample_bytree': 0.8, 'modelo__learning_rate': 0.05, 'modelo__max_depth': 3, 'modelo__n_estimators': 150, 'modelo__subsample': 1.0}",0.8899743785742597,0.8944385758167714,0.9003829058377215,0.8916664012513448,0.8874771647919002,0.8927878852543994,0.0044223617001076,4,0.9016212887431464,0.9006622900072534,0.8985982761806621,0.9011172366800606,0.90237105460124,0.9008740292424724,0.0012714178735497,0.5162072588642028,0.5286001292729076,0.523057885615549,0.499392277237347,0.5123675000761152,0.5159250102132245,0.0099760047815797,5,0.5460971003543549,0.5449373931047271,0.5434047947462503,0.5517942253790464,0.5472995606432923,0.5467066148455343,0.0028509309044914,0.85,0.8738095238095238,0.8773809523809524,0.8690476190476191,0.8486293206197855,0.8637734831715761,0.0121058360907652,5,0.8755582018457875,0.8752604941947008,0.8693063411729681,0.8743673712414409,0.8741071428571429,0.873719910262408,0.0022716276854721,0.3198924731182795,0.3292956482727681,0.3397879207007838,0.3354779411764705,0.3285648361790493,0.3306037638894702,0.006763231228043,19,0.3363449222323879,0.3324287652645861,0.329831695470462,0.3329554472282054,0.3356571428571429,0.3334435946105568,0.0023508075070376,0.46484375,0.4783317041381557,0.4898637421070123,0.4840848806366047,0.4737192282102462,0.4781686610184038,0.0085924835206301,18,0.485995207799719,0.4818487257231828,0.4782181460858172,0.4822660098522167,0.4850536746490503,0.4826763528219972,0.0027347911328872,0.8121878715814506,0.8258019081592209,0.8322695487231754,0.8270624539946776,0.8161844581695836,0.8227012481256215,0.0073917010666292,1,0.8299647430156405,0.8279394028642946,0.8244235332499799,0.8278644228383185,0.8290534227959911,0.8278491049528448,0.001879852958184,0.7743757431629013,0.777794292508918,0.7871581450653984,0.785077288941736,0.7837395957193817,0.781629013079667,0.0047797797513445,19,0.7843712841854935,0.7806183115338883,0.7795407253269917,0.7813614744351962,0.7839997027348394,0.7819782996432818,0.0018965365812597,0.78276955602537,0.7884513742071881,0.7971723044397463,0.7943974630021141,0.7909343200740055,0.7907450035496848,0.0049710159183665,19,0.7944897756929074,0.7911202140662681,0.7895015030887649,0.791681807670708,0.7940010570824524,0.7921588715202201,0.0018544415931273,IRAMDEYR,XGBoost,v_grid_inicial,,3.0,,,150.0,0.8,0.05,1.0,0.008086143988072947,0.030781604632309834,5.0,4.0,5.0,1.0,3.75,C3,Episodio depresivo mayor,"lr=0.05, depth=3, n=150, sub=1.0, col=0.8"
7.568316078186035,0.3564451407552283,0.6535550594329834,0.0548977265875254,,,"{'modelo__criterion': 'entropy', 'modelo__max_depth': 6, 'modelo__max_features': 'sqrt', 'modelo__min_samples_leaf': 10, 'modelo__n_estimators': 200}",0.7952721291987153,0.7910831601799984,0.7950416378077776,0.802925213276992,0.7980451160615655,0.7964734513050098,0.0039151977154779,9,0.813865679979632,0.8177181942298375,0.8149992451344426,0.8140367446033372,0.8145665203111162,0.815037276851673,0.001398862404318,0.254778168572771,0.2916775928688961,0.2637453853220614,0.2637006985387855,0.2601069532967652,0.2668017597198558,0.0128619769622094,6,0.320962389336239,0.3176852023917554,0.3170477332193251,0.3243889152654281,0.3246257554453806,0.3209419991316257,0.0032007417632035,0.6879432624113475,0.6879432624113475,0.6861702127659575,0.7033747779751333,0.6962699822380106,0.6923402995603593,0.0065412531255589,2,0.7196095829636202,0.7311446317657497,0.7213842058562555,0.7210643015521064,0.719290465631929,0.7224986375539322,0.0043975333356925,0.1916049382716049,0.1891760117016089,0.1922503725782414,0.1890214797136038,0.1881901104176668,0.1900485825365452,0.0015836894423648,9,0.1990184049079754,0.1966587112171837,0.1989720998531571,0.1993868792152054,0.198167379352474,0.1984406949091991,0.0009758659816018,0.2997296253379683,0.2967495219885277,0.3003492433061699,0.2979683972911964,0.2962962962962963,0.2982186168440317,0.0015961755290222,9,0.3118031526336025,0.3099492194846718,0.3119125263763668,0.3123919308357348,0.310727969348659,0.3113569597358069,0.0008895244902331,0.7271098379446801,0.7252537557059593,0.7270085786845207,0.7304168679311783,0.7274182578237455,0.7274414596180169,0.0016695508495958,1,0.7433040954758137,0.745430973126691,0.7438701733853501,0.744009449462518,0.7425199160440046,0.7438269214988755,0.0009581001114023,0.7662764134780126,0.7625642490005711,0.767846944603084,0.7574589578872234,0.7585665334094803,0.7625426196756744,0.0040921980914219,10,0.7669986079880072,0.7597173144876325,0.7663561409144448,0.7669545973729297,0.7657493664560803,0.765155205443819,0.0027568777854283,0.760438689217759,0.7570031712473573,0.7617600422832981,0.7534355179704016,0.7539315448658649,0.7573137931169363,0.0033499616290421,9,0.7634699877770804,0.7575897723894156,0.7630074989263652,0.7635360576128968,0.7622885835095138,0.7619783800430544,0.0022390373845902,IRSUICTHNK,Random Forest,v_grid_inicial,entropy,6.0,sqrt,10.0,200.0,,,,0.01856382554666325,0.054140239411769875,6.0,9.0,2.0,1.0,4.5,C1,Ideación suicida,"criterion=entropy, depth=6, leaf=10, n=200, features=sqrt"
