clave_modelo,modelo,estrategia_pesos,batch_size,learning_rate,target,descripcion,epocas_ejecutadas,mejor_epoca,loss,pr_auc,roc_auc,recall,precision,f2,accuracy,false_negatives,false_positives,pr_auc_base,roc_auc_base,recall_base,precision_base,f2_base,false_negatives_base,false_positives_base,delta_pr_auc,delta_roc_auc,delta_recall,delta_precision,delta_f2,delta_false_negatives,delta_false_positives
embeddings_mlp_balanceada,Embeddings + MLP — Ponderación balanceada,balanceada,256,0.0005,IRAMDEYR,Episodio depresivo mayor,19,9,0.30901703238487244,0.46478578448295593,0.8730195164680481,0.6543062329292297,0.4112781882286072,0.5851519703865051,0.858350932598114,289.0,783.0,0.4660991132259369,0.8723021149635315,0.6315789222717285,0.42409637570381165,0.5752887725830078,308.0,717.0,-0.001313328742980957,0.0007174015045166016,0.02272731065750122,-0.012818187475204468,0.009863197803497314,-19.0,66.0
embeddings_mlp_balanceada,Embeddings + MLP — Ponderación balanceada,balanceada,256,0.0005,IRSUICTHNK,Ideación suicida,20,10,0.29670318961143494,0.25444722175598145,0.7982822060585022,0.4049733579158783,0.2743682265281677,0.3697696626186371,0.8760570883750916,335.0,603.0,0.21577773988246918,0.759820818901062,0.21314387023448944,0.28915661573410034,0.22497186064720154,443.0,295.0,0.03866948187351227,0.038461387157440186,0.19182948768138885,-0.014788389205932617,0.14479780197143555,-108.0,308.0
embeddings_mlp_balanceada,Embeddings + MLP — Ponderación balanceada,balanceada,256,0.0005,IRSUIPLANYR,Planificación suicida,26,16,0.13419003784656525,0.10593272745609283,0.759069561958313,0.14942528307437897,0.13756613433361053,0.14689263701438904,0.9589059352874756,148.0,163.0,0.09948136657476425,0.7061500549316406,0.17241379618644714,0.15306122601032257,0.16816140711307526,144.0,166.0,0.006451360881328583,0.05291950702667236,-0.022988513112068176,-0.015495091676712036,-0.021268770098686218,4.0,-3.0
embeddings_mlp_balanceada,Embeddings + MLP — Ponderación balanceada,balanceada,256,0.0005,IRSUITRYYR,Intento suicida,28,18,0.08082389086484909,0.07073917239904404,0.7754988670349121,0.130952388048172,0.10476190596818924,0.12471653521060944,0.977933406829834,73.0,94.0,0.07430796325206757,0.7303645610809326,0.095238097012043,0.1538461595773697,0.10309277474880219,76.0,44.0,-0.003568790853023529,0.04513430595397949,0.035714291036129,-0.04908425360918045,0.02162376046180725,-3.0,50.0
