IRAMDEYR_accuracy,IRAMDEYR_bce,IRAMDEYR_f2,IRAMDEYR_false_negatives,IRAMDEYR_false_positives,IRAMDEYR_loss,IRAMDEYR_pr_auc,IRAMDEYR_precision,IRAMDEYR_recall,IRAMDEYR_roc_auc,IRSUICTHNK_accuracy,IRSUICTHNK_bce,IRSUICTHNK_f2,IRSUICTHNK_false_negatives,IRSUICTHNK_false_positives,IRSUICTHNK_loss,IRSUICTHNK_pr_auc,IRSUICTHNK_precision,IRSUICTHNK_recall,IRSUICTHNK_roc_auc,IRSUIPLANYR_accuracy,IRSUIPLANYR_bce,IRSUIPLANYR_f2,IRSUIPLANYR_false_negatives,IRSUIPLANYR_false_positives,IRSUIPLANYR_loss,IRSUIPLANYR_pr_auc,IRSUIPLANYR_precision,IRSUIPLANYR_recall,IRSUIPLANYR_roc_auc,IRSUITRYYR_accuracy,IRSUITRYYR_bce,IRSUITRYYR_f2,IRSUITRYYR_false_negatives,IRSUITRYYR_false_positives,IRSUITRYYR_loss,IRSUITRYYR_pr_auc,IRSUITRYYR_precision,IRSUITRYYR_recall,IRSUITRYYR_roc_auc,loss,val_IRAMDEYR_accuracy,val_IRAMDEYR_bce,val_IRAMDEYR_f2,val_IRAMDEYR_false_negatives,val_IRAMDEYR_false_positives,val_IRAMDEYR_loss,val_IRAMDEYR_pr_auc,val_IRAMDEYR_precision,val_IRAMDEYR_recall,val_IRAMDEYR_roc_auc,val_IRSUICTHNK_accuracy,val_IRSUICTHNK_bce,val_IRSUICTHNK_f2,val_IRSUICTHNK_false_negatives,val_IRSUICTHNK_false_positives,val_IRSUICTHNK_loss,val_IRSUICTHNK_pr_auc,val_IRSUICTHNK_precision,val_IRSUICTHNK_recall,val_IRSUICTHNK_roc_auc,val_IRSUIPLANYR_accuracy,val_IRSUIPLANYR_bce,val_IRSUIPLANYR_f2,val_IRSUIPLANYR_false_negatives,val_IRSUIPLANYR_false_positives,val_IRSUIPLANYR_loss,val_IRSUIPLANYR_pr_auc,val_IRSUIPLANYR_precision,val_IRSUIPLANYR_recall,val_IRSUIPLANYR_roc_auc,val_IRSUITRYYR_accuracy,val_IRSUITRYYR_bce,val_IRSUITRYYR_f2,val_IRSUITRYYR_false_negatives,val_IRSUITRYYR_false_positives,val_IRSUITRYYR_loss,val_IRSUITRYYR_pr_auc,val_IRSUITRYYR_precision,val_IRSUITRYYR_recall,val_IRSUITRYYR_roc_auc,val_loss,epoca
0.3200092613697052,0.8945758938789368,0.3536540567874908,836.0,19748.0,0.053197231143713,0.1202404722571373,0.1134455651044845,0.7514124512672424,0.5176539421081543,0.2341845333576202,0.9058552980422974,0.2762348651885986,395.0,22787.0,0.0343008041381835,0.0813287273049354,0.0754655748605728,0.8248336911201477,0.5162121653556824,0.8174160122871399,0.525871753692627,0.1028151512145996,601.0,4926.0,0.0165471229702234,0.0334521122276783,0.0329799763858318,0.2184655368328094,0.5386074781417847,0.6713355779647827,0.6419837474822998,0.0583830848336219,205.0,9744.0,0.0059327352792024,0.0131363067775964,0.0132658230140805,0.3898809552192688,0.5256041884422302,0.1138582378625869,0.8720930218696594,0.674277126789093,0.0479683838784694,802.0,166.0,0.0363392606377601,0.1140472441911697,0.1700000017881393,0.0406698547303676,0.4871503710746765,0.1433668136596679,0.7112218737602234,0.2832030951976776,41.0,6442.0,0.0241661109030246,0.0922849252820015,0.0749569237232208,0.9271758198738098,0.5492323637008667,0.8850423097610474,0.624051034450531,0.1326530426740646,135.0,735.0,0.0079136528074741,0.0543777123093605,0.0503875985741615,0.224137932062149,0.6679643988609314,0.8765856027603149,0.6775765419006348,0.1011326760053634,59.0,875.0,0.0038511061575263,0.0254343282431364,0.0277777779847383,0.2976190447807312,0.6256577372550964,0.0758777186274528,1
0.5228766798973083,0.7116255164146423,0.3540937602519989,1339.0,13104.0,0.0394292771816253,0.1409013271331787,0.1337916404008865,0.6018435955047607,0.5762667655944824,0.4970433712005615,0.7141938209533691,0.2760922014713287,890.0,14335.0,0.0262366402894258,0.0921944230794906,0.0869426727294921,0.6053215265274048,0.5607035756111145,0.6980938911437988,0.6434971690177917,0.147566556930542,410.0,8729.0,0.0109606403857469,0.0407620854675769,0.0395026393234729,0.4668400585651397,0.6086397171020508,0.6186118721961975,0.6871763467788696,0.0666821599006652,164.0,11381.0,0.0045803589746356,0.017665484920144,0.0148879075422883,0.511904776096344,0.5919938087463379,0.0848036110401153,0.250132143497467,0.7395655512809753,0.3864035308361053,88.0,5587.0,0.0349584929645061,0.2112968266010284,0.1180741935968399,0.8947368264198303,0.6965388655662537,0.112711414694786,0.7940986156463623,0.2926034331321716,6.0,6709.0,0.024521879851818,0.1725541949272155,0.0766584053635597,0.9893428087234496,0.7469685077667236,0.3867600560188293,0.7329468131065369,0.1364218741655349,25.0,4616.0,0.0079467557370662,0.0666741505265235,0.0312696732580661,0.8563218116760254,0.7354632019996643,0.0911733582615852,0.8287383913993835,0.0548696741461753,4.0,6874.0,0.004050113260746,0.0423923954367637,0.0115041704848408,0.9523809552192688,0.7636839747428894,0.0749655738472938,2
0.6408113241195679,0.6442860960960388,0.4637472629547119,976.0,9897.0,0.0322533771395683,0.2368273437023162,0.1943178176879882,0.7097829580307007,0.7309449315071106,0.613821804523468,0.6721543669700623,0.3517716526985168,744.0,10946.0,0.0231422204524278,0.143468365073204,0.1212972626090049,0.6700665354728699,0.6870325803756714,0.6591126918792725,0.6624807715415955,0.187206894159317,258.0,10061.0,0.0092792715877294,0.0615087114274501,0.0483352243900299,0.6644993424415588,0.703858494758606,0.6171252727508545,0.680546224117279,0.0836274176836013,118.0,11472.0,0.0039958232082426,0.0264321211725473,0.0186484176665544,0.648809552192688,0.6827953457832336,0.0721825137734413,0.3209566473960876,0.793822169303894,0.4249430000782013,53.0,5086.0,0.0348795391619205,0.3323531746864319,0.1334128528833389,0.9366028904914856,0.8014439940452576,0.2093023210763931,0.8154040575027466,0.3129631280899048,14.0,5970.0,0.0247416142374277,0.2064006626605987,0.084215372800827,0.9751332402229308,0.7721406817436218,0.244053915143013,0.8819297552108765,0.129840537905693,3.0,5718.0,0.0092512583360075,0.0955552905797958,0.0290371887385845,0.982758641242981,0.7985672354698181,0.2287262082099914,0.7987411618232727,0.0663469135761261,1.0,5836.0,0.0037501051556319,0.0547854900360107,0.0140226390212774,0.988095223903656,0.772958517074585,0.0760122016072273,3
0.7225067019462585,0.5789613723754883,0.5497658252716064,757.0,7643.0,0.0281900502741336,0.3237060606479645,0.2542687058448791,0.7749033570289612,0.8126071691513062,0.6892735362052917,0.628396213054657,0.4134193062782287,653.0,8753.0,0.0213642958551645,0.1888963729143142,0.1547078639268875,0.7104212641716003,0.7548113465309143,0.6934359669685364,0.6293444633483887,0.2163972705602646,220.0,9060.0,0.0082019623368978,0.0785629227757453,0.0571339353919029,0.713914155960083,0.7584892511367798,0.6765550971031189,0.6389321684837341,0.1089363098144531,90.0,9701.0,0.0035661358851939,0.0341841354966163,0.0247310753911733,0.7321428656578064,0.746626615524292,0.0646834895014762,0.7984936833381653,0.5695921182632446,0.6164767742156982,176.0,1349.0,0.0247049536556005,0.4284574687480926,0.3285216391086578,0.7894737124443054,0.8639549016952515,0.6503700017929077,0.6460104584693909,0.4313800036907196,111.0,2535.0,0.0199043918401002,0.2405029088258743,0.1513223946094513,0.8028419017791748,0.7902041077613831,0.5938160419464111,0.7130415439605713,0.2019426971673965,16.0,3058.0,0.0070085027255117,0.1132566183805465,0.0491293519735336,0.9080459475517272,0.8348334431648254,0.7653276920318604,0.587323009967804,0.1352611631155014,26.0,1750.0,0.0030994198750704,0.061366032809019,0.0320796445012092,0.6904761791229248,0.8183505535125732,0.0580155216157436,4
0.7456641793251038,0.5437937378883362,0.5873118042945862,632.0,7067.0,0.0258317943662405,0.3686926662921905,0.2787303626537323,0.8120725750923157,0.8415261507034302,0.7048330307006836,0.6096153259277344,0.4355143904685974,599.0,8336.0,0.0204226393252611,0.2128578871488571,0.165732592344284,0.734368085861206,0.7779015898704529,0.7058901190757751,0.6089557409286499,0.2300339937210083,201.0,8702.0,0.0078690145164728,0.0895784273743629,0.0612729229032993,0.7386215925216675,0.7816104292869568,0.6901655197143555,0.6206995248794556,0.1086656004190445,100.0,9279.0,0.0036410526372492,0.0398447476327419,0.0248029418289661,0.7023809552192688,0.7516728043556213,0.0610094778239727,0.7490750551223755,0.5643289089202881,0.6361020803451538,84.0,1815.0,0.0228931214660406,0.4454871118068695,0.2929489612579345,0.89952152967453,0.8805010914802551,0.64508455991745,0.6429726481437683,0.4281113743782043,111.0,2575.0,0.0200148951262235,0.2689494490623474,0.1493227630853653,0.8028419017791748,0.7980363368988037,0.5523256063461304,0.7304632663726807,0.19021737575531,13.0,3375.0,0.0074892970733344,0.1540853530168533,0.0455316752195358,0.9252873659133912,0.8439030647277832,0.6154862642288208,0.6851856708526611,0.1132246255874633,9.0,2901.0,0.0031047996599227,0.0729596391320228,0.0252016130834817,0.8928571343421936,0.8438239097595215,0.0567366182804107,5
0.7536585927009583,0.5293380618095398,0.6019039154052734,581.0,6876.0,0.0250541679561138,0.3915849924087524,0.2880513668060303,0.827237606048584,0.8522244691848755,0.7185094356536865,0.5992034077644348,0.4491788446903229,581.0,7940.0,0.0199330113828182,0.2333955466747284,0.1741210669279098,0.7423503398895264,0.7906733155250549,0.7315912842750549,0.5837076902389526,0.2451149523258209,202.0,7923.0,0.0073780287057161,0.1016834154725074,0.0667844489216804,0.7373211979866028,0.7965143322944641,0.7100194692611694,0.6088939309120178,0.1145670562982559,101.0,8677.0,0.0033744995016604,0.0528937950730323,0.0263689402490854,0.699404776096344,0.77491694688797,0.0590691417455673,0.8516120314598083,0.4669137597084045,0.5957624912261963,268.0,855.0,0.0237070415169,0.4577621519565582,0.3991567194461822,0.679425835609436,0.8775604963302612,0.7305760979652405,0.6147688031196594,0.4471365213394165,157.0,1882.0,0.0196651797741651,0.2639455497264862,0.1774475574493408,0.721136748790741,0.7854156494140625,0.7566067576408386,0.6158908605575562,0.259666383266449,37.0,1805.0,0.0062602120451629,0.1687931269407272,0.0705458298325538,0.7873563170433044,0.8394780158996582,0.5483615398406982,0.7092799544334412,0.0981675237417221,9.0,3409.0,0.0032019747886806,0.082146018743515,0.0215269811451435,0.8928571343421936,0.8388863801956177,0.0560135282576084,6
0.7643949389457703,0.5111742615699768,0.6166061758995056,544.0,6588.0,0.0238406974822282,0.4021740257740021,0.2996704578399658,0.8382396697998047,0.8620401620864868,0.7243896722793579,0.5881534814834595,0.4614636600017547,545.0,7798.0,0.0194351710379123,0.2480358183383941,0.1798485517501831,0.758314847946167,0.8017287850379944,0.7347295880317688,0.5743151307106018,0.2510660588741302,192.0,7838.0,0.0072666788473725,0.10028887540102,0.0685680359601974,0.750325083732605,0.8059647679328918,0.7139836549758911,0.602379322052002,0.1206183433532714,91.0,8567.0,0.0033194036222994,0.0472136884927749,0.0278029963374137,0.7291666865348816,0.7832341194152832,0.0570857115089893,0.5846987366676331,0.6675949692726135,0.5554025173187256,29.0,3114.0,0.0262931529432535,0.4675878286361694,0.2058148384094238,0.9653109908103944,0.8860533237457275,0.4915433526039123,0.7577226758003235,0.3914698660373688,49.0,3799.0,0.0224963296204805,0.2789742350578308,0.1191745847463607,0.912966251373291,0.8040106296539307,0.4545454680919647,0.7749161124229431,0.1675361096858978,7.0,4121.0,0.0078168623149394,0.128806859254837,0.0389458946883678,0.959770143032074,0.8466669917106628,0.4212473630905151,0.7498342990875244,0.0834724381566047,4.0,4376.0,0.0032562506385147,0.0833792611956596,0.0179533213376998,0.9523809552192688,0.8591861128807068,0.063069075345993,7
0.7628422975540161,0.5125907063484192,0.6176418662071228,530.0,6649.0,0.0240837447345256,0.4169423580169678,0.298776626586914,0.8424026370048523,0.8630022406578064,0.735390305519104,0.5829339623451233,0.472583532333374,533.0,7477.0,0.0190964639186859,0.254862368106842,0.1871942579746246,0.7636363506317139,0.8084946274757385,0.7374054193496704,0.5653172135353088,0.2610897421836853,171.0,7778.0,0.0072490987367928,0.1151751652359962,0.071394458413124,0.7776333093643188,0.818891167640686,0.723167359828949,0.5869038105010986,0.1288138777017593,81.0,8299.0,0.0031153911259025,0.0584678351879119,0.0298106148838996,0.7589285969734192,0.8105040788650513,0.0567620545625686,0.6519556045532227,0.6429871916770935,0.5887600183486938,44.0,2590.0,0.0252741184085607,0.4330056607723236,0.2341809570789337,0.9473684430122375,0.879997730255127,0.5609143972396851,0.6921374201774597,0.4109702706336975,70.0,3253.0,0.0204042680561542,0.2514394223690033,0.1316070407629013,0.875666081905365,0.8040469884872437,0.6181289553642273,0.6915148496627808,0.2131367027759552,15.0,2875.0,0.0065824715420603,0.1593011766672134,0.0524060651659965,0.9137930870056152,0.8531521558761597,0.711152195930481,0.6619512438774109,0.1394267827272415,12.0,2174.0,0.0030013816431164,0.0756712481379509,0.0320569910109043,0.8571428656578064,0.8505080342292786,0.0584592930972576,8
0.7646923065185547,0.5036731362342834,0.6261975169181824,487.0,6636.0,0.0232458990067243,0.4272006154060364,0.3023549318313598,0.8551888465881348,0.8698458671569824,0.7327144742012024,0.577895998954773,0.4782253205776214,498.0,7593.0,0.0188007708638906,0.2600618600845337,0.1879144310951233,0.7791574001312256,0.8161622881889343,0.7413365840911865,0.5608174204826355,0.2693424820899963,157.0,7673.0,0.0069294776767492,0.1136515885591507,0.0738684386014938,0.7958387732505798,0.831074059009552,0.7155032753944397,0.5911283493041992,0.1296077221632003,73.0,8539.0,0.0030235464219003,0.0546496771275997,0.0298795737326145,0.7827380895614624,0.8190035223960876,0.0552678629755973,0.8398520350456238,0.4454236626625061,0.6474103927612305,186.0,1026.0,0.0232174396514892,0.4791794717311859,0.3878281712532043,0.7775119543075562,0.8856988549232483,0.854783296585083,0.4935705363750458,0.4194029569625854,282.0,817.0,0.0214506611227989,0.2559600174427032,0.2559198439121246,0.4991118907928467,0.8014649152755737,0.8225423097610474,0.4188291132450104,0.2808186113834381,56.0,1287.0,0.0068808039650321,0.1373892724514007,0.0839857682585716,0.6781609058380127,0.8391985893249512,0.919001042842865,0.4084728062152862,0.2308499217033386,40.0,573.0,0.0030689004343003,0.0850691869854927,0.0713128075003624,0.523809552192688,0.8604936003684998,0.0577392168343067,9
0.7707707285881042,0.5000268816947937,0.6314194798469543,486.0,6453.0,0.0227337963879108,0.4396304190158844,0.3083601295948028,0.8554861545562744,0.8748595714569092,0.7314921617507935,0.5751355290412903,0.4763844907283783,502.0,7626.0,0.0187388733029365,0.2620751857757568,0.1869069188833236,0.77738356590271,0.8168348670005798,0.7469195127487183,0.5515380501747131,0.2726134955883026,159.0,7502.0,0.0067681209184229,0.1178910732269287,0.0751972422003746,0.7932379841804504,0.8343574404716492,0.7326153516769409,0.5739803910255432,0.1291935741901397,88.0,8006.0,0.0030139763839542,0.0593865066766738,0.0300460383296012,0.738095223903656,0.821409285068512,0.0543650202453136,0.6527484059333801,0.611042320728302,0.5870082974433899,48.0,2580.0,0.0246671792119741,0.4453612864017486,0.2339667528867721,0.9425837397575378,0.8827573657035828,0.6136363744735718,0.6828696727752686,0.428417444229126,86.0,2838.0,0.0209460742771625,0.2620413303375244,0.1438914090394973,0.8472468852996826,0.8047062158584595,0.6100687384605408,0.6429500579833984,0.2097071856260299,15.0,2936.0,0.006717818789184,0.1326753795146942,0.0513731837272644,0.9137930870056152,0.8467719554901123,0.623150110244751,0.658935546875,0.1181706339120864,7.0,2845.0,0.002878556959331,0.0896196961402893,0.0263518132269382,0.9166666865348816,0.863442063331604,0.0583286508917808,10
