clave_modelo,modelo,estrategia_pesos,batch_size,learning_rate,target,descripcion,epocas_ejecutadas,mejor_epoca,loss,pr_auc,roc_auc,recall,precision,f2,accuracy,false_negatives,false_positives
dos_ramas_balanceada,MLP de dos ramas — Ponderación balanceada,balanceada,256,0.0005,IRAMDEYR,Episodio depresivo mayor,17,7,0.3107420802116394,0.4660991132259369,0.8723021149635315,0.6315789222717285,0.42409637570381165,0.5752887725830078,0.8645613193511963,308.0,717.0
dos_ramas_balanceada,MLP de dos ramas — Ponderación balanceada,balanceada,256,0.0005,IRSUICTHNK,Ideación suicida,23,13,0.29356348514556885,0.21577773988246918,0.759820818901062,0.21314387023448944,0.28915661573410034,0.22497186064720154,0.902484118938446,443.0,295.0
dos_ramas_balanceada,MLP de dos ramas — Ponderación balanceada,balanceada,256,0.0005,IRSUIPLANYR,Planificación suicida,33,23,0.15234430134296417,0.09948136657476425,0.7061500549316406,0.17241379618644714,0.15306122601032257,0.16816140711307526,0.9590380787849426,144.0,166.0
dos_ramas_balanceada,MLP de dos ramas — Ponderación balanceada,balanceada,256,0.0005,IRSUITRYYR,Intento suicida,35,25,0.06966251134872437,0.07430796325206757,0.7303645610809326,0.095238097012043,0.1538461595773697,0.10309277474880219,0.9841437339782715,76.0,44.0
embeddings_mlp_balanceada,Embeddings + MLP — Ponderación balanceada,balanceada,256,0.0005,IRAMDEYR,Episodio depresivo mayor,19,9,0.30901703238487244,0.46478578448295593,0.8730195164680481,0.6543062329292297,0.4112781882286072,0.5851519703865051,0.858350932598114,289.0,783.0
embeddings_mlp_balanceada,Embeddings + MLP — Ponderación balanceada,balanceada,256,0.0005,IRSUICTHNK,Ideación suicida,20,10,0.29670318961143494,0.25444722175598145,0.7982822060585022,0.4049733579158783,0.2743682265281677,0.3697696626186371,0.8760570883750916,335.0,603.0
embeddings_mlp_balanceada,Embeddings + MLP — Ponderación balanceada,balanceada,256,0.0005,IRSUIPLANYR,Planificación suicida,26,16,0.13419003784656525,0.10593272745609283,0.759069561958313,0.14942528307437897,0.13756613433361053,0.14689263701438904,0.9589059352874756,148.0,163.0
embeddings_mlp_balanceada,Embeddings + MLP — Ponderación balanceada,balanceada,256,0.0005,IRSUITRYYR,Intento suicida,28,18,0.08082389086484909,0.07073917239904404,0.7754988670349121,0.130952388048172,0.10476190596818924,0.12471653521060944,0.977933406829834,73.0,94.0
