clave_modelo,candidato,target,descripcion,umbral,recall,precision,f1,f2,balanced_accuracy,accuracy,specificity,youden,true_negatives,false_positives,false_negatives,true_positives
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.06,0.9940191387559809,0.12380810488676997,0.2201907790143084,0.4131861575178998,0.5602151546423992,0.22225158562367864,0.1264111705288176,0.12043030928479848,851,5881,5,831
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.061,0.9916267942583732,0.12439975990396158,0.22106666666666663,0.41416866506794564,0.5624355005159959,0.22806553911205074,0.13324420677361853,0.12487100103199178,897,5835,7,829
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.062,0.9916267942583732,0.1251131904618171,0.22219244170463687,0.41574724172517563,0.565257841573631,0.23308668076109937,0.1388888888888889,0.13051568314726203,935,5797,7,829
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.063,0.9916267942583732,0.1260261477652782,0.2236309684380901,0.4177585164281395,0.5688229039622228,0.2394291754756871,0.14601901366607248,0.13764580792444558,983,5749,7,829
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.064,0.9904306220095693,0.12714987714987716,0.22536744692433316,0.42004870129870125,0.5730525064890389,0.24788583509513742,0.1556743909685086,0.14610501297807788,1048,5684,8,828
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.065,0.9904306220095693,0.1281733746130031,0.22697368421052633,0.42227662178702574,0.5769146574100135,0.2547568710359408,0.16339869281045752,0.15382931482002693,1100,5632,8,828
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.066,0.9904306220095693,0.12923365069455284,0.228634543697363,0.42457183878576554,0.5808510804640835,0.2617600422832981,0.17127153891859775,0.16170216092816703,1153,5579,8,828
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.067,0.9904306220095693,0.13041423846275005,0.2304801670146138,0.4271123491179201,0.5851588641836319,0.26942389006342493,0.1798871063576946,0.1703177283672639,1211,5521,8,828
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.068,0.9892344497607656,0.1312281815296731,0.23171756794620338,0.4286750984864192,0.5879772961816305,0.27536997885835096,0.18672014260249553,0.17595459236326105,1257,5475,9,827
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.069,0.9880382775119617,0.13224463656740315,0.23326743857667326,0.4306569343065693,0.59146417737749,0.28250528541226216,0.1948900772430184,0.18292835475498004,1312,5420,10,826
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.07,0.9880382775119617,0.13301127214170694,0.23445926766959982,0.43227967343521034,0.5941379741689339,0.28726215644820297,0.20023767082590613,0.18827594833786776,1348,5384,10,826
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.071,0.9880382775119617,0.1341562449244762,0.2362362362362362,0.4346910851489317,0.598074397223004,0.29426532769556024,0.20811051693404634,0.19614879444600808,1401,5331,10,826
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.072,0.9880382775119617,0.135498687664042,0.2383150605885747,0.43750000000000006,0.6026049973418395,0.3023255813953488,0.21717171717171718,0.20520999468367895,1462,5270,10,826
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.073,0.9880382775119617,0.13641618497109825,0.2397329850529676,0.43940844770720294,0.6056501547987616,0.3077431289640592,0.2232620320855615,0.21130030959752322,1503,5229,10,826
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.074,0.9856459330143541,0.13724183877415055,0.24093567251461986,0.4407359863072315,0.6080933170716453,0.313953488372093,0.23054070112893643,0.21618663414329053,1552,5180,12,824
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.075,0.9844497607655502,0.1382728494623656,0.24248674130819095,0.44266351118760755,0.6112831097351221,0.3205602536997886,0.238116458704694,0.22256621947024424,1603,5129,13,823
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.076,0.9820574162679426,0.13898764178093787,0.24351179000444906,0.4437358123446114,0.6132806392094318,0.32597780126849896,0.244503862150921,0.22656127841886353,1646,5086,15,821
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.077,0.9820574162679426,0.13998294970161979,0.2450380540217878,0.4457595830166142,0.6164000687994496,0.3315274841437632,0.25074272133095665,0.23280013759889928,1688,5044,15,821
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.078,0.9820574162679426,0.14082332761578045,0.2463246324632463,0.44746021364726396,0.6189995934577979,0.3361522198731501,0.255941770647653,0.23799918691559574,1723,5009,15,821
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.079,0.9820574162679426,0.14162497843712266,0.24755012814714303,0.44907559347992565,0.6214505738499547,0.34051268498942916,0.2608437314319667,0.24290114769990945,1756,4976,15,821
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.08,0.9820574162679426,0.14241110147441458,0.2487501893652477,0.4506532001317379,0.6238272821090158,0.3447410147991543,0.26559714795008915,0.24765456421803167,1788,4944,15,821
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.081,0.9820574162679426,0.14333100558659218,0.25015234613040827,0.45249118165784835,0.6265753510335554,0.34963002114164904,0.27109328579916814,0.2531507020671109,1825,4907,15,821
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.082,0.9820574162679426,0.1442375263527758,0.25153186274509803,0.45429393536963253,0.6292491478249993,0.35438689217758984,0.27644087938205586,0.2584982956499986,1861,4871,15,821
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.083,0.9808612440191388,0.14513274336283186,0.25285229725562747,0.4558594618634645,0.6316962191575195,0.3596723044397463,0.2825311942959002,0.263392438315039,1902,4830,16,820
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.084,0.9808612440191388,0.1460894352396223,0.25430299271204837,0.4577425477280339,0.634444288082059,0.364561310782241,0.2880273321449792,0.268888576164118,1939,4793,16,820
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.085,0.9808612440191388,0.146900752418488,0.2555313181676535,0.4593322876988573,0.6367467242080245,0.36865750528541225,0.2926322043969103,0.27349344841604895,1970,4762,16,820
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.086,0.9796650717703349,0.14772727272727273,0.25673981191222567,0.4607335733573357,0.6388967070081621,0.37341437632135305,0.29812834224598933,0.2777934140163243,2007,4725,17,819
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.087,0.9784688995215312,0.1484573502722323,0.25780018909549324,0.46193810707025074,0.6407496012759171,0.3776427061310782,0.30303030303030304,0.28149920255183414,2040,4692,18,818
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.088,0.9760765550239234,0.1492046077893582,0.2588421887390959,0.46295245659820716,0.6424500422178441,0.3825317124735729,0.3088235294117647,0.28490008443568815,2079,4653,20,816
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.089,0.9760765550239234,0.15022091310751104,0.2603701340140396,0.46490428441203285,0.6451981111423836,0.38742071881606766,0.3143196672608437,0.29039622228476714,2116,4616,20,816
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.09,0.9760765550239234,0.1509713228492137,0.2614965550392565,0.4663390101725911,0.6472034587359665,0.39098837209302323,0.3183303624480095,0.29440691747193304,2143,4589,20,816
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.091,0.9748803827751196,0.1516279069767442,0.2624376106907101,0.46737011125129035,0.6487592644713387,0.3946881606765328,0.3226381461675579,0.2975185289426774,2172,4560,21,815
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.092,0.9748803827751196,0.152450430228208,0.263668715626011,0.4689298043728424,0.650913156331113,0.3985200845665962,0.32694592988710636,0.30182631266222604,2201,4531,21,815
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.093,0.9748803827751196,0.15322429028012785,0.264825345247766,0.47039131940436335,0.6529185039246959,0.4020877378435518,0.33095662507427215,0.3058370078493917,2228,4504,21,815
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.094,0.9748803827751196,0.1539478655081224,0.265905383360522,0.4717527205371613,0.6547753072520874,0.40539112050739956,0.33467023172905525,0.30955061450417487,2253,4479,21,815
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.095,0.9748803827751196,0.15473704195936966,0.26708176306734394,0.4732319126698409,0.6567806548456703,0.4089587737843552,0.33868092691622104,0.31356130969134055,2280,4452,21,815
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.096,0.9748803827751196,0.1554453557123784,0.26813620661292975,0.4745545592174217,0.6585631860399662,0.41213002114164904,0.3422459893048128,0.31712637207993244,2304,4428,21,815
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.097,0.9748803827751196,0.15604058969940648,0.2690212906420202,0.4756624255865531,0.6600486287018794,0.4147727272727273,0.3452168746286393,0.32009725740375883,2324,4408,21,815
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.098,0.972488038277512,0.1563160930590271,0.26933907569985094,0.4757167934464599,0.6603378991149889,0.4171511627906977,0.3481877599524658,0.3206757982299777,2344,4388,23,813
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.099,0.9712918660287081,0.15684759513231603,0.270081490104773,0.4764698978993076,0.6614480720517872,0.42005813953488375,0.3516042780748663,0.3228961441035745,2367,4365,24,812
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.1,0.9712918660287081,0.15751697381183316,0.27107327658153896,0.47770325920696544,0.6630820589798918,0.42296511627906974,0.35487225193107547,0.3261641179597836,2389,4343,24,812
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.101,0.9712918660287081,0.15806891181623517,0.2718901724426587,0.47871713241363045,0.6644189573756137,0.42534355179704014,0.3575460487225193,0.3288379147512275,2407,4325,24,812
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.102,0.9712918660287081,0.15877982010168165,0.27294117647058824,0.4800189170016552,0.6661272164368139,0.4283826638477801,0.3609625668449198,0.3322544328736279,2430,4302,24,812
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.103,0.9712918660287081,0.15949715183657434,0.2740003374388392,0.48132780082987553,0.6678354754980141,0.4314217758985201,0.36437908496732024,0.3356709509960283,2453,4279,24,812
multisalida_bce_tareas,Red multisalida — BCE + pesos por tarea,IRAMDEYR,Episodio depresivo mayor,0.104,0.9712918660287081,0.1603792218052538,0.2753008984573656,0.48293089092422975,0.6699150952246927,0.4351215644820296,0.36853832442067735,0.33983019044938545,2481,4251,24,812
