clave_modelo,modelo,estrategia_pesos,batch_size,learning_rate,target,descripcion,epocas_ejecutadas,mejor_epoca,loss,pr_auc,roc_auc,recall,precision,f2,accuracy,false_negatives,false_positives
embeddings_lstm_balanceada,Embeddings + LSTM — Ponderación balanceada,balanceada,256,0.0005,IRAMDEYR,Episodio depresivo mayor,12,2,0.28236153721809387,0.33044180274009705,0.8417527675628662,0.07535885274410248,0.44366195797920227,0.09036143124103546,0.8874207139015198,773.0,79.0
embeddings_lstm_balanceada,Embeddings + LSTM — Ponderación balanceada,balanceada,256,0.0005,IRSUICTHNK,Ideación suicida,13,3,0.2836746275424957,0.09058523178100586,0.5485321879386902,0.017761988565325737,0.1315789520740509,0.021477658301591873,0.9182082414627075,553.0,66.0
embeddings_lstm_balanceada,Embeddings + LSTM — Ponderación balanceada,balanceada,256,0.0005,IRSUIPLANYR,Planificación suicida,23,13,0.13266977667808533,0.10589506477117538,0.7629629373550415,0.08045977354049683,0.18421052396297455,0.09067356586456299,0.9706659913063049,160.0,62.0
embeddings_lstm_balanceada,Embeddings + LSTM — Ponderación balanceada,balanceada,256,0.0005,IRSUITRYYR,Intento suicida,19,9,0.09522494673728943,0.038055114448070526,0.7005794644355774,0.0833333358168602,0.10769230872392654,0.08728177100419998,0.9821617603302002,77.0,58.0
embeddings_gru_balanceada,Embeddings + GRU — Ponderación balanceada,balanceada,256,0.0005,IRAMDEYR,Episodio depresivo mayor,20,10,0.2622407078742981,0.43559956550598145,0.8729338049888611,0.48086124658584595,0.4398249387741089,0.4720526337623596,0.875,434.0,512.0
embeddings_gru_balanceada,Embeddings + GRU — Ponderación balanceada,balanceada,256,0.0005,IRSUICTHNK,Ideación suicida,15,5,0.239510640501976,0.24289123713970184,0.7796297073364258,0.19182948768138885,0.34951457381248474,0.2108551263809204,0.9133192300796509,455.0,201.0
embeddings_gru_balanceada,Embeddings + GRU — Ponderación balanceada,balanceada,256,0.0005,IRSUIPLANYR,Planificación suicida,20,10,0.1010238528251648,0.11593672633171082,0.8084571957588196,0.04022988677024841,0.3181818127632141,0.048746511340141296,0.9759513735771179,167.0,15.0
embeddings_gru_balanceada,Embeddings + GRU — Ponderación balanceada,balanceada,256,0.0005,IRSUITRYYR,Intento suicida,29,19,0.05503492429852486,0.10587134957313538,0.827387273311615,0.011904762126505375,1.0,0.014836795628070831,0.9890327453613281,83.0,0.0
