estrategia_pesos,target,descripcion,epocas,mejor_epoca,loss_train_mejor,loss_validacion_mejor,pr_auc_train_mejor,pr_auc_validacion_mejor,gap_pr_auc_mejor,gap_pr_auc_final,gap_loss_mejor,gap_loss_final
sin_ponderar,IRAMDEYR,Episodio depresivo mayor,43,33,0.3374868631362915,0.3356153964996338,0.1965045183897018,0.1877320706844329,0.008772447705268888,0.009013399481773404,-0.0018714666366577148,-0.00043696165084838867
sin_ponderar,IRSUICTHNK,Ideación suicida,57,47,0.2577378749847412,0.2600955665111542,0.1398837268352508,0.1214436441659927,0.018440082669258104,0.02452732622623441,0.002357691526412964,0.0028819739818573
sin_ponderar,IRSUIPLANYR,Planificación suicida,25,15,0.1183018013834953,0.1083211749792099,0.0544950403273105,0.050976987928152,0.0035180523991584986,0.0016180090606212963,-0.009980626404285403,-0.009414412081241608
sin_ponderar,IRSUITRYYR,Intento suicida,31,21,0.0608566850423812,0.0607024580240249,0.0389623306691646,0.0301292538642883,0.008833076804876303,0.0162307806313038,-0.00015422701835630243,0.0016666874289512981
balanceada,IRAMDEYR,Episodio depresivo mayor,46,36,0.6615922451019287,0.6265780925750732,0.191443845629692,0.191302478313446,0.00014136731624600496,0.007379114627838107,-0.03501415252685547,-0.023693740367889404
balanceada,IRSUICTHNK,Ideación suicida,36,26,0.6733711957931519,0.6270627379417419,0.1237595975399017,0.1147502735257148,0.0090093240141869,0.013789199292659704,-0.04630845785140991,-0.02866828441619873
balanceada,IRSUIPLANYR,Planificación suicida,37,27,0.6530858278274536,0.5668671131134033,0.0593352690339088,0.0431148558855056,0.016220413148403202,0.007730316370725701,-0.08621871471405029,-0.04644805192947388
balanceada,IRSUITRYYR,Intento suicida,30,20,0.6442667245864868,0.5399962663650513,0.0340365208685398,0.0263316798955202,0.007704840973019603,0.0018954873085022042,-0.10427045822143555,-0.05902200937271118
