clave_modelo,modelo,estrategia_pesos,batch_size,learning_rate,target,descripcion,epocas_ejecutadas,mejor_epoca,loss,pr_auc,roc_auc,recall,precision,f2,accuracy,false_negatives,false_positives,pr_auc_base,roc_auc_base,recall_base,precision_base,f2_base,false_negatives_base,false_positives_base,delta_pr_auc,delta_roc_auc,delta_recall,delta_precision,delta_f2,delta_false_negatives,delta_false_positives
embeddings_atencion_balanceada,Embeddings + atención — Ponderación balanceada,balanceada,256,0.0005,IRAMDEYR,Episodio depresivo mayor,17,7,0.23881350457668304,0.49797165393829346,0.891917884349823,0.380382776260376,0.5473321676254272,0.40509554743766785,0.8968023061752319,518.0,263.0,0.43559956550598145,0.8729338049888611,0.48086124658584595,0.4398249387741089,0.4720526337623596,434.0,512.0,0.06237208843231201,0.018984079360961914,-0.10047847032546997,0.10750722885131836,-0.06695708632469177,84.0,-249.0
embeddings_atencion_balanceada,Embeddings + atención — Ponderación balanceada,balanceada,256,0.0005,IRSUICTHNK,Ideación suicida,30,20,0.2700907289981842,0.27608978748321533,0.7978166937828064,0.38543516397476196,0.3013888895511627,0.3650739789009094,0.8878171443939209,346.0,503.0,0.24289123713970184,0.7796297073364258,0.19182948768138885,0.34951457381248474,0.2108551263809204,455.0,201.0,0.03319855034351349,0.018186986446380615,0.1936056762933731,-0.04812568426132202,0.154218852519989,-109.0,302.0
embeddings_atencion_balanceada,Embeddings + atención — Ponderación balanceada,balanceada,256,0.0005,IRSUIPLANYR,Planificación suicida,17,7,0.09311214089393616,0.15738551318645477,0.8362846970558167,0.0517241396009922,0.40909090638160706,0.06267409026622772,0.9764798879623413,165.0,13.0,0.11593672633171082,0.8084571957588196,0.04022988677024841,0.3181818127632141,0.048746511340141296,167.0,15.0,0.04144878685474396,0.02782750129699707,0.01149425283074379,0.09090909361839294,0.013927578926086426,-2.0,-2.0
embeddings_atencion_balanceada,Embeddings + atención — Ponderación balanceada,balanceada,256,0.0005,IRSUITRYYR,Intento suicida,21,11,0.05750337243080139,0.11701639741659164,0.818074643611908,0.0357142873108387,0.2142857164144516,0.04285714030265808,0.9878435730934143,81.0,11.0,0.10587134957313538,0.827387273311615,0.011904762126505375,1.0,0.014836795628070831,83.0,0.0,0.011145047843456268,-0.009312629699707031,0.023809525184333324,-0.7857142835855484,0.02802034467458725,-2.0,11.0
