target,estrategia_pesos,accuracy,f2,false_negatives,false_positives,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_f2,val_false_negatives,val_false_positives,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,epoca
IRAMDEYR,sin_ponderar,0.8339004516601562,0.1292265057563781,2951.0,2077.0,350.4297180175781,0.1208030879497528,0.1655283272266388,0.12250966578722,0.4758710861206054,0.7519820332527161,0.2438773214817047,599.0,1278.0,99.34071350097656,0.1343466639518737,0.1564356386661529,0.2834928333759308,0.5381205081939697,1
IRAMDEYR,sin_ponderar,0.8400118947029114,0.121687039732933,2981.0,1862.0,100.05876159667967,0.1335389912128448,0.1702317297458648,0.1135890558362007,0.5009782314300537,0.8259778022766113,0.1659750789403915,700.0,617.0,70.45706176757812,0.1442620605230331,0.1806108951568603,0.1626794189214706,0.5355947017669678,2
IRAMDEYR,sin_ponderar,0.8439760804176331,0.1268905252218246,2967.0,1756.0,67.52717590332031,0.1448708474636078,0.1840148717164993,0.1177520081400871,0.5219560861587524,0.7954545617103577,0.157116413116455,700.0,848.0,32.1980094909668,0.1338617652654647,0.1382113844156265,0.1626794189214706,0.5162650346755981,3
IRAMDEYR,sin_ponderar,0.8425225615501404,0.1460894793272018,2902.0,1865.0,27.5582275390625,0.1552360355854034,0.1981943249702453,0.1370799839496612,0.5420195460319519,0.8623149991035461,0.0604727827012538,792.0,250.0,17.887737274169922,0.1357644498348236,0.1496598571538925,0.0526315793395042,0.5034022927284241,4
IRAMDEYR,sin_ponderar,0.8495259284973145,0.1183970719575882,2999.0,1556.0,9.007192611694336,0.165516197681427,0.1895833313465118,0.1082366928458213,0.5623648166656494,0.8765856027603149,0.0553977191448211,797.0,137.0,5.061073303222656,0.1599945724010467,0.221590906381607,0.0466507188975811,0.5330139994621277,5
IRAMDEYR,sin_ponderar,0.8490964770317078,0.1226237416267395,2985.0,1583.0,10.329788208007812,0.1667930334806442,0.1927587985992431,0.1123996451497078,0.5690160393714905,0.8533298373222351,0.1396137475967407,729.0,381.0,13.288848876953123,0.171710580587387,0.2192623019218444,0.1279904246330261,0.5809268951416016,6
IRAMDEYR,sin_ponderar,0.8506160974502563,0.1248455420136451,2979.0,1543.0,8.91690731048584,0.1772245317697525,0.199273481965065,0.1141837611794471,0.5824768543243408,0.8446089029312134,0.1360369473695755,730.0,446.0,10.956879615783691,0.1659732311964035,0.1920289844274521,0.1267942637205124,0.573369026184082,7
IRAMDEYR,sin_ponderar,0.8518714308738708,0.13348488509655,2952.0,1532.0,7.097434997558594,0.1762374639511108,0.2115285694599151,0.1222123131155967,0.5780555605888367,0.8354915380477905,0.1300833523273468,733.0,512.0,6.858323574066162,0.1503365337848663,0.1674796789884567,0.1232057437300682,0.55608069896698,8
IRAMDEYR,sin_ponderar,0.851937472820282,0.1301151365041732,2963.0,1519.0,6.4712677001953125,0.1830520778894424,0.2084418982267379,0.11894141882658,0.5922365784645081,0.8707716464996338,0.0737750530242919,783.0,195.0,5.36354923248291,0.1700319945812225,0.213709682226181,0.0633971318602562,0.5436732769012451,9
IRAMDEYR,sin_ponderar,0.8517723083496094,0.1195453181862831,2997.0,1490.0,5.734918594360352,0.1799234002828598,0.1971982717514038,0.1088313981890678,0.5876200199127197,0.8670718669891357,0.0944687724113464,767.0,239.0,22.856300354003903,0.1741344183683395,0.2240259796380996,0.0825358852744102,0.5706580877304077,10
