clave_modelo,modelo,estrategia_pesos,batch_size,learning_rate,target,descripcion,epocas_ejecutadas,mejor_epoca,loss,pr_auc,roc_auc,recall,precision,f2,accuracy,false_negatives,false_positives
residual_sin_ponderar,MLP residual — Sin ponderación,sin_ponderar,256,0.0005,IRAMDEYR,Episodio depresivo mayor,43,33,0.3356153964996338,0.18773207068443298,0.6380957961082458,0.0,0.0,0.0,0.8895348906517029,836.0,0.0
residual_sin_ponderar,MLP residual — Sin ponderación,sin_ponderar,256,0.0005,IRSUICTHNK,Ideación suicida,57,47,0.2600955665111542,0.12144364416599274,0.6287251710891724,0.0,0.0,0.0,0.9256078004837036,563.0,0.0
residual_sin_ponderar,MLP residual — Sin ponderación,sin_ponderar,256,0.0005,IRSUIPLANYR,Planificación suicida,25,15,0.1083211749792099,0.050976987928152084,0.6385940909385681,0.0,0.0,0.0,0.9770084619522095,174.0,0.0
residual_sin_ponderar,MLP residual — Sin ponderación,sin_ponderar,256,0.0005,IRSUITRYYR,Intento suicida,31,21,0.06070245802402496,0.03012925386428833,0.6419965624809265,0.0,0.0,0.0,0.9889006614685059,84.0,0.0
residual_balanceada,MLP residual — Ponderación balanceada,balanceada,256,0.0005,IRAMDEYR,Episodio depresivo mayor,46,36,0.6265780925750732,0.19130247831344604,0.6461195349693298,0.5215311050415039,0.18327027559280396,0.38091903924942017,0.6904069781303406,400.0,1943.0
residual_balanceada,MLP residual — Ponderación balanceada,balanceada,256,0.0005,IRSUICTHNK,Ideación suicida,36,26,0.6270627379417419,0.11475027352571487,0.6221829652786255,0.40319716930389404,0.11569827049970627,0.26934024691581726,0.726347804069519,336.0,1735.0
residual_balanceada,MLP residual — Ponderación balanceada,balanceada,256,0.0005,IRSUIPLANYR,Planificación suicida,37,27,0.5668671131134033,0.043114855885505676,0.6384261250495911,0.36206895112991333,0.04670125991106033,0.15403418242931366,0.8154069781303406,111.0,1286.0
residual_balanceada,MLP residual — Ponderación balanceada,balanceada,256,0.0005,IRSUITRYYR,Intento suicida,30,20,0.5399962663650513,0.02633167989552021,0.6359097957611084,0.369047611951828,0.028783658519387245,0.10969565808773041,0.854783296585083,53.0,1046.0
