estrategia_pesos,target,descripcion,epocas,mejor_epoca,loss_train_mejor,loss_validacion_mejor,pr_auc_train_mejor,pr_auc_validacion_mejor,gap_pr_auc_mejor,gap_pr_auc_final,gap_loss_mejor,gap_loss_final
balanceada,IRAMDEYR,Episodio depresivo mayor,17,7,0.3155184984207153,0.3107420802116394,0.6203033924102783,0.4660991132259369,0.15420427918434143,0.4262219071388245,-0.004776418209075872,0.2673391848802567
balanceada,IRSUICTHNK,Ideación suicida,23,13,0.2734259963035583,0.2935634851455688,0.6179904937744141,0.2157777398824691,0.402212753891945,0.6133121103048325,0.020137488842010498,0.18623340129852292
balanceada,IRSUIPLANYR,Planificación suicida,33,23,0.0960666686296463,0.1523443013429641,0.8265376091003418,0.0994813665747642,0.7270562425255775,0.8282336592674256,0.05627763271331779,0.11111095547676081
balanceada,IRSUITRYYR,Intento suicida,35,25,0.0525224208831787,0.0696625113487243,0.9007364511489868,0.0743079632520675,0.8264284878969194,0.8368372172117233,0.0171400904655456,0.0282813347876072
