target,estrategia_pesos,accuracy,f2,false_negatives,false_positives,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_f2,val_false_negatives,val_false_positives,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,epoca
IRSUIPLANYR,balanceada,0.4869346916675567,0.120076835155487,319.0,15212.0,0.7142775058746338,0.0398230925202369,0.0287319626659154,0.5851755738258362,0.552180290222168,0.8438160419464111,0.1567656397819519,117.0,1065.0,0.683817982673645,0.0495185293257236,0.0508021377027034,0.3275862038135528,0.6049017310142517,1
IRSUIPLANYR,balanceada,0.7388920187950134,0.1431077122688293,459.0,7445.0,0.6845465898513794,0.0438028126955032,0.039974208921194,0.4031209349632263,0.5874118804931641,0.8385306596755981,0.1457883268594741,120.0,1102.0,0.6555118560791016,0.0491117164492607,0.0467128045856952,0.3103448152542114,0.6169871091842651,2
IRSUIPLANYR,balanceada,0.7819034457206726,0.1542917042970657,476.0,6126.0,0.6761848330497742,0.0464694872498512,0.0456457398831844,0.3810143172740936,0.6102439165115356,0.9730443954467772,0.040650401264429,168.0,36.0,0.1194505020976066,0.0435345880687236,0.1428571492433548,0.0344827584922313,0.5882794260978699,3
IRSUIPLANYR,balanceada,0.697268009185791,0.151502713561058,399.0,8765.0,0.6733819246292114,0.0479149296879768,0.0405035577714443,0.4811443388462066,0.6252299547195435,0.8454017043113708,0.1603982001543045,116.0,1054.0,0.5673707723617554,0.0559436790645122,0.052158273756504,0.3333333432674408,0.6669811010360718,4
IRSUIPLANYR,balanceada,0.6990849375724792,0.1637196838855743,369.0,8740.0,0.6616491675376892,0.0532270148396492,0.0437636747956275,0.5201560258865356,0.64931321144104,0.0354122631251812,0.1064871326088905,0.0,7300.0,1.3018798828125,0.065943568944931,0.023280706256628,1.0,0.7018174529075623,5
IRSUIPLANYR,balanceada,0.6489049196243286,0.2086728513240814,180.0,10448.0,0.5866904258728027,0.0861322581768035,0.0533659495413303,0.7659297585487366,0.7706566452980042,0.9752907156944276,0.020979018881917,171.0,16.0,0.1203812584280967,0.0610532090067863,0.1578947305679321,0.0172413792461156,0.7091085910797119,6
IRSUIPLANYR,balanceada,0.6929734945297241,0.230100929737091,181.0,9113.0,0.5518679618835449,0.1089175641536712,0.0606123097240924,0.7646293640136719,0.8017144799232483,0.9764798879623412,0.0558659136295318,166.0,12.0,0.1020152494311332,0.1187531426548957,0.4000000059604645,0.0459770113229751,0.7897001504898071,7
IRSUIPLANYR,balanceada,0.7173532247543335,0.2475740015506744,172.0,8384.0,0.5332411527633667,0.1191751584410667,0.0664736703038215,0.7763329148292542,0.8153288960456848,0.9163583517074584,0.2668213248252868,105.0,528.0,0.2401057928800583,0.1161319762468338,0.1155778914690017,0.3965517282485962,0.8040908575057983,8
IRSUIPLANYR,balanceada,0.7218790054321289,0.2609385251998901,144.0,8275.0,0.5040618181228638,0.1338456720113754,0.070224717259407,0.8127438426017761,0.8379834294319153,0.8008720874786377,0.2545374035835266,59.0,1448.0,0.417741596698761,0.1370260864496231,0.0735764577984809,0.6609195470809937,0.8237717747688293,9
IRSUIPLANYR,balanceada,0.7403455376625061,0.2776077091693878,134.0,7726.0,0.4860305488109588,0.1476155817508697,0.0759478509426117,0.8257477283477783,0.8505620956420898,0.975951373577118,0.0487465113401412,167.0,15.0,0.1010238528251648,0.1159367263317108,0.3181818127632141,0.0402298867702484,0.8084571957588196,10
IRSUIPLANYR,balanceada,0.7507845759391785,0.2898679971694946,123.0,7421.0,0.4669006168842315,0.1623384356498718,0.0800793319940567,0.8400520086288452,0.8633660674095154,0.8473837375640869,0.2687599658966064,73.0,1082.0,0.3554804623126983,0.1400460749864578,0.0853761658072471,0.5804597735404968,0.8374267816543579,11
IRSUIPLANYR,balanceada,0.7675333023071289,0.3045112490653991,121.0,6916.0,0.4523884952068329,0.1832495927810669,0.085668958723545,0.8426527976989746,0.872496485710144,0.9647198915481568,0.126353770494461,153.0,114.0,0.1167398691177368,0.1246755868196487,0.1555555611848831,0.1206896528601646,0.8293160796165466,12
IRSUIPLANYR,balanceada,0.7653859853744507,0.3034830391407013,119.0,6983.0,0.4456722438335418,0.1840835958719253,0.0851565599441528,0.845253586769104,0.8764261603355408,0.9421247243881226,0.2570093274116516,119.0,319.0,0.1749359518289566,0.125573456287384,0.147058829665184,0.3160919547080993,0.8381773233413696,13
IRSUIPLANYR,balanceada,0.763932466506958,0.309574544429779,101.0,7045.0,0.4339966177940368,0.1828995198011398,0.0866070240736007,0.868660569190979,0.8828958868980408,0.917151153087616,0.2749806046485901,103.0,524.0,0.2136223912239074,0.1194450333714485,0.1193277314305305,0.4080459773540497,0.8341161012649536,14
IRSUIPLANYR,balanceada,0.7697796821594238,0.3163841366767883,97.0,6872.0,0.428651750087738,0.1831830441951751,0.0890774130821228,0.8738621473312378,0.884560227394104,0.9534883499145508,0.2144351005554199,133.0,219.0,0.1417603939771652,0.1213579326868057,0.1576923131942749,0.2356321811676025,0.8371065855026245,15
IRSUIPLANYR,balanceada,0.7718278169631958,0.3186553120613098,96.0,6811.0,0.4171968698501587,0.1939486414194107,0.0899251773953437,0.8751625418663025,0.8916792869567871,0.9734408259391784,0.0738254934549331,163.0,38.0,0.103427305817604,0.1154984980821609,0.2244897931814193,0.0632183924317359,0.8175683617591858,16
IRSUIPLANYR,balanceada,0.7781705260276794,0.324556291103363,96.0,6619.0,0.4122353792190552,0.206364244222641,0.0922929272055625,0.8751625418663025,0.8936117887496948,0.9748942852020264,0.048209361732006,167.0,23.0,0.1119401305913925,0.1094169020652771,0.233333334326744,0.0402298867702484,0.7899399995803833,17
IRSUIPLANYR,balanceada,0.7762875556945801,0.3294443786144256,80.0,6692.0,0.3978610634803772,0.2097346484661102,0.0933477878570556,0.8959687948226929,0.9003108143806458,0.5549682974815369,0.1900237202644348,14.0,3354.0,0.8230212926864624,0.1151603311300277,0.0455321557819843,0.9195402264595032,0.8340927958488464,18
IRSUIPLANYR,balanceada,0.7894354462623596,0.3394723236560821,87.0,6287.0,0.3916759788990021,0.2163510620594024,0.097861960530281,0.88686603307724,0.9039433598518372,0.9767441749572754,0.0142450127750635,172.0,4.0,0.1473878473043441,0.0620016008615493,0.3333333432674408,0.0114942528307437,0.5753522515296936,19
IRSUIPLANYR,balanceada,0.7730171084403992,0.3189163208007812,98.0,6773.0,0.4078032672405243,0.1885402500629425,0.0901397094130516,0.8725617527961731,0.8955234289169312,0.9771406054496764,0.0071736010722815,173.0,0.0,0.2129167020320892,0.0446764603257179,1.0,0.0057471264153718,0.523384153842926,20
