IRAMDEYR_accuracy,IRAMDEYR_bce,IRAMDEYR_f2,IRAMDEYR_false_negatives,IRAMDEYR_false_positives,IRAMDEYR_loss,IRAMDEYR_pr_auc,IRAMDEYR_precision,IRAMDEYR_recall,IRAMDEYR_roc_auc,IRSUICTHNK_accuracy,IRSUICTHNK_bce,IRSUICTHNK_f2,IRSUICTHNK_false_negatives,IRSUICTHNK_false_positives,IRSUICTHNK_loss,IRSUICTHNK_pr_auc,IRSUICTHNK_precision,IRSUICTHNK_recall,IRSUICTHNK_roc_auc,IRSUIPLANYR_accuracy,IRSUIPLANYR_bce,IRSUIPLANYR_f2,IRSUIPLANYR_false_negatives,IRSUIPLANYR_false_positives,IRSUIPLANYR_loss,IRSUIPLANYR_pr_auc,IRSUIPLANYR_precision,IRSUIPLANYR_recall,IRSUIPLANYR_roc_auc,IRSUITRYYR_accuracy,IRSUITRYYR_bce,IRSUITRYYR_f2,IRSUITRYYR_false_negatives,IRSUITRYYR_false_positives,IRSUITRYYR_loss,IRSUITRYYR_pr_auc,IRSUITRYYR_precision,IRSUITRYYR_recall,IRSUITRYYR_roc_auc,loss,val_IRAMDEYR_accuracy,val_IRAMDEYR_bce,val_IRAMDEYR_f2,val_IRAMDEYR_false_negatives,val_IRAMDEYR_false_positives,val_IRAMDEYR_loss,val_IRAMDEYR_pr_auc,val_IRAMDEYR_precision,val_IRAMDEYR_recall,val_IRAMDEYR_roc_auc,val_IRSUICTHNK_accuracy,val_IRSUICTHNK_bce,val_IRSUICTHNK_f2,val_IRSUICTHNK_false_negatives,val_IRSUICTHNK_false_positives,val_IRSUICTHNK_loss,val_IRSUICTHNK_pr_auc,val_IRSUICTHNK_precision,val_IRSUICTHNK_recall,val_IRSUICTHNK_roc_auc,val_IRSUIPLANYR_accuracy,val_IRSUIPLANYR_bce,val_IRSUIPLANYR_f2,val_IRSUIPLANYR_false_negatives,val_IRSUIPLANYR_false_positives,val_IRSUIPLANYR_loss,val_IRSUIPLANYR_pr_auc,val_IRSUIPLANYR_precision,val_IRSUIPLANYR_recall,val_IRSUIPLANYR_roc_auc,val_IRSUITRYYR_accuracy,val_IRSUITRYYR_bce,val_IRSUITRYYR_f2,val_IRSUITRYYR_false_negatives,val_IRSUITRYYR_false_positives,val_IRSUITRYYR_loss,val_IRSUITRYYR_pr_auc,val_IRSUITRYYR_precision,val_IRSUITRYYR_recall,val_IRSUITRYYR_roc_auc,val_loss,epoca
0.4556836485862732,0.7698564529418945,0.3369267582893371,1294.0,15183.0,0.0454477965831756,0.1227349489927291,0.1199281215667724,0.6152244806289673,0.532342791557312,0.3484192788600921,0.8433204293251038,0.2669026851654053,672.0,19052.0,0.0319155603647232,0.077391043305397,0.0767143219709396,0.7019955515861511,0.5163843035697937,0.7736777663230896,0.5575401186943054,0.1096262037754058,559.0,6292.0,0.0158788505941629,0.0299706030637025,0.0322977527976036,0.2730819284915924,0.5354945063591003,0.5711737275123596,0.676105260848999,0.0490573868155479,196.0,12785.0,0.0051779239438474,0.0151969846338033,0.0108317211270332,0.4166666567325592,0.5114927291870117,0.1019558608531951,0.7971723079681396,0.6767971515655518,0.3060559332370758,554.0,981.0,0.0345542542636394,0.1823762208223343,0.2232779115438461,0.3373205661773681,0.6707851886749268,0.9047304391860962,0.6195574998855591,0.0508129931986331,538.0,183.0,0.0246319714933633,0.1103066578507423,0.1201923042535781,0.0444049723446369,0.6000650525093079,0.91741544008255,0.6202377080917358,0.1282050907611847,143.0,482.0,0.0084700100123882,0.0539605095982551,0.0604288503527641,0.1781609207391739,0.6947521567344666,0.087605707347393,0.7458993792533875,0.0466200411319732,16.0,6889.0,0.003923958633095,0.0208094213157892,0.0097743282094597,0.8095238208770752,0.4688518047332763,0.0747753083705902,1
0.5479832291603088,0.6949155926704407,0.3802253603935241,1231.0,12452.0,0.0365578457713127,0.15401491522789,0.1461876034736633,0.6339578032493591,0.6109062433242798,0.5165009498596191,0.70824134349823,0.2861339449882507,872.0,13764.0,0.0250937119126319,0.1026992201805114,0.091305211186409,0.6133037805557251,0.5886062979698181,0.7020580768585205,0.6311458349227905,0.1412029266357422,430.0,8589.0,0.0113348271697759,0.0425935387611389,0.0379704311490058,0.440832257270813,0.6016737222671509,0.5727263689041138,0.691199004650116,0.0683688968420028,140.0,12794.0,0.0044435309246182,0.0259174518287181,0.0150885293260216,0.5833333134651184,0.6070821285247803,0.0806179493665695,0.7443181872367859,0.6593701839447021,0.5133249163627625,262.0,1673.0,0.0304511599242687,0.275940328836441,0.2554517090320587,0.6866028904914856,0.7913218140602112,0.8990486264228821,0.6181698441505432,0.1110245287418365,506.0,258.0,0.024576049298048,0.1085632443428039,0.1809523850679397,0.1012433394789695,0.5391252040863037,0.4540169239044189,0.7554696798324585,0.1589536964893341,16.0,4116.0,0.0080540375784039,0.0777293220162391,0.0369677133858203,0.9080459475517272,0.7732446193695068,0.7036204934120178,0.686046302318573,0.1183657720685005,22.0,2221.0,0.0034306359011679,0.041222408413887,0.0271572489291429,0.738095223903656,0.7637396454811096,0.0695371106266975,2
0.6726239919662476,0.6296804547309875,0.4842156171798706,961.0,8949.0,0.0311372447758913,0.2660156190395355,0.2116113156080246,0.7142432332038879,0.7502665519714355,0.648409366607666,0.6556466221809387,0.3710497617721557,738.0,9905.0,0.022082895040512,0.1676064729690551,0.1328138709068298,0.6727272868156433,0.7084142565727234,0.6906940340995789,0.6360936760902405,0.1936758756637573,279.0,9084.0,0.0092993434518575,0.0636017769575119,0.0511802807450294,0.6371911764144897,0.7184107899665833,0.6133593320846558,0.687779426574707,0.0721925050020217,147.0,11557.0,0.0041172113269567,0.0225740522146224,0.0160905849188566,0.5625,0.6208258271217346,0.0697275325655937,0.8339059352874756,0.529134213924408,0.5644664764404297,287.0,970.0,0.0257095340639352,0.3814079165458679,0.3614220023155212,0.6566985845565796,0.8568822145462036,0.8373414278030396,0.5677239894866943,0.4083094000816345,278.0,953.0,0.0211799256503582,0.2400865405797958,0.2302100211381912,0.5062167048454285,0.7685863971710205,0.896934449672699,0.5331227779388428,0.2644230127334595,97.0,683.0,0.0074922041967511,0.0914700180292129,0.101315788924694,0.4425287246704101,0.8015612363815308,0.8221458792686462,0.6516426205635071,0.1527614444494247,32.0,1314.0,0.0032387769315391,0.0536888279020786,0.0380673483014106,0.6190476417541504,0.7911027073860168,0.0605055131018161,3
0.7241914868354797,0.585815966129303,0.5521044135093689,750.0,7599.0,0.0279290322214365,0.3274672925472259,0.2558754384517669,0.7769848108291626,0.8118888139724731,0.6856066584587097,0.6255727410316467,0.415130078792572,634.0,8883.0,0.0207547005265951,0.1981102973222732,0.1543221622705459,0.7188470363616943,0.7578749656677246,0.685177206993103,0.6243212819099426,0.2044061571359634,242.0,9288.0,0.00876360014081,0.0720373168587684,0.0536933280527591,0.6853055953979492,0.7414563298225403,0.6519110798835754,0.6722843647003174,0.0929863899946212,113.0,10424.0,0.0037505852524191,0.0300408899784088,0.0209448672831058,0.663690447807312,0.7080408930778503,0.0641647949814796,0.8520084619522095,0.5019526481628418,0.5873048901557922,279.0,841.0,0.0243082419037818,0.4420780539512634,0.3984263241291046,0.6662679314613342,0.8738616108894348,0.7797304391860962,0.5980280637741089,0.4446349143981933,200.0,1467.0,0.0199876930564641,0.259356677532196,0.1983606517314911,0.6447601914405823,0.7880630493164062,0.8409090638160706,0.572869062423706,0.2939672470092773,59.0,1145.0,0.0067183692008256,0.1054774299263954,0.0912698432803154,0.6609195470809937,0.8308985829353333,0.7326902747154236,0.6703161001205444,0.1311953216791153,21.0,2002.0,0.0031948110554367,0.0559271499514579,0.0305084753781557,0.75,0.784852921962738,0.0570757091045379,4
0.7541871666908264,0.5516863465309143,0.591411828994751,647.0,6794.0,0.0257374942302703,0.3755302429199219,0.28559410572052,0.8076122403144836,0.8406969308853149,0.7089623808860779,0.60744708776474,0.4381784200668335,600.0,8210.0,0.0202579256147146,0.211770012974739,0.1677648276090622,0.7339246273040771,0.7746031880378723,0.6917181611061096,0.6075907945632935,0.220167651772499,207.0,9125.0,0.0079997768625617,0.0829217061400413,0.0580158978700637,0.7308192253112793,0.7744577527046204,0.6850120425224304,0.6546400189399719,0.1040814369916915,107.0,9428.0,0.0035226307809352,0.0401945896446704,0.023713368922472,0.6815476417541504,0.7326381206512451,0.0602596849203109,0.7669132947921753,0.5102197527885437,0.6406685709953308,100.0,1664.0,0.0221811961382627,0.4668543338775635,0.3066666722297668,0.880382776260376,0.8834325075149536,0.6865750551223755,0.6146160364151001,0.4394154250621795,130.0,2242.0,0.0194467604160308,0.239797756075859,0.1618691533803939,0.7690941095352173,0.7977982759475708,0.6897463202476501,0.6155615448951721,0.2294303476810455,29.0,2319.0,0.0067020929418504,0.1112773045897483,0.0588474012911319,0.8333333134651184,0.8340701460838318,0.7752378582954407,0.6609084010124207,0.1560249328613281,19.0,1682.0,0.002986911451444,0.0678027719259262,0.0372066386044025,0.773809552192688,0.8200375437736511,0.0541715249419212,5
0.7571603059768677,0.540813148021698,0.597399115562439,625.0,6726.0,0.0251077730208635,0.3776639699935913,0.2893068492412567,0.8141540288925171,0.8476901054382324,0.7155032753944397,0.6009625196456909,0.449842631816864,568.0,8044.0,0.0196356941014528,0.2322886139154434,0.1733634769916534,0.7481153011322021,0.7894260883331299,0.7171880602836609,0.5879573225975037,0.2369648218154907,200.0,8361.0,0.0074464082717895,0.0951211079955101,0.0637178048491478,0.7399219870567322,0.7947413921356201,0.7147765159606934,0.636895477771759,0.1133663207292556,107.0,8527.0,0.0033665569499135,0.0461102202534675,0.0261534955352544,0.6815476417541504,0.7470279335975647,0.0584982521831989,0.7510570883750916,0.5766509771347046,0.63772052526474,84.0,1800.0,0.0227356739342212,0.4775480329990387,0.2946708500385284,0.89952152967453,0.885567307472229,0.6851215362548828,0.6394893527030945,0.4442648589611053,123.0,2260.0,0.019397085532546,0.2558896243572235,0.1629629582166671,0.7815275192260742,0.8038038015365601,0.733350932598114,0.6433802247047424,0.2402135133743286,39.0,1979.0,0.006461486686021,0.1211507767438888,0.0638599842786789,0.7758620977401733,0.8372861742973328,0.7725951671600342,0.6279589533805847,0.1567695885896682,18.0,1703.0,0.0028548752889037,0.0782159864902496,0.0373092144727706,0.7857142686843872,0.8560778498649597,0.0542848668992519,6
0.7682930827140808,0.5253998637199402,0.6156625747680664,569.0,6445.0,0.0241543110460042,0.3999260067939758,0.302413672208786,0.8308058381080627,0.8616092801094055,0.7303359508514404,0.5881665349006653,0.4699738323688507,527.0,7636.0,0.0190730616450309,0.249659851193428,0.1845365166664123,0.7662971019744873,0.8047317862510681,0.7241914868354797,0.5733597278594971,0.2454298734664917,189.0,8160.0,0.0072741941548883,0.1008862853050232,0.066361553966999,0.7542262673377991,0.8014431595802307,0.7316573858261108,0.6204230785369873,0.1213920786976814,103.0,8020.0,0.0033798974473029,0.0448334515094757,0.0282321572303771,0.6934523582458496,0.7660365700721741,0.0567453205585479,0.6442917585372925,0.6492006778717041,0.578628420829773,53.0,2639.0,0.0253624580800533,0.4672159254550934,0.2288135588169098,0.9366028904914856,0.8813247680664062,0.5905126929283142,0.6906782984733582,0.4182608127593994,82.0,3017.0,0.020482575520873,0.2789060473442077,0.1375071406364441,0.8543516993522644,0.8047742247581482,0.4702695608139038,0.7813549041748047,0.1687589883804321,10.0,3999.0,0.0076870964840054,0.1309321671724319,0.0393946655094623,0.9425287246704102,0.8417748808860779,0.6178646683692932,0.6769157648086548,0.1138433441519737,9.0,2883.0,0.0029917953070253,0.0715551525354385,0.0253549702465534,0.8928571343421936,0.8403530120849609,0.0593050830066204,7
0.7681609392166138,0.5248333811759949,0.6137256026268005,580.0,6438.0,0.0242016483098268,0.411299467086792,0.3018110692501068,0.8275349140167236,0.8587809801101685,0.7338046431541443,0.583949625492096,0.4740035533905029,521.0,7537.0,0.0189391169697046,0.2553859055042267,0.1870348453521728,0.7689578533172607,0.8095414042472839,0.7300716638565063,0.570769190788269,0.255740225315094,172.0,7999.0,0.0070864404551684,0.1100833937525749,0.0694509074091911,0.7763329148292542,0.8160198926925659,0.7361170649528503,0.6102383732795715,0.1331298500299453,83.0,7905.0,0.0032140763942152,0.0454927533864975,0.0310125034302473,0.7529761791229248,0.7875993251800537,0.0562323294579982,0.8390591740608215,0.4729527533054352,0.6481113433837891,184.0,1034.0,0.0222446620464324,0.4863901734352112,0.3867141306400299,0.779904305934906,0.8859318494796753,0.7994186282157898,0.5669494271278381,0.4758898913860321,186.0,1332.0,0.0193606261163949,0.2726112902164459,0.2205968350172042,0.6696270108222961,0.8044702410697937,0.728065550327301,0.5862600803375244,0.2400139719247818,37.0,2021.0,0.0062657054513692,0.117310419678688,0.0634847059845924,0.7873563170433044,0.8348012566566467,0.8048361539840698,0.5810661911964417,0.1723209172487259,20.0,1457.0,0.002827571472153,0.0686736777424812,0.0420775823295116,0.761904776096344,0.8321148753166199,0.0534784346818923,8
0.7729510068893433,0.5164352059364319,0.6226757764816284,550.0,6323.0,0.0233832113444805,0.4202412962913513,0.3079028129577636,0.8364555239677429,0.8662551045417786,0.7414026856422424,0.5785349011421204,0.4778005480766296,531.0,7297.0,0.0187396556138992,0.2603471279144287,0.1911096274852752,0.7645232677459717,0.8130094408988953,0.7494632005691528,0.5562021136283875,0.2749032378196716,158.0,7426.0,0.0067568533122539,0.1180551424622535,0.0760233923792839,0.7945383787155151,0.8289550542831421,0.7436490654945374,0.6021928191184998,0.1353829503059387,85.0,7675.0,0.0031380103901028,0.0598560497164726,0.0316679291427135,0.7470238208770752,0.7922973036766052,0.0548548735678195,0.830998957157135,0.481052964925766,0.6432633996009827,180.0,1099.0,0.0223078560084104,0.4834170043468475,0.3737891614437103,0.7846890091896057,0.883522093296051,0.7954545617103577,0.5567329525947571,0.4733282625675201,185.0,1363.0,0.0190483052283525,0.2840870320796966,0.2171165943145752,0.671403169631958,0.8118844032287598,0.8348308801651001,0.5329519510269165,0.2960198819637298,55.0,1195.0,0.0060790502466261,0.1278178691864013,0.0905631631612777,0.6839080452919006,0.8484663963317871,0.8467230200767517,0.5633164644241333,0.1867627501487732,27.0,1133.0,0.0027889860793948,0.0851674601435661,0.0478991605341434,0.6785714030265808,0.8516017198562622,0.0529844313859939,9
0.7798553109169006,0.5088710188865662,0.631496787071228,532.0,6132.0,0.0230584442615509,0.4395718574523926,0.3158540725708008,0.8418079018592834,0.872184157371521,0.7409732341766357,0.5794327259063721,0.4810349941253662,515.0,7326.0,0.0185890849679708,0.2755075395107269,0.1919258832931518,0.7716186046600342,0.8178174495697021,0.7427901029586792,0.5552067160606384,0.2668377459049225,166.0,7620.0,0.0067040841095149,0.1150861009955406,0.0733309015631675,0.7841352224349976,0.8288154602050781,0.7483069896697998,0.590569019317627,0.1379914283752441,84.0,7535.0,0.0030522453598678,0.0566585026681423,0.032361626625061,0.75,0.8045804500579834,0.0541741997003555,0.847515881061554,0.4817043542861938,0.6255119442939758,225.0,929.0,0.022799052298069,0.4829259514808655,0.3967532515525818,0.730861246585846,0.883452832698822,0.8110465407371521,0.5530643463134766,0.4752011895179748,197.0,1233.0,0.019112404435873,0.2900626957416534,0.2288930565118789,0.6500887870788574,0.8125826120376587,0.834566593170166,0.5464133620262146,0.2935322821140289,56.0,1196.0,0.006155785638839,0.1315887570381164,0.0898021310567855,0.6781609058380127,0.842050313949585,0.8517441749572754,0.5424447059631348,0.1946308612823486,26.0,1096.0,0.0027719202917069,0.0803059265017509,0.0502599664032459,0.6904761791229248,0.8540823459625244,0.0535972714424133,10
