target,estrategia_pesos,accuracy,f2,false_negatives,false_positives,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_f2,val_false_negatives,val_false_positives,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,epoca
IRSUIPLANYR,balanceada,0.5712067484855652,0.1325651705265045,341.0,12639.0,0.7037203907966614,0.0409111231565475,0.0327542647719383,0.5565669536590576,0.5816417336463928,0.1802325546741485,0.1202943548560142,4.0,6200.0,0.7753525376319885,0.0583489798009395,0.0266875978559255,0.977011501789093,0.735605001449585,1
IRSUIPLANYR,balanceada,0.6488057971000671,0.2037483602762222,195.0,10436.0,0.5971077084541321,0.0859763696789741,0.0521344244480133,0.7464239001274109,0.7563977837562561,0.7281976938247681,0.2369251996278762,39.0,2018.0,0.597798764705658,0.1004582419991493,0.0627032071352005,0.7758620977401733,0.8178497552871704,2
IRSUIPLANYR,balanceada,0.7134220600128174,0.247744008898735,165.0,8510.0,0.5320264101028442,0.1198901981115341,0.0662716701626777,0.7854356169700623,0.8184254169464111,0.935782253742218,0.2972027361392975,106.0,380.0,0.3246181905269623,0.1261020898818969,0.1517857164144516,0.3908045887947082,0.8364077806472778,3
IRSUIPLANYR,balanceada,0.7400482296943665,0.267245888710022,160.0,7709.0,0.5004377365112305,0.1370420306921005,0.0732147172093391,0.7919375896453857,0.8416262865066528,0.3525370061397552,0.1483344882726669,3.0,4897.0,0.8651553988456726,0.1603971421718597,0.0337411202490329,0.982758641242981,0.8512874841690063,4
IRSUIPLANYR,balanceada,0.7416338920593262,0.2840013802051544,120.0,7701.0,0.471769243478775,0.1538623869419098,0.0777245536446571,0.8439531922340393,0.8594229221343994,0.9644556045532228,0.1817115843296051,143.0,126.0,0.1531514376401901,0.1592824012041092,0.1974522322416305,0.1781609207391739,0.8459759950637817,5
IRSUIPLANYR,balanceada,0.7695814371109009,0.3079538941383362,117.0,6858.0,0.4417871236801147,0.1846206933259964,0.0868175774812698,0.8478543758392334,0.8790889978408813,0.9660412073135376,0.1787842661142349,144.0,113.0,0.163428708910942,0.1550927013158798,0.2097902148962021,0.1724137961864471,0.8469324707984924,6
IRSUIPLANYR,balanceada,0.7759571671485901,0.3115669786930084,122.0,6660.0,0.4354254007339477,0.1772827953100204,0.0885452330112457,0.8413524031639099,0.8808388113975525,0.9764798879623412,0.0626740902662277,165.0,13.0,0.0931121408939361,0.1573855131864547,0.409090906381607,0.0517241396009922,0.8362846970558167,7
IRSUIPLANYR,balanceada,0.7879818677902222,0.3319749236106872,101.0,6317.0,0.4201585352420807,0.188145637512207,0.0956334993243217,0.868660569190979,0.8904727697372437,0.9552061557769777,0.236593022942543,129.0,210.0,0.1426810771226883,0.1525180041790008,0.1764705926179886,0.2586206793785095,0.8340694308280945,8
IRSUIPLANYR,balanceada,0.7862971425056458,0.3307296335697174,100.0,6369.0,0.4034987688064575,0.2166900038719177,0.095055416226387,0.8699609637260437,0.898845911026001,0.9423890113830566,0.240566000342369,123.0,313.0,0.1795953959226608,0.1606229543685913,0.140109896659851,0.2931034564971924,0.8359694480895996,9
IRSUIPLANYR,balanceada,0.7809454798698425,0.3301611542701721,89.0,6542.0,0.394072413444519,0.2067245692014694,0.0941567420959472,0.8842653036117554,0.902485728263855,0.7765591740608215,0.2555780410766601,48.0,1643.0,0.5126579403877258,0.1508285999298095,0.0712266787886619,0.7241379022598267,0.8344545364379883,10
IRSUIPLANYR,balanceada,0.7881801128387451,0.3321729898452759,101.0,6311.0,0.3904849886894226,0.2107212394475937,0.0957157164812088,0.868660569190979,0.9047155976295472,0.9624735713005066,0.1997716724872589,139.0,145.0,0.1214409694075584,0.1529625803232193,0.1944444477558136,0.2011494189500808,0.8102242946624756,11
IRSUIPLANYR,balanceada,0.7943245768547058,0.3445487916469574,87.0,6139.0,0.3747536242008209,0.2150379568338394,0.0999853387475013,0.88686603307724,0.9121881127357484,0.9741014838218688,0.0873655825853347,161.0,35.0,0.1014122739434242,0.1324799805879593,0.2708333432674408,0.0747126415371894,0.7948076725006104,12
IRSUIPLANYR,balanceada,0.7953487038612366,0.3469407856464386,84.0,6111.0,0.3701786696910858,0.21063032746315,0.1007945835590362,0.8907672166824341,0.912649929523468,0.9513742327690125,0.243407666683197,126.0,242.0,0.1411996781826019,0.1455408334732055,0.1655172407627105,0.2758620679378509,0.814983606338501,13
IRSUIPLANYR,balanceada,0.7932674884796143,0.3499346971511841,72.0,6186.0,0.3679749369621277,0.2302837371826172,0.1012639850378036,0.9063718914985656,0.9149682521820068,0.9587737917900084,0.178173691034317,142.0,170.0,0.1332520544528961,0.1375132948160171,0.1584158390760421,0.1839080452919006,0.8008877038955688,14
IRSUIPLANYR,balanceada,0.8024511933326721,0.3577706217765808,77.0,5903.0,0.3580041229724884,0.2315791994333267,0.1049279794096946,0.899869978427887,0.9188026785850524,0.8909883499145508,0.3004572093486786,82.0,743.0,0.2595824897289276,0.144309401512146,0.1101796403527259,0.5287356376647949,0.817486047744751,15
IRSUIPLANYR,balanceada,0.8075385689735413,0.3644575178623199,75.0,5751.0,0.3577571213245392,0.2275711297988891,0.1076803728938102,0.9024707674980164,0.9183036684989928,0.8117071986198425,0.2620689272880554,60.0,1365.0,0.3730648458003998,0.1280327588319778,0.0770791098475456,0.6551724076271057,0.8171347379684448,16
