target,estrategia_pesos,accuracy,f2,false_negatives,false_positives,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_f2,val_false_negatives,val_false_positives,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,epoca
IRAMDEYR,sin_ponderar,0.8312246203422546,0.1424050331115722,2904.0,2205.0,411.2107849121094,0.1207403689622879,0.1722972989082336,0.1364852786064148,0.4745869934558868,0.8801532983779907,0.0303731504827737,815.0,92.0,41.76119613647461,0.1177806407213211,0.1858407109975814,0.0251196175813674,0.4630198776721954,1
IRAMDEYR,sin_ponderar,0.8442733883857727,0.1306101381778717,2955.0,1759.0,132.28948974609375,0.1338702142238617,0.1882787197828292,0.1213202476501464,0.4976828694343567,0.8814746141433716,0.0517687611281871,800.0,97.0,95.73628997802734,0.1321989595890045,0.270676702260971,0.0430622026324272,0.4749174118041992,2
IRAMDEYR,sin_ponderar,0.8429850339889526,0.1408316045999527,2920.0,1833.0,79.31852722167969,0.1438427418470382,0.1946397125720977,0.1317276209592819,0.5198023915290833,0.8739429116249084,0.0688202157616615,787.0,167.0,38.07616424560547,0.1439918130636215,0.2268518507480621,0.0586124397814273,0.4995795786380768,3
IRAMDEYR,sin_ponderar,0.845066249370575,0.1302033066749572,2957.0,1733.0,57.6625862121582,0.1481668502092361,0.1898083239793777,0.1207255423069,0.5258954763412476,0.8855708241462708,0.0263929590582847,818.0,48.0,88.28977966308594,0.1414868980646133,0.2727272808551788,0.0215311013162136,0.4763737320899963,4
IRAMDEYR,sin_ponderar,0.8437448143959045,0.1377287358045578,2931.0,1799.0,48.338077545166016,0.154043972492218,0.1936351358890533,0.1284567415714264,0.537106454372406,0.8829281330108643,0.0334302298724651,813.0,73.0,43.5076904296875,0.1451543569564819,0.2395833283662796,0.0275119617581367,0.4813795983791351,5
IRAMDEYR,sin_ponderar,0.8464867472648621,0.1384615153074264,2931.0,1716.0,27.39645004272461,0.1599224060773849,0.2011173218488693,0.1284567415714264,0.546292781829834,0.8154069781303406,0.1571874022483825,705.0,692.0,10.85430908203125,0.1382964849472046,0.1591737568378448,0.1566985696554184,0.5367587208747864,6
IRAMDEYR,sin_ponderar,0.8530276417732239,0.1454392224550247,2914.0,1535.0,14.23017406463623,0.1726167798042297,0.2263104766607284,0.1335117518901825,0.5654460787773132,0.8553118109703064,0.1202113479375839,745.0,350.0,13.865073204040527,0.152074858546257,0.2063492089509964,0.108851671218872,0.5442650318145752,7
IRAMDEYR,sin_ponderar,0.8519044518470764,0.1472487598657608,2907.0,1576.0,13.523934364318848,0.1798346042633056,0.2244094461202621,0.1355932205915451,0.580746054649353,0.8676004409790039,0.094572365283966,767.0,235.0,17.435075759887695,0.1699086278676986,0.226973682641983,0.0825358852744102,0.5504622459411621,8
IRAMDEYR,sin_ponderar,0.8516401648521423,0.1432173699140548,2920.0,1571.0,11.489362716674805,0.1726981997489929,0.2199602723121643,0.1317276209592819,0.5644976496696472,0.8469873070716858,0.1207164973020553,743.0,415.0,19.1273136138916,0.1524051278829574,0.1830708682537078,0.1112440228462219,0.5447489619255066,9
IRAMDEYR,sin_ponderar,0.852400004863739,0.1379242986440658,2938.0,1530.0,10.047174453735352,0.1732821315526962,0.2173912972211837,0.1263752579689026,0.5664438009262085,0.8188424706459045,0.2036466598510742,664.0,707.0,7.161126613616943,0.1699508130550384,0.1956769078969955,0.2057416290044784,0.6059302687644958,10
