target,estrategia_pesos,accuracy,f2,false_negatives,false_positives,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_f2,val_false_negatives,val_false_positives,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,epoca
IRAMDEYR,balanceada,0.605463981628418,0.2950360178947449,1889.0,10054.0,0.7136402130126953,0.134771466255188,0.1278626024723053,0.438299149274826,0.5427289009094238,0.7965116500854492,0.216606467962265,644.0,896.0,0.6612330079078674,0.1524391025304794,0.1764705926179886,0.229665070772171,0.61285799741745,1
IRAMDEYR,balanceada,0.6749694347381592,0.3052863180637359,1977.0,7862.0,0.6909856796264648,0.1522815972566604,0.1498702466487884,0.4121320247650146,0.5777910947799683,0.7818446159362793,0.2450661212205886,610.0,1041.0,0.6452735662460327,0.1553805023431778,0.1783741116523742,0.270334929227829,0.6173204779624939,2
IRAMDEYR,balanceada,0.6975322961807251,0.3067875802516937,2017.0,7139.0,0.6880390644073486,0.1534586995840072,0.1586328744888305,0.400237888097763,0.5809659361839294,0.7637420892715454,0.2883031368255615,556.0,1232.0,0.6375893354415894,0.1611407548189163,0.1851851791143417,0.3349282443523407,0.6223945617675781,3
IRAMDEYR,balanceada,0.6992170810699463,0.3184669911861419,1962.0,7143.0,0.6813275218009949,0.1617467999458313,0.163974717259407,0.4165923297405243,0.5997825264930725,0.7724630236625671,0.2614309787750244,589.0,1133.0,0.6199256181716919,0.1627525091171264,0.1789855062961578,0.2954545319080353,0.623018741607666,4
IRAMDEYR,balanceada,0.7043044567108154,0.3270793259143829,1930.0,7021.0,0.678605854511261,0.1654441356658935,0.1695055663585662,0.42610764503479,0.6037924289703369,0.7424682974815369,0.3147675991058349,515.0,1434.0,0.6292064189910889,0.1672368198633194,0.1829059869050979,0.3839713037014007,0.6300866007804871,5
IRAMDEYR,balanceada,0.7001420259475708,0.332488864660263,1893.0,7184.0,0.6744593381881714,0.1703167408704757,0.1698636412620544,0.4371097087860107,0.6114583015441895,0.7449788451194763,0.3159448504447937,515.0,1415.0,0.6207373738288879,0.1685432493686676,0.1849078387022018,0.3839713037014007,0.6287530660629272,6
IRAMDEYR,balanceada,0.7099534273147583,0.3340373635292053,1908.0,6872.0,0.6741012930870056,0.169577494263649,0.1747328042984008,0.4326494336128235,0.6151995062828064,0.7402219772338867,0.3188377320766449,509.0,1457.0,0.6256222128868103,0.165161907672882,0.1832959651947021,0.3911483287811279,0.6309632658958435,7
IRAMDEYR,balanceada,0.7106801867485046,0.3397368192672729,1881.0,6877.0,0.6718729138374329,0.1714819371700287,0.1772939413785934,0.4406779706478119,0.6178232431411743,0.7349365949630737,0.3306420147418976,492.0,1514.0,0.6299917697906494,0.1659159511327743,0.1851453185081482,0.4114832580089569,0.631801962852478,8
IRAMDEYR,balanceada,0.7072445750236511,0.3497026860713959,1822.0,7040.0,0.669917643070221,0.1756955236196518,0.179582804441452,0.458221822977066,0.6235065460205078,0.7309725284576416,0.3386605083942413,480.0,1556.0,0.6261749863624573,0.1703211963176727,0.1861924678087234,0.4258373081684112,0.6385526657104492,9
IRAMDEYR,balanceada,0.6942948698997498,0.3491526544094085,1793.0,7461.0,0.6713420152664185,0.1750475168228149,0.1738456487655639,0.4668450653553009,0.6207808256149292,0.7338795065879822,0.3367775976657867,484.0,1530.0,0.6282558441162109,0.1673654466867447,0.1870350688695907,0.4210526347160339,0.6358183026313782,10
IRAMDEYR,balanceada,0.6975983381271362,0.3558853566646576,1766.0,7388.0,0.668631911277771,0.1784916967153549,0.177740678191185,0.4748736321926117,0.6222454905509949,0.72991544008255,0.3438802361488342,473.0,1571.0,0.6320802569389343,0.1722491830587387,0.1876938939094543,0.4342105388641357,0.6438564658164978,11
IRAMDEYR,balanceada,0.7019259333610535,0.3618097007274627,1746.0,7277.0,0.6675071716308594,0.1790880709886551,0.1818079650402069,0.4808206856250763,0.6303932070732117,0.713134229183197,0.3516987264156341,453.0,1718.0,0.635354220867157,0.1699286252260208,0.1822941452264785,0.4581339657306671,0.6356254816055298,12
IRAMDEYR,balanceada,0.6940966844558716,0.3683954775333404,1691.0,7569.0,0.6675751209259033,0.1778584867715835,0.180932804942131,0.4971751272678375,0.6296647191047668,0.7124735713005066,0.3521643280982971,452.0,1724.0,0.6284804344177246,0.1690689772367477,0.182163193821907,0.459330141544342,0.635775625705719,13
IRAMDEYR,balanceada,0.6935020089149475,0.3675401508808136,1694.0,7584.0,0.665766179561615,0.1798770129680633,0.1803739368915558,0.496283084154129,0.6343696713447571,0.7173625826835632,0.3418168127536773,468.0,1671.0,0.6213235855102539,0.1770728230476379,0.1804806292057037,0.440191388130188,0.638932466506958,14
